pagina,nombre_carrera,fecha,circuito_nombre,circuito_url,imagen_url,categoria,categoria_url,categoria_es_interna
20,II TRAIL E ANDAINA GASTROLEXITIMO PADERNE,06 jul. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-68500dffa3f635.21512909.jpg,MINITRAIL (Desnivel 398+),https://trailgastrolexitimo.ccnorte.com/,False
20,X CARREIRA PEDESTRE CONCELLO DE CEE (NOCTURNA),05 jul. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6839713d272dd1.75404690.jpg,SUB10 (2016-2017),https://correndopolacostadamorte.com/es/web/evento/2957/,False
20,X CARREIRA PEDESTRE CONCELLO DE CEE (NOCTURNA),05 jul. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6839713d272dd1.75404690.jpg,SUB12 (2014-2015),https://correndopolacostadamorte.com/es/web/evento/2957/,False
20,X CARREIRA PEDESTRE CONCELLO DE CEE (NOCTURNA),05 jul. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6839713d272dd1.75404690.jpg,3K CONTRA O CANCRO (2009 e anteriores),https://correndopolacostadamorte.com/es/web/evento/2957/,False
20,X CARREIRA PEDESTRE CONCELLO DE CEE (NOCTURNA),05 jul. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6839713d272dd1.75404690.jpg,SUB14 (12-13) / SUB16 (10-11) / SUB18 (08-09),https://correndopolacostadamorte.com/es/web/evento/2957/,False
20,X CARREIRA PEDESTRE CONCELLO DE CEE (NOCTURNA),05 jul. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6839713d272dd1.75404690.jpg,ABSOLUTA 10K (2009 e anteriores),https://correndopolacostadamorte.com/es/web/evento/2957/,False
20,XV TRAVESÍA A NADO VILA DE BAIONA,05 jul. 2025,BAIONA CO DEPORTE 2025,https://ccnorte.com/reto/baiona-co-deporte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67caaed187aea6.36686733.jpg,SUB12 (2013-2017),https://baionacodeporte.gal/es/web/evento/2976/,False
20,XV TRAVESÍA A NADO VILA DE BAIONA,05 jul. 2025,BAIONA CO DEPORTE 2025,https://ccnorte.com/reto/baiona-co-deporte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67caaed187aea6.36686733.jpg,SUB16 (2009-2012),https://baionacodeporte.gal/es/web/evento/2976/,False
20,XV TRAVESÍA A NADO VILA DE BAIONA,05 jul. 2025,BAIONA CO DEPORTE 2025,https://ccnorte.com/reto/baiona-co-deporte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67caaed187aea6.36686733.jpg,ADULTOS (2008 e anteriores),https://baionacodeporte.gal/es/web/evento/2976/,False
20,XV TRAVESÍA A NADO VILA DE BAIONA,05 jul. 2025,BAIONA CO DEPORTE 2025,https://ccnorte.com/reto/baiona-co-deporte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67caaed187aea6.36686733.jpg,EQUIPOS TRAVESÍA A NADO BAIONA 2025 (MÁXIMO 5 INTEGRANTES),https://baionacodeporte.gal/es/web/evento/2976/,False
20,TRAIL OIRA-SAN TOMÉ (CxOU 2025),29 jun. 2025,CORRENDO POR OURENSE 2025 (CxOU 2025),https://ccnorte.com/resultados/circuito/correndo-por-ourense-2025-cxou-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67e3b308625501.79064170.jpg,SUB10 (2016-2017)-SUB12 (2014-2015),https://correndoporourense.com/,False
20,TRAIL OIRA-SAN TOMÉ (CxOU 2025),29 jun. 2025,CORRENDO POR OURENSE 2025 (CxOU 2025),https://ccnorte.com/resultados/circuito/correndo-por-ourense-2025-cxou-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67e3b308625501.79064170.jpg,SUB14 (2012-2013)-SUB16 (2010-2011),https://correndoporourense.com/,False
20,TRAIL OIRA-SAN TOMÉ (CxOU 2025),29 jun. 2025,CORRENDO POR OURENSE 2025 (CxOU 2025),https://ccnorte.com/resultados/circuito/correndo-por-ourense-2025-cxou-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67e3b308625501.79064170.jpg,ABSOLUTA (2007 e anteriores),https://correndoporourense.com/,False
20,VIII CARREIRA POPULAR CONCELLO DE BEGONTE,29 jun. 2025,I CIRCUITO DE CARREIRAS POPULARES DA TERRA CHÁ,https://ccnorte.com/resultados/liga/terrachallenge-2025-carreiras-populares-pola-terra-cha,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67b5dbbcdf2937.76832652.jpg,ABSOLUTA (2006 e anteriores),https://carreiraconcellobegonte.ccnorte.com/,False
20,VIII CARREIRA POPULAR CONCELLO DE BEGONTE,29 jun. 2025,I CIRCUITO DE CARREIRAS POPULARES DA TERRA CHÁ,https://ccnorte.com/resultados/liga/terrachallenge-2025-carreiras-populares-pola-terra-cha,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67b5dbbcdf2937.76832652.jpg,CATEGORIA C (2010-2012),https://carreiraconcellobegonte.ccnorte.com/,False
20,VIII CARREIRA POPULAR CONCELLO DE BEGONTE,29 jun. 2025,I CIRCUITO DE CARREIRAS POPULARES DA TERRA CHÁ,https://ccnorte.com/resultados/liga/terrachallenge-2025-carreiras-populares-pola-terra-cha,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67b5dbbcdf2937.76832652.jpg,CATEGORIA B (2013-2015),https://carreiraconcellobegonte.ccnorte.com/,False
20,VIII CARREIRA POPULAR CONCELLO DE BEGONTE,29 jun. 2025,I CIRCUITO DE CARREIRAS POPULARES DA TERRA CHÁ,https://ccnorte.com/resultados/liga/terrachallenge-2025-carreiras-populares-pola-terra-cha,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67b5dbbcdf2937.76832652.jpg,CATEGORIA A (2016-2017),https://carreiraconcellobegonte.ccnorte.com/,False
20,VIII CARREIRA POPULAR CONCELLO DE BEGONTE,29 jun. 2025,I CIRCUITO DE CARREIRAS POPULARES DA TERRA CHÁ,https://ccnorte.com/resultados/liga/terrachallenge-2025-carreiras-populares-pola-terra-cha,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67b5dbbcdf2937.76832652.jpg,EQUIPOS MASCULINOS BEGONTE 2025,https://carreiraconcellobegonte.ccnorte.com/,False
20,VIII CARREIRA POPULAR CONCELLO DE BEGONTE,29 jun. 2025,I CIRCUITO DE CARREIRAS POPULARES DA TERRA CHÁ,https://ccnorte.com/resultados/liga/terrachallenge-2025-carreiras-populares-pola-terra-cha,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67b5dbbcdf2937.76832652.jpg,EQUIPOS FEMENINOS BEGONTE 2025,https://carreiraconcellobegonte.ccnorte.com/,False
20,XXXII CARREIRA DAS AREAS CONCELLO DE CARNOTA,29 jun. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6842c06b8f16d8.70628258.jpg,SUB10 (2016-2017),https://correndopolacostadamorte.com/es/web/evento/2956/,False
20,XXXII CARREIRA DAS AREAS CONCELLO DE CARNOTA,29 jun. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6842c06b8f16d8.70628258.jpg,SUB12 (2014-2015),https://correndopolacostadamorte.com/es/web/evento/2956/,False
20,XXXII CARREIRA DAS AREAS CONCELLO DE CARNOTA,29 jun. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6842c06b8f16d8.70628258.jpg,3K CONTRA O CANCRO (2009 e anteriores),https://correndopolacostadamorte.com/es/web/evento/2956/,False
20,XXXII CARREIRA DAS AREAS CONCELLO DE CARNOTA,29 jun. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6842c06b8f16d8.70628258.jpg,SUB14 (12-13) / SUB16 (10-11) / SUB18 (08-09),https://correndopolacostadamorte.com/es/web/evento/2956/,False
20,XXXII CARREIRA DAS AREAS CONCELLO DE CARNOTA,29 jun. 2025,X CIRCUITO DE CARREIRAS POPULARES CORRENDO POLA COSTA DA MORTE 2025,https://ccnorte.com/resultados/circuito/x-circuito-de-carreiras-populares-correndo-pola-costa-da-morte-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6842c06b8f16d8.70628258.jpg,ABSOLUTA 10K (2009 e anteriores),https://correndopolacostadamorte.com/es/web/evento/2956/,False
21,II CARREIRA POPULAR E ANDAINA “CENTRO XEOGRÁFICO DE GALICIA-ANTAS DE ULLA”,28 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683d9d9320ceb7.72043062.jpg,SUB 8 (2018-2019),https://circuitomiñoulla.es/es/web/evento/3073/,False
21,II CARREIRA POPULAR E ANDAINA “CENTRO XEOGRÁFICO DE GALICIA-ANTAS DE ULLA”,28 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683d9d9320ceb7.72043062.jpg,SUB 10 (2016-2017),https://circuitomiñoulla.es/es/web/evento/3073/,False
21,II CARREIRA POPULAR E ANDAINA “CENTRO XEOGRÁFICO DE GALICIA-ANTAS DE ULLA”,28 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683d9d9320ceb7.72043062.jpg,SUB 12 (2014-2015),https://circuitomiñoulla.es/es/web/evento/3073/,False
21,II CARREIRA POPULAR E ANDAINA “CENTRO XEOGRÁFICO DE GALICIA-ANTAS DE ULLA”,28 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683d9d9320ceb7.72043062.jpg,SUB 14 (2012-2013),https://circuitomiñoulla.es/es/web/evento/3073/,False
21,II CARREIRA POPULAR E ANDAINA “CENTRO XEOGRÁFICO DE GALICIA-ANTAS DE ULLA”,28 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683d9d9320ceb7.72043062.jpg,SUB16SUB18 (2008-2011),https://circuitomiñoulla.es/es/web/evento/3073/,False
21,II CARREIRA POPULAR E ANDAINA “CENTRO XEOGRÁFICO DE GALICIA-ANTAS DE ULLA”,28 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683d9d9320ceb7.72043062.jpg,ABSOLUTA (2007 e anteriores),https://circuitomiñoulla.es/es/web/evento/3073/,False
21,IV CARREIRA NOCTURNA URBANA CONCELLO DE PONTEDEUME,27 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-68500627c16144.28672608.jpg,SUB10 (2016-2017),https://ccnorte.com/resultados/iv-carreira-nocturna-urbana-concello-de-pontedeume/sub10-2016-2017/1,True
21,IV CARREIRA NOCTURNA URBANA CONCELLO DE PONTEDEUME,27 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-68500627c16144.28672608.jpg,SUB12 (2014-2015) SUB14 (2012-2013) SUB16 (2010-2011),https://ccnorte.com/resultados/iv-carreira-nocturna-urbana-concello-de-pontedeume/sub12-2014-2015-sub14-2012-2013-sub16-2010-2011/1,True
21,IV CARREIRA NOCTURNA URBANA CONCELLO DE PONTEDEUME,27 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-68500627c16144.28672608.jpg,ABSOLUTA (2009 e anteriores),https://ccnorte.com/resultados/iv-carreira-nocturna-urbana-concello-de-pontedeume/abso/1,True
21,Carreira de Obstáculos “A Revolta Irmandiña”,22 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67da6ad13939e9.90381299.jpg,ELITE,https://arevoltairmandinha.ccnorte.com/,False
21,Carreira de Obstáculos “A Revolta Irmandiña”,22 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67da6ad13939e9.90381299.jpg,POPULAR 8K,https://arevoltairmandinha.ccnorte.com/,False
21,Carreira de Obstáculos “A Revolta Irmandiña”,22 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67da6ad13939e9.90381299.jpg,POPULAR 5K,https://arevoltairmandinha.ccnorte.com/,False
21,Carreira de Obstáculos “A Revolta Irmandiña”,22 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67da6ad13939e9.90381299.jpg,EQUIPOS POPULAR 5K A REVOLTA IRMANDIÑA,https://arevoltairmandinha.ccnorte.com/,False
21,Carreira de Obstáculos “A Revolta Irmandiña”,22 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-67da6ad13939e9.90381299.jpg,EQUIPOS POPULAR 8K A REVOLTA IRMANDIÑA,https://arevoltairmandinha.ccnorte.com/,False
21,VIII CROSS CABO UDRA,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-670798720e5a99.78918373.jpg,POPULAR (2010 e anteriores) SABADO 21,https://ccnorte.com/resultados/viii-cross-cabo-udra/popular-2010-e-anteriores/1,True
21,VIII CROSS CABO UDRA,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-670798720e5a99.78918373.jpg,ABSOLUTA (2008 e anteriores) SABADO 21,https://ccnorte.com/resultados/viii-cross-cabo-udra/absoluta-2008-e-anteriores-sabado-5/1,True
21,VIII CROSS CABO UDRA,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-670798720e5a99.78918373.jpg,EQUIPOS CROSS CABO UDRA ABSOLUTA 2025,https://ccnorte.com/resultados/viii-cross-cabo-udra/equipos/equipos-cross-cabo-udra-absoluta-2025/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,POPULAR MASCULINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/popular/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,POPULAR FEMENINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/popular-femenina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,JUNIOR MASCULINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/junior-masculina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,JUNIOR FEMENINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/junior-femenina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,JUVENIL MASCULINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/juvenil-masculina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,JUVENIL FEMENINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/juvenil-femenina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,CADETE MASCULINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/cadete-masculina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,CADETE FEMENINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/cadete-femenina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,INFANTIL MASCULINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/infantil-masculina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,INFANTIL FEMENINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/infantil-femenina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,ALEVIN MASCULINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/alevin-masculina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,ALEVIN FEMENINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/alevin-femenina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,BENJAMIN MASCULINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/benjamin-masculina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,BENJAMIN FEMENINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/benjamin-femenina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,PREBENJAMIN MASCULINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/prebenjamin-masculina/1,True
21,II TRITEA-TRÍATLON DE MENORES “A FREIXA”-PONTEAREAS,21 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-685285d1ba2796.52153908.jpg,PREBENJAMIN FEMENINA,https://ccnorte.com/resultados/ii-tritea-triatlon-de-menores-a-freixa-ponteareas/prebenjamin-femenina/1,True
21,X TRÍATLON CONCELLO DE PORRIÑO-TUI,15 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6849406286b475.35194076.jpg,CIRCUITO MASCULINA,https://ccnorte.com/resultados/x-triatlon-concello-de-porrino-tui/circuito-masculina/1,True
21,X TRÍATLON CONCELLO DE PORRIÑO-TUI,15 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6849406286b475.35194076.jpg,CIRCUITO FEMENINA,https://ccnorte.com/resultados/x-triatlon-concello-de-porrino-tui/circuito-femenina/1,True
21,X TRÍATLON CONCELLO DE PORRIÑO-TUI,15 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6849406286b475.35194076.jpg,POPULAR MASCULINA,https://ccnorte.com/resultados/x-triatlon-concello-de-porrino-tui/popular-masculina/1,True
21,X TRÍATLON CONCELLO DE PORRIÑO-TUI,15 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6849406286b475.35194076.jpg,POPULAR FEMENINA,https://ccnorte.com/resultados/x-triatlon-concello-de-porrino-tui/popular-femenina/1,True
21,XX CARREIRA NOCTURNA DE CELANOVA,14 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-684c0a6eef4422.22857119.jpg,SUB8 (2018-2019),https://nocturnacelanova.ccnorte.com/,False
21,XX CARREIRA NOCTURNA DE CELANOVA,14 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-684c0a6eef4422.22857119.jpg,SUB10 (2016-2017),https://nocturnacelanova.ccnorte.com/,False
21,XX CARREIRA NOCTURNA DE CELANOVA,14 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-684c0a6eef4422.22857119.jpg,SUB12 (2014-2015),https://nocturnacelanova.ccnorte.com/,False
21,XX CARREIRA NOCTURNA DE CELANOVA,14 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-684c0a6eef4422.22857119.jpg,SUB14_SUB16 (2010-2013),https://nocturnacelanova.ccnorte.com/,False
21,XX CARREIRA NOCTURNA DE CELANOVA,14 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-684c0a6eef4422.22857119.jpg,ABSOLUTA (2007 e anteriores),https://nocturnacelanova.ccnorte.com/,False
21,IV CARREIRA POPULAR CONCELLO DE PARADELA,14 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683fec39e75d27.95874086.jpg,ABSOLUTA (2009 e anteriores),https://ccnorte.com/resultados/iv-carreira-popular-concello-de-paradela/absoluta-2009-e-anteriores/1,True
21,IV CARREIRA POPULAR CONCELLO DE PARADELA,14 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683fec39e75d27.95874086.jpg,SUB12 (2014-2015) SUB10 (2016-2017),https://ccnorte.com/resultados/iv-carreira-popular-concello-de-paradela/sub12-2014-2015-sub10-2016-2017/1,True
21,IV CARREIRA POPULAR CONCELLO DE PARADELA,14 jun. 2025,CIRCUITO MIÑO-ULLA 2025,https://ccnorte.com/resultados/liga/circuito-mino-ulla-2025,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683fec39e75d27.95874086.jpg,SUB16 (2010-2011) SUB14 (2012-2013),https://ccnorte.com/resultados/iv-carreira-popular-concello-de-paradela/sub16-2010-2011-sub14-2012-2013/1,True
21,VI CARREIRA NOCTURNA MURUS LUCIS “ROMANOS VS CASTREXOS”,13 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683eabc636c6a0.72735638.jpg,ROMAN@S,https://ccnorte.com/resultados/v-carreira-nocturna-murus-lucis-romanos-vs-castrexos/romans/1,True
21,VI CARREIRA NOCTURNA MURUS LUCIS “ROMANOS VS CASTREXOS”,13 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-683eabc636c6a0.72735638.jpg,CASTREX@S,https://ccnorte.com/resultados/v-carreira-nocturna-murus-lucis-romanos-vs-castrexos/castrexs/1,True
21,CORRE CON NÓS Final Frigsa,08 jun. 2025,XXIII CIRCUITO DE CARREIRAS POPULARES LARSA CORRE CON NÓS 2025,https://ccnorte.com/resultados/circuito/xxiii-circuito-de-carreiras-populares-larsa-corre-con-nos-2024,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6835b8009fea14.62954945.jpg,FUERZAS ARMADAS,https://correconnos.com/,False
21,CORRE CON NÓS Final Frigsa,08 jun. 2025,XXIII CIRCUITO DE CARREIRAS POPULARES LARSA CORRE CON NÓS 2025,https://ccnorte.com/resultados/circuito/xxiii-circuito-de-carreiras-populares-larsa-corre-con-nos-2024,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6835b8009fea14.62954945.jpg,SUB12 (2014-2015)-SUB10 (2016-2017),https://correconnos.com/,False
21,CORRE CON NÓS Final Frigsa,08 jun. 2025,XXIII CIRCUITO DE CARREIRAS POPULARES LARSA CORRE CON NÓS 2025,https://ccnorte.com/resultados/circuito/xxiii-circuito-de-carreiras-populares-larsa-corre-con-nos-2024,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6835b8009fea14.62954945.jpg,SUB16 (2010-2011)-SUB14 (2012-2013),https://correconnos.com/,False
21,CORRE CON NÓS Final Frigsa,08 jun. 2025,XXIII CIRCUITO DE CARREIRAS POPULARES LARSA CORRE CON NÓS 2025,https://ccnorte.com/resultados/circuito/xxiii-circuito-de-carreiras-populares-larsa-corre-con-nos-2024,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-6835b8009fea14.62954945.jpg,ADULTOS (2009 e anteriores),https://correconnos.com/,False
22,II ANDAINA CAMPEIRA - facendo piña -,08 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-680bdb9cd8c0d0.00612943.jpg,ANDAINA 10k,https://andainacampeira.com/,False
22,II ANDAINA CAMPEIRA - facendo piña -,08 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-680bdb9cd8c0d0.00612943.jpg,CARRERA 10K,https://andainacampeira.com/,False
22,II ANDAINA CAMPEIRA - facendo piña -,08 jun. 2025,,,https://ccnorte.com/thumb/resize/x/600/y/0/image/cartel-680bdb9cd8c0d0.00612943.jpg,ANDAINA 5k,https://andainacampeira.com/,False
