nombre_carrera,fecha,categoria,n_masculino,n_femenino,n_desconocido,n_total,categoria_genero
XII CARREIRA POPULAR CONCELLO DE GUITIRIZ TERMAL,2022-04-02,SUB-14 E SUB-16 (2007-2010),7,5,0,12,mixto
XII CARREIRA POPULAR DE CHANTADA,2023-04-29,10KM (2007 e anteriores),68,27,0,95,mixto
XII CARREIRA POPULAR DE CHANTADA,2023-04-29,5KM (2007 e anteriores),33,34,0,67,mixto
XII CARREIRA POPULAR DE CHANTADA,2023-04-29,INFANTIL-CADETE (2008-2011),9,6,0,15,mixto
XII CARREIRA POPULAR DE FRIOL,2026-05-02,ABSOLUTA (2010 e anteriores),110,42,0,152,mixto
XII CARREIRA POPULAR DE FRIOL,2026-05-02,ALEVÍN (2015-2016),10,11,0,21,mixto
XII CARREIRA POPULAR DE FRIOL,2026-05-02,BENXAMIN (2017-2018),15,7,0,22,mixto
XII CARREIRA POPULAR DE FRIOL,2026-05-02,INFANTIL (2013-2014),9,6,0,15,mixto
XII CARREIRA POPULAR DE FRIOL,2026-05-02,PEQUENIÑAS (2019-2020),0,9,0,9,mixto
XII CARREIRA POPULAR DE FRIOL,2026-05-02,PEQUENIÑOS (2019-2020),19,0,0,19,mixto
"XII CARREIRA POPULAR DE TABOADA ""ENTRE PAZOS E CARBALLOS"" 2025",2025-09-27,10KM (2009 e anteriores),59,24,0,83,mixto
"XII CARREIRA POPULAR DE TABOADA ""ENTRE PAZOS E CARBALLOS"" 2025",2025-09-27,5Km (2009 e anteriores),19,18,0,37,mixto
"XII CARREIRA POPULAR DE TABOADA ""ENTRE PAZOS E CARBALLOS"" 2025",2025-09-27,CATEGORIA A (2016-2018),13,12,0,25,mixto
"XII CARREIRA POPULAR DE TABOADA ""ENTRE PAZOS E CARBALLOS"" 2025",2025-09-27,CATEGORIA B (2013-2015),11,10,0,21,mixto
"XII CARREIRA POPULAR DE TABOADA ""ENTRE PAZOS E CARBALLOS"" 2025",2025-09-27,CATEGORIA C (2010-2012),5,6,0,11,mixto
"XII CARREIRA POPULAR DE TABOADA ""ENTRE PAZOS E CARBALLOS"" 2025",2025-09-27,CHUPETE (2019 e posteriores),9,13,0,22,mixto
"XII CARREIRA POPULAR DE TABOADA ""ENTRE PAZOS E CARBALLOS"" 2025",2025-09-27,MARCHA NORDICA,25,29,0,54,mixto
XII CARREIRA POPULAR FEIRA DO VIÑO DE QUIROGA 2016,2016-03-25,PROBA ABSOLUTA (2000 E ANTERIORES),199,32,0,231,mixto
XII CARREIRA POPULAR NOCTURNA DE XINZO DE LIMIA,2016-06-18,BENXAMÍN (2007 E 2008) E ALEVÍN (2005 E 2006),19,22,0,41,mixto
XII CARREIRA POPULAR NOCTURNA DE XINZO DE LIMIA,2016-06-18,CARREIRA ABSOLUTA (2000 E ANOS ANTERIORES),144,48,0,192,mixto
XII CARREIRA POPULAR NOCTURNA DE XINZO DE LIMIA,2016-06-18,INFANTIL (2003 E 2004) E CADETE (2001 E 2002),17,5,0,22,mixto
XII CARREIRA SOLIDARIA DO ARENTEIRO (O CARBALLIÑO),2021-12-19,Absoluta (2003 e anteriores),166,40,0,206,mixto
XII CARREIRA SOLIDARIA DO ARENTEIRO (O CARBALLIÑO),2021-12-19,EQUIPOS XII CARREIRA SOLIDARIA DO ARENTEIRO,0,0,0,0,mixto
XII CARREIRA SOLIDARIA DO ARENTEIRO (O CARBALLIÑO),2021-12-19,Sub 18-Sub 16 (2004-2009),9,15,0,24,mixto
XII CARRERA CAÑON DEL SIL,2018-10-21,CADETE ( C7k - 370m+ ),5,1,0,6,mixto
XII CARRERA CAÑON DEL SIL,2018-10-21,CAMPIONATO GALEGO,78,14,0,92,mixto
XII CARRERA CAÑON DEL SIL,2018-10-21,COPA GALLEGA JUNIOR OPEN,2,0,0,2,mixto
XII CARRERA CAÑON DEL SIL,2018-10-21,II MINI CARRERA ( C7k - 370m+ ),9,8,0,17,mixto
XII CARRERA CAÑON DEL SIL,2018-10-21,IX MEDIA CARRERA ( C17k – 950m+ ),84,29,0,113,mixto
XII CARRERA CAÑON DEL SIL,2018-10-21,XII CARRERA ( C33k - 2220m+ ),196,54,0,250,mixto
XII Carreira Pedestre San Brais 24,2024-01-28,ABSOLUTA (18 anos cumplidos),86,39,0,125,mixto
XII Carreira Popular Concello de Redondela 2019,2019-07-13,ABSOLUTA (A PARTIR DE 16 ANOS),214,67,0,281,mixto
XII Carreira Popular Concello de Redondela 2019,2019-07-13,ALEVIN (2008-2009),22,19,0,41,mixto
XII Carreira Popular Concello de Redondela 2019,2019-07-13,CADETE (15 ANOS ATA 2005),8,6,0,14,mixto
XII Carreira Popular Concello de Redondela 2019,2019-07-13,INFANTIL (2006-2007),13,12,0,25,mixto
XII EDICIÓN CORREXSALCEDA 2025,2025-05-04,ABSOLUTA 10K (2009 e anteriores),159,26,0,185,mixto
XII EDICIÓN CORREXSALCEDA 2025,2025-05-04,ABSOLUTA 5K (2009 e anteriores),68,45,0,113,mixto
XII EDICIÓN CORREXSALCEDA 2025,2025-05-04,CATEGORIA A (2010-2012),30,27,0,57,mixto
XII EDICIÓN CORREXSALCEDA 2025,2025-05-04,CATEGORIA B (2013-2015),29,49,0,78,mixto
XII EDICIÓN CORREXSALCEDA 2025,2025-05-04,CATEGORIA C,39,33,0,72,mixto
XII INTERRUNNING-CONCELLO DE PORRIÑO 2018,2018-03-18,ABSOLUTA 10 KM (NACIDOS/AS EN 2002 Y AÑOS ANTERIORES),1132,235,0,1367,mixto
XII INTERRUNNING-CONCELLO DE PORRIÑO 2018,2018-03-18,ABSOLUTA 5 KM ( NACIDOS/AS EN 2002 Y AÑOS ANTERIORES),100,137,0,237,mixto
XII INTERRUNNING-CONCELLO DE PORRIÑO 2018,2018-03-18,ALEVÍN (NACDOS/AS EN 2007 Y 2008),42,41,0,83,mixto
XII INTERRUNNING-CONCELLO DE PORRIÑO 2018,2018-03-18,BENJAMÍN (NACIDOS/AS EN 2009 Y 2010),35,32,0,67,mixto
XII INTERRUNNING-CONCELLO DE PORRIÑO 2018,2018-03-18,INFANTIL (2005 Y 2006) Y CADETE (2003 Y 2004),33,28,0,61,mixto
XII LUGO MONUMENTAL - GRAN PREMIO DIVINA PASTORA SEGUROS 2014,2014-12-21,PROBA ABSOLUTA. DISTANCIA: 10000 M,0,0,0,0,mixto
XII MEDIA MARATON NOCTURNA CIUDAD DE PONFERRADA (21 LUNAS ... Y MEDIA),2019-07-13,MEDIO MARATON (MAYORES DE 18 AÑOS),350,67,0,417,mixto
XII MEDIA MARATÓN CIUDAD DE LEÓN BERNESGA MOTOR,2022-03-27,5 KM (2006 Y ANTERIORES),73,71,0,144,mixto
XII MEDIA MARATÓN CIUDAD DE LEÓN BERNESGA MOTOR,2022-03-27,MEDIA MARATON (2004 Y ANTERIORES),880,137,0,1017,mixto
XII MEDIO MARATON FERREIRUA 2013,2013-05-12,MEDIO MARATON. DISTANCIA: 21097 M,0,0,0,0,mixto
XII MEMORIAL EDUARDO FERNANDEZ VILLAMARIN 2015,2015-01-24,ABSOLUTA,453,96,0,549,mixto
XII MOUNTEMPLARIA,2019-06-29,"RECORRIDO A, con una longitud de 80 km y unos desniveles acumulados de +2884 m y -2884 m",121,4,0,125,mixto
XII MOUNTEMPLARIA,2019-06-29,"RECORRIDO B, con una longitud de 57 km y unos desniveles acumulados de +1742 m y -1742 m",68,5,0,73,mixto
XII MOUNTEMPLARIA,2019-06-29,"RECORRIDO TRAIL, 5 tramos enduro 100%, desnivel negativo - 1700m y positivo +400m",47,0,0,47,mixto
XII RUTA SERRA DO XISTRAL MONSEIVANE EN BTT,2014-09-21,RUTA BTT. DISTANCIA: 64 KM,0,0,0,0,mixto
XII TRAIL DE CELA 2026,2026-01-18,MINITRAIL,121,49,0,170,mixto
XII TRAIL DE CELA 2026,2026-01-18,TRAIL,61,13,0,74,mixto
XII edición Travesía a nado Costa Serena-Gran Premio Concello de Nigrán 2022,2022-07-03,Prueba 2700m,49,23,0,72,mixto
XII edición Travesía a nado Costa Serena-Gran Premio Concello de Nigrán 2022,2022-07-03,Prueba 4000m,132,20,0,152,mixto
XII edición Travesía a nado Costa Serena-Gran Premio Concello de Nigrán 2022,2022-07-03,Prueba 800m,56,61,0,117,mixto
XIII 10km LUGO MONUMENTAL 2016,2016-01-31,CATEGORÍA A (2007-2008-2009),58,70,0,128,mixto
XIII 10km LUGO MONUMENTAL 2016,2016-01-31,CATEGORÍA B (2004-2005-2006),33,27,0,60,mixto
XIII 10km LUGO MONUMENTAL 2016,2016-01-31,CATEGORÍA C (2001-2002-2003),18,11,0,29,mixto
XIII 10km LUGO MONUMENTAL 2016,2016-01-31,PROBA ABSOLUTA (2000 E ANOS ANTERIORES),990,250,0,1240,mixto
XIII CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2024,2024-04-20,C10K (DOMINGO 21),99,68,0,167,mixto
XIII CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2024,2024-04-20,C21K (DOMINGO 21),171,48,0,219,mixto
XIII CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2024,2024-04-20,C42K (DOMINGO 21),100,16,0,116,mixto
XIII CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2024,2024-04-20,CAMOVI RELEVOS 42K (DOMINGO 21),11,3,0,14,mixto
XIII CARREIRA NOCTURNA CONCELLO DE VILAGARCÍA DE AROUSA,2016-07-23,PROBA ABSOLUTA,138,21,0,159,mixto
XIII CARREIRA NOCTURNA DE CELANOVA,2016-06-11,ALEVÍN (2005-2006),22,19,0,41,mixto
XIII CARREIRA NOCTURNA DE CELANOVA,2016-06-11,BENXAMÍN (2007-2008),20,13,0,33,mixto
XIII CARREIRA NOCTURNA DE CELANOVA,2016-06-11,CARREIRA ABSOLUTA (2000 E ANTERIORES),334,81,0,415,mixto
XIII CARREIRA NOCTURNA DE CELANOVA,2016-06-11,INFANTIL-CADETE (2001-2004),31,19,0,50,mixto
XIII CARREIRA NOCTURNA DE CELANOVA,2016-06-11,PRE-BENXAMÍN (2009-2010),22,22,0,44,mixto
XIII CARREIRA PEDESTRE DE OUTES,2022-05-17,10K (2004 e anteriores),91,22,0,113,mixto
XIII CARREIRA PEDESTRE DE OUTES,2022-05-17,1K (2009-2012),20,18,0,38,mixto
XIII CARREIRA PEDESTRE DE OUTES,2022-05-17,3K (2004 e anteriores),8,16,0,24,mixto
XIII CARREIRA PEDESTRE DE OUTES,2022-05-17,XUVENIL-CADETE (2005-2008),3,6,0,9,mixto
XIII CARREIRA PEDESTRE DO NADAL CONCELLO SAN CIBRAO DAS VIÑAS 10 KM POPULAR,2014-12-21,PROBA ABSOLUTA. DISTANCIA: 10000 M,0,0,0,0,mixto
XIII CARREIRA PEDESTRE DO NADAL CONCELLO SAN CIBRAO DAS VIÑAS 10 KM PROVINCIAL,2014-12-21,CAMPIONATO PROVINCIAL. DISTANCIA: 10000 M,0,0,0,0,mixto
XIII CARREIRA PEDESTRE DO NADAL CONCELLO SAN CIBRAO DAS VIÑAS 5 KM,2014-12-21,PROBA MENORES. DISTANCIA: 5000 M,0,0,0,0,mixto
"XIII CARREIRA PEDESTRE POPULAR CONCELLO DE AMES, Bertamiráns 2012",2012-11-04,"XIII CARREIRA PEDESTRE POPULAR CONCELLO DE AMES, Bertamiráns 2012",0,0,0,0,mixto
XIII CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2019-08-31,ABSOLUTA (2003 E ANTERIORES),84,15,0,99,mixto
XIII CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2019-08-31,BENXAMIN/ALEVIN (2008-2011),18,10,0,28,mixto
XIII CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2019-08-31,INFANTIL/CADETE (2004-2007),11,4,0,15,mixto
XIII CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2019-08-31,PREBENXAMIN (2012-2014),14,8,0,22,mixto
XIII CARREIRA POLULAR DO SAN SALVADOR - CONCELLO DE BAÑOS DE MOLGAS,2021-07-31,ABSOLUTA (2005 e anteriores),108,18,0,126,mixto
XIII CARREIRA POLULAR DO SAN SALVADOR - CONCELLO DE BAÑOS DE MOLGAS,2021-07-31,BENXAMIN-ALEVIN (2010-2013),7,8,0,15,mixto
XIII CARREIRA POLULAR DO SAN SALVADOR - CONCELLO DE BAÑOS DE MOLGAS,2021-07-31,INFANTIL-CADETE (2006-2009),12,7,0,19,mixto
XIII CARREIRA POPULAR CONCELLO DE GUITIRIZ TERMAL,2023-04-15,ABSOLUTA (2007 e anteriores),61,19,0,80,mixto
XIII CARREIRA POPULAR CONCELLO DE GUITIRIZ TERMAL,2023-04-15,SUB12 (2012-2013) E SUB10 (2014-2015),22,15,0,37,mixto
XIII CARREIRA POPULAR CONCELLO DE GUITIRIZ TERMAL,2023-04-15,SUB16 (2008-2009) E SUB14 (2010-2011),12,5,0,17,mixto
XIII CARREIRA POPULAR DE ARTEIXO,2010-05-01,Carrera,239,0,0,239,mixto
XIII CARREIRA POPULAR FEIRA DO VIÑO DE QUIROGA 2017,2017-04-14,PROBA ABSOLUTA (2001 E ANTERIORES),146,25,0,171,mixto
XIII CARREIRA POPULAR NOCTURNA DE XINZO DE LIMIA,2017-09-09,BENXAMÍN (2008 E 2009) E ALEVÍN (2006 E 2007),10,11,0,21,mixto
XIII CARREIRA POPULAR NOCTURNA DE XINZO DE LIMIA,2017-09-09,CARREIRA ABSOLUTA (2001 E ANOS ANTERIORES),92,28,0,120,mixto
XIII CARREIRA POPULAR NOCTURNA DE XINZO DE LIMIA,2017-09-09,INFANTIL (2004 E 2005) E CADETE (2002 E 2003),10,5,0,15,mixto
XIII CARREIRA POPULAR ROTA DO ROMANICO PANTON 2013,2013-06-01,PROBA ABSOLUTA. DISTANCIA: 6270 M,0,0,0,0,mixto
XIII CARREIRA SOLIDARIA DO ARENTEIRO (O CARBALLIÑO),2022-12-11,10K (2004 e anteriores),180,32,0,212,mixto
XIII CARREIRA SOLIDARIA DO ARENTEIRO (O CARBALLIÑO),2022-12-11,5K (2004 e anteriores),26,15,0,41,mixto
XIII CARREIRA SOLIDARIA DO ARENTEIRO (O CARBALLIÑO),2022-12-11,EQUIPOS XIII CARREIRA SOLIDARIA DO ARENTEIRO,0,0,0,0,mixto
XIII CARREIRA SOLIDARIA DO ARENTEIRO (O CARBALLIÑO),2022-12-11,SUB12 (2011-2014),35,35,0,70,mixto
XIII CARREIRA SOLIDARIA DO ARENTEIRO (O CARBALLIÑO),2022-12-11,SUB18/SUB16 (2005-2010),10,10,0,20,mixto
XIII CARRERA CAÑON DEL SIL,2019-10-20,COPA GALEGA,37,5,0,42,mixto
XIII CARRERA CAÑON DEL SIL,2019-10-20,III MINI CARRERA ( C7k - 370m+ ),7,8,0,15,mixto
XIII CARRERA CAÑON DEL SIL,2019-10-20,IX MEDIA CARRERA ( C17k – 950m+ ),56,24,0,80,mixto
XIII CARRERA CAÑON DEL SIL,2019-10-20,XIII CARRERA ( C33k - 2220m+ ),48,6,0,54,mixto
XIII Carrera de O Porriño 10k,2019-03-17,ABSOLUTA 10 KM (NACIDOS/AS EN 2001 Y AÑOS ANTERIORES),709,140,0,849,mixto
XIII Carrera de O Porriño 10k,2019-03-17,ABSOLUTA 5 KM ( NACIDOS/AS EN 2003 Y AÑOS ANTERIORES),67,86,0,153,mixto
XIII Carrera de O Porriño 10k,2019-03-17,ALEVÍN/SUB12 (NACIDOS/AS EN 2008 Y 2009),27,28,0,55,mixto
XIII Carrera de O Porriño 10k,2019-03-17,BENJAMÍN/SUB10 (NACIDOS/AS EN 2010 Y 2011),28,24,0,52,mixto
XIII Carrera de O Porriño 10k,2019-03-17,INFANTIL/SUB14 (2006 Y 2007) y CADETES/SUB16 (2004 Y 2005),26,34,0,60,mixto
XIII Carrera de O Porriño 10k,2019-03-17,PATINES 10KM (2006 Y ANTERIORES),11,3,0,14,mixto
XIII Carrera de O Porriño 10k,2019-03-17,PATINES 5KM (DEL 2007 AL 2010),7,8,0,15,mixto
XIII MEDIA MARATÓN CIUDAD DE LEÓN BERNESGA MOTOR 2023,2023-03-26,5 km (2007 y anteriores),91,54,0,145,mixto
XIII MEDIA MARATÓN CIUDAD DE LEÓN BERNESGA MOTOR 2023,2023-03-26,CAMPEONATO CASTILLA Y LEON MEDIA MARATON,49,14,0,63,mixto
XIII MEDIA MARATÓN CIUDAD DE LEÓN BERNESGA MOTOR 2023,2023-03-26,Medio Maratón (2005 y anteriores),692,125,0,817,mixto
XIII MEDIA MARATÓN CIUDAD DE LEÓN BERNESGA MOTOR 2023,2023-03-26,Peque Media Maraton (2008-2013),25,29,0,54,mixto
XIII MEDIO MARATON FERREIRUA 2014,2014-05-11,MEDIO MARATON. DISTANCIA: 21097 M,0,0,0,0,mixto
XIII MEMORIAL EDUARDO FERNÁNDEZ VILLAMARÍN 2016,2016-01-23,CARREIRA ABSOLUTA (NADOS/AS EN 1999 E ANOS ANTERIORES),357,85,0,442,mixto
XIII MEMORIAL MANUEL BARROS. ADULTOS 10000m,2013-05-26,ADULTOS. DISTANCIA: 10000 M,0,0,0,0,mixto
XIII Ruta Serra do Xistral Monseivane en BTT,2015-09-20,RECORRIDO 51 KM,28,2,0,30,mixto
XIII Ruta Serra do Xistral Monseivane en BTT,2015-09-20,RECORRIDO 59 KM,103,2,0,105,mixto
XIII TRAVESÍA A NADO CONCELLO DE BUEU UDRA- PESCADOIRA,2024-07-13,1500m,9,19,0,28,mixto
XIII TRAVESÍA A NADO CONCELLO DE BUEU UDRA- PESCADOIRA,2024-07-13,4000m,25,15,0,40,mixto
XIII TRAVESÍA A NADO CONCELLO DE BUEU UDRA- PESCADOIRA,2024-07-13,7500m,43,3,0,46,mixto
XIII TRAVESÍA A NADO “CONCELLO DE ARTEIXO” XII Memorial Marina Álvarez,2019-07-27,PERCORRIDO A,36,22,0,58,mixto
XIII TRAVESÍA A NADO “CONCELLO DE ARTEIXO” XII Memorial Marina Álvarez,2019-07-27,PERCORRIDO B,33,20,0,53,mixto
XIII TRAVESÍA A NADO “CONCELLO DE ARTEIXO” XII Memorial Marina Álvarez,2019-07-27,PERCORRIDO C (2007 e posteriores),12,0,0,12,mixto
XIII TRAVESÍA A NADO “CONCELLO DE ARTEIXO” XII Memorial Marina Álvarez,2019-07-27,PERCORRIDO C FEMININO (2008 e posteriores),0,9,0,9,mixto
XIII edición Travesía a nado Costa Serena-Gran Premio Concello de Nigrán 2023,2023-07-02,2.700 metros,74,51,0,125,mixto
XIII edición Travesía a nado Costa Serena-Gran Premio Concello de Nigrán 2023,2023-07-02,4.000 metros,110,14,0,124,mixto
XIII edición Travesía a nado Costa Serena-Gran Premio Concello de Nigrán 2023,2023-07-02,800 metros,37,46,0,83,mixto
XIIIª CARREIRA POPULAR XIIª ANDAINA MASIDE (FUNDACIÓN ANDREA),2019-09-01,ABSOLUTA (2003 E ANTERIORES),100,9,0,109,mixto
XIIª CARREIRA POPULAR XIª ANDAINA MASIDE (FUNDACIÓN ANDREA),2018-09-02,ABSOLUTA (2002 E ANTERIORES),90,9,0,99,mixto
XIV 10km LUGO MONUMENTAL 2016,2016-12-11,CATEGORIAS ABSOLUTAS (2001 E ANT.),834,184,0,1018,mixto
XIV 10km LUGO MONUMENTAL 2016,2016-12-11,CATEGORIAS ABSOLUTAS (2001 E ANT.) [Compensada],834,184,0,1018,mixto
XIV 10km LUGO MONUMENTAL 2016,2016-12-11,CATEGORÍA A (2008-2009-2010),59,62,0,121,mixto
XIV 10km LUGO MONUMENTAL 2016,2016-12-11,CATEGORÍA B (2005-2006-2007),53,43,0,96,mixto
XIV 10km LUGO MONUMENTAL 2016,2016-12-11,CATEGORÍA C (2002-2003-2004),28,21,0,49,mixto
XIV Baixada Popular de Cross San Pedro de Visma,2022-05-08,Absoluta,419,138,0,557,mixto
XIV Baixada Popular de Cross San Pedro de Visma,2022-05-08,Peques,0,0,0,0,mixto
XIV Baixada Popular de Cross San Pedro de Visma,2022-05-08,SUB 10,33,31,0,64,mixto
XIV Baixada Popular de Cross San Pedro de Visma,2022-05-08,SUB 12,35,27,0,62,mixto
XIV Baixada Popular de Cross San Pedro de Visma,2022-05-08,SUB 14,19,15,0,34,mixto
XIV Baixada Popular de Cross San Pedro de Visma,2022-05-08,SUB16 SUB18,29,18,0,47,mixto
XIV CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2025,2025-04-26,C10K (DOMINGO 27),106,72,0,178,mixto
XIV CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2025,2025-04-26,C10K CAMPIONATO GALEGO,10,7,0,17,mixto
XIV CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2025,2025-04-26,C18K (DOMINGO 27),3,1,0,4,mixto
XIV CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2025,2025-04-26,C21K (DOMINGO 27),162,56,0,218,mixto
XIV CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2025,2025-04-26,C21K CAMPIONATO GALEGO,4,0,0,4,mixto
XIV CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2025,2025-04-26,C42K (DOMINGO 27),121,16,0,137,mixto
XIV CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2025,2025-04-26,C42K CAMPIONATO GALEGO,74,11,0,85,mixto
XIV CAMOVI (CARREIRA POR MONTAÑA MONTES DE VIVEIRO) 2025,2025-04-26,CAMOVI RELEVOS 42K (DOMINGO 27),16,4,0,20,mixto
XIV CARREIRA CANON DO SIL,2021-10-24,C17K (950+) COPA GALLEGA de CxM JUNIOR Open,88,36,0,124,mixto
XIV CARREIRA CANON DO SIL,2021-10-24,C33K (2220+) COPA GALEGA de CxM,73,11,0,84,mixto
XIV CARREIRA CANON DO SIL,2021-10-24,C7K (370+),8,11,0,19,mixto
XIV CARREIRA NOCTURNA CONCELLO DE VILAGARCÍA DE AROUSA,2017-07-22,PROBA ABSOLUTA,175,37,0,212,mixto
XIV CARREIRA NOCTURNA DE CELANOVA,2017-06-24,ABSOLUTA (2001 E ANT.),281,76,0,357,mixto
XIV CARREIRA NOCTURNA DE CELANOVA,2017-06-24,ALEVIN (2006-2007),23,13,0,36,mixto
XIV CARREIRA NOCTURNA DE CELANOVA,2017-06-24,BENXAMÍN (2008-2009),16,22,0,38,mixto
XIV CARREIRA NOCTURNA DE CELANOVA,2017-06-24,INFANTIL (2004-2005) E CADETE (2002-2003),14,12,0,26,mixto
XIV CARREIRA NOCTURNA DE CELANOVA,2017-06-24,PRE-BENXAMÍN (2010-2011),17,16,0,33,mixto
XIV CARREIRA PEDESTRE DE OUTES,2023-05-17,10K (2005 e anteriores),115,21,0,136,mixto
XIV CARREIRA PEDESTRE DE OUTES,2023-05-17,1K (2010-2013),24,19,0,43,mixto
XIV CARREIRA PEDESTRE DE OUTES,2023-05-17,3K (2005 e anteriores),14,17,0,31,mixto
XIV CARREIRA PEDESTRE DE OUTES,2023-05-17,XUVENIL/CADETE (2006-2009),4,6,0,10,mixto
XIV CARREIRA PEDESTRE DO NADAL CONCELLO SAN CIBRAO DAS VIÑAS,2015-12-13,PROBA DE 10 KM (NADOS/AS EN 1998 E ANOS ANTERIORES),405,79,0,484,mixto
XIV CARREIRA PEDESTRE DO NADAL CONCELLO SAN CIBRAO DAS VIÑAS,2015-12-13,"PROBA DE 2,5 KM ( NADOS/AS ENTRE 1999 E 2008)",45,27,0,72,mixto
XIV CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2022-07-24,ABSOLUTA MAXI (HASTA 2006),75,13,0,88,mixto
XIV CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2022-07-24,ABSOLUTA MINI (HASTA 2006),18,9,0,27,mixto
XIV CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2022-07-24,BENXAMIN/ALEVIN (2011-2014),7,5,0,12,mixto
XIV CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2022-07-24,INFANTIL/CADETE(2007-2010),4,3,0,7,mixto
XIV CARREIRA PEDESTRE POPULAR CONCELLO DE BOIMORTO,2022-07-24,PREBENXAMIN (2015-2017),10,7,0,17,mixto
XIV CARREIRA POPULAR CONCELLO DE O CORGO- MEMORIAL QUIQUE CASANOVA,2023-10-14,ADULTOS (2005 e anteriores),94,26,0,120,mixto
XIV CARREIRA POPULAR CONCELLO DE O CORGO- MEMORIAL QUIQUE CASANOVA,2023-10-14,PROMOCION (2014-2016),17,18,0,35,mixto
XIV CARREIRA POPULAR CONCELLO DE O CORGO- MEMORIAL QUIQUE CASANOVA,2023-10-14,SUB12 (2012-2013),10,11,0,21,mixto
XIV CARREIRA POPULAR CONCELLO DE O CORGO- MEMORIAL QUIQUE CASANOVA,2023-10-14,SUB14 (2010-2011) XUVENIL (2006-2009),14,14,0,28,mixto
XIV CARREIRA POPULAR DE ARTEIXO,2011-09-25,Carrera,366,0,0,366,mixto
XIV CARREIRA POPULAR DE CHANTADA.10 km no corazón,2025-05-31,10Km (2009 e anteriores),76,22,0,98,mixto
XIV CARREIRA POPULAR DE CHANTADA.10 km no corazón,2025-05-31,5Km (2009 e anteriores),25,35,0,60,mixto
XIV CARREIRA POPULAR DE CHANTADA.10 km no corazón,2025-05-31,SUB14 (2012-2013)-SUB16 (2010-2011),6,6,0,12,mixto
XIV CARREIRA POPULAR FEIRA DO VIÑO DE QUIROGA 2018,2018-03-30,PROBA ABSOLUTA (2002 E ANTERIORES),99,30,0,129,mixto
"XIV CARREIRA POPULAR ROTA DO ROMÁNICO, Ferreira de Pantón",2014-05-31,PROBA ABSOLUTA. DISTANCIA: 6270 M,0,0,0,0,mixto
XIV CARRERA O PORRIÑO 10K,2023-04-30,10KM (2005 y anteriores),432,87,0,519,mixto
XIV CARRERA O PORRIÑO 10K,2023-04-30,5KM (2007 y anteriores),79,66,0,145,mixto
XIV CARRERA O PORRIÑO 10K,2023-04-30,ALEVIN/SUB12 (2012-2013),27,19,0,46,mixto
XIV CARRERA O PORRIÑO 10K,2023-04-30,BENJAMIN/SUB10 (2014-2015),26,13,0,39,mixto
XIV CARRERA O PORRIÑO 10K,2023-04-30,INFANTIL/SUB14 (2010-2011)-CADETE/SUB16 (2008-2009),32,20,0,52,mixto
XIV CIRCUITO LARSA CORRE CON NOS 2013-2014. FRIGSA,2014-06-08,ADULTOS. DISTANCIA: 5500 M,0,0,0,0,mixto
XIV COPA DE ASTURIAS DE NATACION DE LARGA DISTANCIA,2012-08-04,PRUEBA . Distancia: 5000 m,0,0,0,0,mixto
XIV CROSS POPULAR DO CONCELLO DE BOBORAS ADULTOS,2014-01-19,CATEGORÍA 4 E 5. DISTANCIA: 7400 M,0,0,0,0,mixto
XIV CROSS POPULAR DO CONCELLO DE BOBORAS CANICROSS,2014-01-19,CANICROSS SENIOR . DISTANCIA: 7400 M,0,0,0,0,mixto
XIV CROSS POPULAR DO CONCELLO DE BOBORAS CANICROSS,2014-01-19,CANICROSS SENIOR E VETERANOS2 . DISTANCIA: 7400 M,0,0,0,0,mixto
XIV CROSS POPULAR DO CONCELLO DE BOBORAS CANICROSS,2014-01-19,CANICROSS VETERANOS1 . DISTANCIA: 7400 M,0,0,0,0,mixto
XIV CROSS POPULAR DO CONCELLO DE BOBORAS MENORES,2014-01-19,CATEGORÍA 1. DISTANCIA: 1500 M,0,0,0,0,mixto
XIV CROSS POPULAR DO CONCELLO DE BOBORAS MENORES,2014-01-19,CATEGORÍA 2 E 3. DISTANCIA: 4500 M,0,0,0,0,mixto
