fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,modalidad
iter5,Castillazuelo - Pueyo - SUB 10,2020-01-26,Domingo,0.0,road running,Infantil,4,6,BARBASTRO,Barcelonès,Catalunya,INFANTILS
iter5,Castillazuelo - Pueyo - SUB 12,2020-01-26,Domingo,0.0,road running,Infantil,9,6,BARBASTRO,Barcelonès,Catalunya,INFANTILS
iter5,Castillazuelo - Pueyo - SUB 14 F,2020-01-26,Domingo,0.0,road running,Infantil,4,0,BARBASTRO,Barcelonès,Catalunya,INFANTILS
iter5,Castillazuelo - Pueyo - SUB 14 M,2020-01-26,Domingo,0.0,road running,Infantil,0,1,BARBASTRO,Barcelonès,Catalunya,INFANTILS
iter5,Castillazuelo - Pueyo - SUB 16 F,2020-01-26,Domingo,0.0,road running,Infantil,1,0,BARBASTRO,Barcelonès,Catalunya,INFANTILS
iter5,Castillazuelo - Pueyo - SUB 16 M,2020-01-26,Domingo,0.0,road running,Infantil,0,1,BARBASTRO,Barcelonès,Catalunya,INFANTILS
iter5,Castillazuelo - Pueyo - SUB 18 M,2020-01-26,Domingo,0.0,road running,Infantil,0,1,BARBASTRO,Barcelonès,Catalunya,INFANTILS
iter5,Castillazuelo - Pueyo - SUB 8,2020-01-26,Domingo,0.0,road running,Infantil,5,5,BARBASTRO,Barcelonès,Catalunya,INFANTILS
iter5,Catigat - Curta,2022-05-01,Domingo,0.0,Ciclismo y btt,Absoluta/General,95,169,PLA D'URGELL,Pla d'Urgell,Lleida,BTT
iter5,Catigat - Curta,2023-04-30,Domingo,0.0,Ciclismo y btt,Absoluta/General,84,187,PLA D'URGELL,Pla d'Urgell,Lleida,BTT
iter5,Catigat - Llarga,2022-05-01,Domingo,0.0,Ciclismo y btt,Absoluta/General,26,241,PLA D'URGELL,Pla d'Urgell,Lleida,BTT
iter5,Catigat - Llarga,2023-04-30,Domingo,0.0,Ciclismo y btt,Absoluta/General,22,184,PLA D'URGELL,Pla d'Urgell,Lleida,BTT
iter5,Catigat - Mitjana,2022-05-01,Domingo,0.0,Ciclismo y btt,Absoluta/General,53,242,PLA D'URGELL,Pla d'Urgell,Lleida,BTT
iter5,Catigat - Mitjana,2023-04-30,Domingo,0.0,Ciclismo y btt,Absoluta/General,51,199,PLA D'URGELL,Pla d'Urgell,Lleida,BTT
iter5,Chistavín - Berbegal - CORTA,2016-10-23,Domingo,0.0,trail running,Absoluta/General,26,23,BERBEGAL,Garraf,Catalunya,TRAIL
iter5,Chistavín - Berbegal - CORTA,2019-10-20,Domingo,0.0,trail running,Absoluta/General,24,25,BERBEGAL,Garraf,Catalunya,TRAIL
iter5,Chistavín - Berbegal - LARGA,2016-10-23,Domingo,0.0,trail running,Absoluta/General,9,41,BERBEGAL,Garraf,Catalunya,TRAIL
iter5,Chistavín - Berbegal - LARGA,2019-10-20,Domingo,0.0,trail running,Absoluta/General,6,24,BERBEGAL,Garraf,Catalunya,TRAIL
iter5,Cigonyes - Flix - 10k,2018-05-12,Sábado,10.0,road running,Absoluta/General,28,95,FLIX,Ribera d'Ebre,Tarragona,RUN_10
iter5,Cigonyes - Flix - 10k,2019-05-12,Domingo,10.0,road running,Absoluta/General,18,77,FLIX,Ribera d'Ebre,Tarragona,RUN_10
iter5,Cigonyes - Flix - 5k,2018-05-12,Sábado,5.0,road running,Absoluta/General,70,68,FLIX,Ribera d'Ebre,Tarragona,RUN_5
iter5,Cigonyes - Flix - 5k,2019-05-12,Domingo,5.0,road running,Absoluta/General,51,64,FLIX,Ribera d'Ebre,Tarragona,RUN_5
iter5,Cirera - Corbins - 10K,2014-05-25,Domingo,10.0,road running,Absoluta/General,30,133,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2015-05-24,Domingo,10.0,road running,Absoluta/General,43,153,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2016-05-29,Domingo,10.0,road running,Absoluta/General,37,183,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2017-05-28,Domingo,10.0,road running,Absoluta/General,41,152,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2018-05-27,Domingo,10.0,road running,Absoluta/General,60,155,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2019-05-19,Domingo,10.0,road running,Absoluta/General,34,126,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2021-05-30,Domingo,10.0,road running,Absoluta/General,6,19,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2022-05-29,Domingo,10.0,road running,Absoluta/General,30,114,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2023-05-28,Domingo,10.0,road running,Absoluta/General,49,141,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2024-06-02,Domingo,10.0,road running,Absoluta/General,46,150,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2025-06-01,Domingo,10.0,road running,Absoluta/General,59,138,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 10K,2026-05-31,Domingo,10.0,road running,Absoluta/General,69,146,CORBINS,Segrià,Lleida,RUN_10
iter5,Cirera - Corbins - 5K,2014-05-25,Domingo,5.0,road running,Absoluta/General,28,61,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2015-05-24,Domingo,5.0,road running,Absoluta/General,58,63,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2016-05-29,Domingo,5.0,road running,Absoluta/General,55,86,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2017-05-28,Domingo,5.0,road running,Absoluta/General,57,94,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2018-05-27,Domingo,5.0,road running,Absoluta/General,60,108,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2019-05-19,Domingo,5.0,road running,Absoluta/General,75,90,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2021-05-30,Domingo,5.0,road running,Absoluta/General,8,17,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2022-05-29,Domingo,5.0,road running,Absoluta/General,48,82,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2023-05-28,Domingo,5.0,road running,Absoluta/General,79,104,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2024-06-02,Domingo,5.0,road running,Absoluta/General,76,95,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2025-06-01,Domingo,5.0,road running,Absoluta/General,121,101,CORBINS,Segrià,Lleida,RUN_5
iter5,Cirera - Corbins - 5K,2026-05-31,Domingo,5.0,road running,Absoluta/General,159,114,CORBINS,Segrià,Lleida,RUN_5
iter5,Ciutat de Cervera - 10K,2011-09-04,Domingo,10.0,road running,Absoluta/General,32,249,CERVERA,Segarra,Lleida,RUN_10
iter5,Ciutat de Cervera - 10K,2012-09-02,Domingo,10.0,road running,Absoluta/General,37,242,CERVERA,Segarra,Lleida,RUN_10
iter5,Ciutat de Cervera - 10K,2013-09-08,Domingo,10.0,road running,Absoluta/General,36,222,CERVERA,Segarra,Lleida,RUN_10
iter5,Ciutat de Cervera - 10K,2014-09-07,Domingo,10.0,road running,Absoluta/General,21,157,CERVERA,Segarra,Lleida,RUN_10
iter5,Ciutat de Cervera - 10K,2015-09-06,Domingo,10.0,road running,Absoluta/General,15,107,CERVERA,Segarra,Lleida,RUN_10
iter5,Ciutat de Cervera - 10K,2016-09-04,Domingo,10.0,road running,Absoluta/General,10,82,CERVERA,Segarra,Lleida,RUN_10
iter5,Ciutat de Cervera - 5K,2014-09-07,Domingo,5.0,road running,Absoluta/General,19,40,CERVERA,Segarra,Lleida,RUN_5
iter5,Ciutat de Cervera - 5K,2015-09-06,Domingo,5.0,road running,Absoluta/General,31,49,CERVERA,Segarra,Lleida,RUN_5
iter5,Ciutat de Cervera - 5K,2016-09-04,Domingo,5.0,road running,Absoluta/General,20,32,CERVERA,Segarra,Lleida,RUN_5
iter5,Clariana de Cardener - 10K,2015-05-17,Domingo,10.0,road running,Absoluta/General,11,48,CLARIANA DE CARDENER,Solsonès,Lleida,RUN_10
iter5,Clariana de Cardener - 10K,2016-04-24,Domingo,10.0,road running,Absoluta/General,15,69,CLARIANA DE CARDENER,Solsonès,Lleida,RUN_10
iter5,Clariana de Cardener - 10K,2017-05-28,Domingo,10.0,road running,Absoluta/General,21,81,CLARIANA DE CARDENER,Solsonès,Lleida,RUN_10
iter5,Clariana de Cardener - 10K,2018-05-27,Domingo,10.0,road running,Absoluta/General,18,60,CLARIANA DE CARDENER,Solsonès,Lleida,RUN_10
iter5,Clos Pons - Albagés - 21K,2014-05-31,Sábado,0.0,trail running,Absoluta/General,18,131,ALBAGÉS,Garrigues,Lleida,TRAIL
iter5,Clos Pons - Albagés - 21K,2015-07-04,Sábado,0.0,trail running,Absoluta/General,11,115,ALBAGÉS,Garrigues,Lleida,TRAIL
iter5,Clos Pons - Albagés - 21K,2016-07-02,Sábado,0.0,trail running,Absoluta/General,13,72,ALBAGÉS,Garrigues,Lleida,TRAIL
iter5,Clos Pons - Albagés - 21K,2017-04-02,Domingo,0.0,trail running,Absoluta/General,26,73,ALBAGÉS,Garrigues,Lleida,TRAIL
iter5,Clos Pons - Albagés - 9K,2014-05-31,Sábado,0.0,trail running,Absoluta/General,58,38,ALBAGÉS,Garrigues,Lleida,TRAIL
iter5,Clos Pons - Albagés - 9K,2015-07-04,Sábado,0.0,trail running,Absoluta/General,54,49,ALBAGÉS,Garrigues,Lleida,TRAIL
iter5,Clos Pons - Albagés - 9K,2016-07-02,Sábado,0.0,trail running,Absoluta/General,25,62,ALBAGÉS,Garrigues,Lleida,TRAIL
iter5,Clos Pons - Albagés - 9K,2017-04-02,Domingo,0.0,trail running,Absoluta/General,13,25,ALBAGÉS,Garrigues,Lleida,TRAIL
iter5,ConFinaRun - 5K,2020-04-05,Domingo,0.0,Otros,Absoluta/General,196,321,CASA,Montsià,Tarragona,VIRTUAL
iter5,ConFinaRun - Milla,2020-04-05,Domingo,0.0,Otros,Absoluta/General,149,150,CASA,Montsià,Tarragona,VIRTUAL
iter5,Corriol - Solsona - 10K,2012-05-13,Domingo,10.0,road running,Absoluta/General,49,204,SOLSONA,Solsonès,Lleida,RUN_10
iter5,Corriol - Solsona - 10K,2013-05-12,Domingo,10.0,road running,Absoluta/General,35,159,SOLSONA,Solsonès,Lleida,RUN_10
iter5,Corriol - Solsona - 10K,2014-05-18,Domingo,10.0,road running,Absoluta/General,41,131,SOLSONA,Solsonès,Lleida,RUN_10
iter5,Corriol - Solsona - 10K,2015-05-03,Domingo,10.0,road running,Absoluta/General,26,97,SOLSONA,Solsonès,Lleida,RUN_10
iter5,Corriol - Solsona - 10K,2019-05-11,Sábado,10.0,road running,Absoluta/General,12,54,SOLSONA,Solsonès,Lleida,RUN_10
iter5,Corriol - Solsona - 10K,2025-05-11,Domingo,10.0,road running,Absoluta/General,26,73,SOLSONA,Solsonès,Lleida,RUN_10
iter5,Corriol - Solsona - 10K,2026-05-10,Domingo,10.0,road running,Absoluta/General,39,79,SOLSONA,Solsonès,Lleida,RUN_10
iter5,Corriol - Solsona - 5K,2025-05-11,Domingo,5.0,road running,Absoluta/General,4,1,SOLSONA,Solsonès,Lleida,RUN_5
iter5,Corriol - Solsona - 5K,2026-05-10,Domingo,5.0,road running,Absoluta/General,16,12,SOLSONA,Solsonès,Lleida,RUN_5
iter5,Cros - Raimat - ABSOLUTA,2015-11-22,Domingo,0.0,road running,Absoluta/General,10,25,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ABSOLUTA,2016-11-13,Domingo,0.0,road running,Absoluta/General,4,21,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ABSOLUTA,2017-11-12,Domingo,0.0,road running,Absoluta/General,10,22,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ABSOLUTA,2018-11-11,Domingo,0.0,road running,Absoluta/General,3,6,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ABSOLUTA,2022-11-06,Domingo,0.0,road running,Absoluta/General,12,21,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV F,2015-11-22,Domingo,0.0,road running,Absoluta/General,2,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV F,2016-11-13,Domingo,0.0,road running,Absoluta/General,6,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV F,2017-11-12,Domingo,0.0,road running,Absoluta/General,16,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV F,2018-11-11,Domingo,0.0,road running,Absoluta/General,6,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV F,2022-11-06,Domingo,0.0,road running,Absoluta/General,11,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV M,2015-11-22,Domingo,0.0,road running,Absoluta/General,0,8,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV M,2016-11-13,Domingo,0.0,road running,Absoluta/General,0,8,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV M,2017-11-12,Domingo,0.0,road running,Absoluta/General,0,7,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV M,2018-11-11,Domingo,0.0,road running,Absoluta/General,0,2,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - ALV M,2022-11-06,Domingo,0.0,road running,Absoluta/General,0,20,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN F,2015-11-22,Domingo,0.0,road running,Absoluta/General,3,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN F,2016-11-13,Domingo,0.0,road running,Absoluta/General,11,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN F,2017-11-12,Domingo,0.0,road running,Absoluta/General,18,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN F,2018-11-11,Domingo,0.0,road running,Absoluta/General,5,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN F,2022-11-06,Domingo,0.0,road running,Absoluta/General,14,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN M,2015-11-22,Domingo,0.0,road running,Absoluta/General,0,6,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN M,2016-11-13,Domingo,0.0,road running,Absoluta/General,0,10,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN M,2017-11-12,Domingo,0.0,road running,Absoluta/General,0,14,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN M,2018-11-11,Domingo,0.0,road running,Absoluta/General,0,15,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - BEN M,2022-11-06,Domingo,0.0,road running,Absoluta/General,0,10,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD F,2015-11-22,Domingo,0.0,road running,Absoluta/General,3,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD F,2016-11-13,Domingo,0.0,road running,Absoluta/General,3,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD F,2017-11-12,Domingo,0.0,road running,Absoluta/General,7,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD F,2022-11-06,Domingo,0.0,road running,Absoluta/General,3,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD M,2015-11-22,Domingo,0.0,road running,Absoluta/General,0,6,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD M,2016-11-13,Domingo,0.0,road running,Absoluta/General,0,4,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD M,2017-11-12,Domingo,0.0,road running,Absoluta/General,0,3,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD M,2018-11-11,Domingo,0.0,road running,Absoluta/General,0,2,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - CAD M,2022-11-06,Domingo,0.0,road running,Absoluta/General,0,2,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - INF F,2015-11-22,Domingo,0.0,road running,Absoluta/General,3,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - INF F,2016-11-13,Domingo,0.0,road running,Absoluta/General,1,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - INF F,2018-11-11,Domingo,0.0,road running,Absoluta/General,2,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - INF M,2015-11-22,Domingo,0.0,road running,Absoluta/General,0,3,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - INF M,2016-11-13,Domingo,0.0,road running,Absoluta/General,0,7,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - INF M,2017-11-12,Domingo,0.0,road running,Absoluta/General,0,3,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - INF M,2022-11-06,Domingo,0.0,road running,Absoluta/General,0,6,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB,2015-11-22,Domingo,0.0,road running,Absoluta/General,6,8,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB F,2016-11-13,Domingo,0.0,road running,Absoluta/General,5,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB F,2017-11-12,Domingo,0.0,road running,Absoluta/General,16,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB F,2018-11-11,Domingo,0.0,road running,Absoluta/General,6,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB F,2022-11-06,Domingo,0.0,road running,Absoluta/General,12,0,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB M,2016-11-13,Domingo,0.0,road running,Absoluta/General,0,16,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB M,2017-11-12,Domingo,0.0,road running,Absoluta/General,0,15,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB M,2018-11-11,Domingo,0.0,road running,Absoluta/General,0,7,RAIMAT,Segrià,Lleida,CROS
iter5,Cros - Raimat - PREB M,2022-11-06,Domingo,0.0,road running,Absoluta/General,0,18,RAIMAT,Segrià,Lleida,CROS
iter5,Cros Almacelles - ABSOLUTA,2023-02-12,Domingo,0.0,road running,Absoluta/General,4,5,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Almacelles - ALV F,2023-02-12,Domingo,0.0,road running,Absoluta/General,5,0,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Almacelles - ALV M,2023-02-12,Domingo,0.0,road running,Absoluta/General,0,15,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Almacelles - BEN F,2023-02-12,Domingo,0.0,road running,Absoluta/General,15,0,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Almacelles - BEN M,2023-02-12,Domingo,0.0,road running,Absoluta/General,0,10,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Almacelles - CAD F,2023-02-12,Domingo,0.0,road running,Absoluta/General,2,0,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Almacelles - CAD M,2023-02-12,Domingo,0.0,road running,Absoluta/General,0,4,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Almacelles - INF F,2023-02-12,Domingo,0.0,road running,Absoluta/General,4,0,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Almacelles - INF M,2023-02-12,Domingo,0.0,road running,Absoluta/General,0,7,ALMACELLES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Absoluta,2023-12-03,Domingo,0.0,road running,Absoluta/General,2,17,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Absoluta,2025-01-12,Domingo,0.0,road running,Absoluta/General,3,12,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Aleví Fem.,2023-12-03,Domingo,0.0,road running,Absoluta/General,20,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Aleví Fem.,2025-01-12,Domingo,0.0,road running,Absoluta/General,25,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Aleví Masc.,2023-12-03,Domingo,0.0,road running,Absoluta/General,0,29,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Aleví Masc.,2025-01-12,Domingo,0.0,road running,Absoluta/General,0,16,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Benjamí Fem.,2023-12-03,Domingo,0.0,road running,Absoluta/General,22,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Benjamí Fem.,2025-01-12,Domingo,0.0,road running,Absoluta/General,17,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Benjamí Masc.,2023-12-03,Domingo,0.0,road running,Absoluta/General,0,25,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Benjamí Masc.,2025-01-12,Domingo,0.0,road running,Absoluta/General,0,20,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Cadet,2023-12-03,Domingo,0.0,road running,Absoluta/General,7,6,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Cadet Fem.,2025-01-12,Domingo,0.0,road running,Absoluta/General,2,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Cadet Masc.,2025-01-12,Domingo,0.0,road running,Absoluta/General,0,3,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Infantil Fem.,2023-12-03,Domingo,0.0,road running,Absoluta/General,15,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Infantil Fem.,2025-01-12,Domingo,0.0,road running,Absoluta/General,8,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Infantil Masc.,2023-12-03,Domingo,0.0,road running,Absoluta/General,0,9,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Infantil Masc.,2025-01-12,Domingo,0.0,road running,Absoluta/General,0,5,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Juvenil,2023-12-03,Domingo,0.0,road running,Absoluta/General,3,1,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Juvenil Masc.,2025-01-12,Domingo,0.0,road running,Absoluta/General,0,1,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Pre-Benjamí Fem.,2023-12-03,Domingo,0.0,road running,Absoluta/General,29,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Pre-Benjamí Fem.,2025-01-12,Domingo,0.0,road running,Absoluta/General,27,0,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Pre-Benjamí Masc.,2023-12-03,Domingo,0.0,road running,Absoluta/General,0,33,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Lleida - Pre-Benjamí Masc.,2025-01-12,Domingo,0.0,road running,Absoluta/General,0,20,BASSES,Segrià,Lleida,CROS
iter5,Cros Ciutat de Mollerussa (relleus mixte) - ABSOLUTA,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,6,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa (relleus mixte) - SUB 10,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,12,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa (relleus mixte) - SUB 12,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,16,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa (relleus mixte) - SUB 14,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,14,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa (relleus mixte) - SUB 16,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,9,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa (relleus mixte) - SUB 18,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,6,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa (relleus mixte) - SUB 20,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,2,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - ABSOLUTA F,2024-11-24,Domingo,0.0,road running,Absoluta/General,33,0,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - ABSOLUTA M,2024-11-24,Domingo,0.0,road running,Absoluta/General,0,67,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - MÀSTER F,2021-02-28,Domingo,0.0,road running,Absoluta/General,9,0,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - MÀSTER F,2023-11-26,Domingo,0.0,road running,Absoluta/General,1,0,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - MÀSTER M,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,10,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - MÀSTER M,2023-11-26,Domingo,0.0,road running,Absoluta/General,0,2,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - SUB 10 F,2018-02-11,Domingo,0.0,road running,Absoluta/General,90,0,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - SUB 10 F,2021-02-28,Domingo,0.0,road running,Absoluta/General,14,0,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - SUB 10 F,2022-10-30,Domingo,0.0,road running,Absoluta/General,72,0,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - SUB 10 F,2023-11-26,Domingo,0.0,road running,Absoluta/General,12,0,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - SUB 10 F,2024-11-24,Domingo,0.0,road running,Absoluta/General,28,0,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - SUB 10 M,2018-02-11,Domingo,0.0,road running,Absoluta/General,0,100,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - SUB 10 M,2021-02-28,Domingo,0.0,road running,Absoluta/General,0,27,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
iter5,Cros Ciutat de Mollerussa - SUB 10 M,2022-10-30,Domingo,0.0,road running,Absoluta/General,0,76,MOLLERUSSA,Pla d'Urgell,Lleida,CROS
