fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,categoria_genero,modalidad
ccnorte,21k Costa da Vela 2015,2015-09-13,Domingo,21.0,road running,Absoluta/General,36,299,O Rial,Vigo,Galicia,0,mixto,
ccnorte,21º SAN SILVESTRE CLUB FLUVIAL 2015 (LUGO),2015-12-31,Jueves,0.0,road running,Absoluta/General,87,373,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,RESTO DE CATEGORÍAS
ccnorte,22º SAN SILVESTRE CLUB FLUVIAL 2016 (LUGO),2016-12-31,Sábado,0.0,road running,Absoluta/General,128,405,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,22º SAN SILVESTRE CLUB FLUVIAL 2016 (LUGO),2016-12-31,Sábado,0.0,road running,Infantil,27,42,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,BENJAMIN-ALEVIN
ccnorte,22º SAN SILVESTRE CLUB FLUVIAL 2016 (LUGO),2016-12-31,Sábado,0.0,road running,Infantil,11,27,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,INFANTIL-CADETE
ccnorte,23º SAN SILVESTRE CLUB FLUVIAL 2017 (LUGO),2017-12-31,Domingo,0.0,road running,Absoluta/General,106,388,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,23º SAN SILVESTRE CLUB FLUVIAL 2017 (LUGO),2017-12-31,Domingo,0.0,road running,Infantil,26,30,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,BENJAMIN-ALEVIN
ccnorte,23º SAN SILVESTRE CLUB FLUVIAL 2017 (LUGO),2017-12-31,Domingo,0.0,road running,Infantil,9,30,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,INFANTIL-CADETE
ccnorte,24 HORAS DE VIGO 2014. EQUIPOS,2014-08-30,Sábado,0.0,Otros,Equipos,0,0,Vigo,Vigo,Galicia,0,mixto,EQUIPOS FEMENINOS
ccnorte,24 HORAS DE VIGO 2014. EQUIPOS,2014-08-30,Sábado,0.0,Otros,Equipos,0,0,Vigo,Vigo,Galicia,0,mixto,EQUIPOS MASCULINOS
ccnorte,24 HORAS DE VIGO 2014. EQUIPOS,2014-08-30,Sábado,0.0,Otros,Equipos,0,0,Vigo,Vigo,Galicia,0,mixto,EQUIPOS MIXTOS
ccnorte,24 HORAS DE VIGO 2014. INDIVIDUAL,2014-08-30,Sábado,0.0,Otros,Absoluta/General,0,0,Vigo,Vigo,Galicia,0,mixto,INDIVIDUAL
ccnorte,24º SAN SILVESTRE CLUB FLUVIAL 2018 (LUGO),2018-12-31,Lunes,0.0,road running,Absoluta/General,136,418,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,24º SAN SILVESTRE CLUB FLUVIAL 2018 (LUGO),2018-12-31,Lunes,0.0,road running,Infantil,32,22,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,BENJAMIN Y ALEVIN
ccnorte,24º SAN SILVESTRE CLUB FLUVIAL 2018 (LUGO),2018-12-31,Lunes,0.0,road running,Infantil,13,29,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,INFANTIL Y CADETE
ccnorte,25º SAN SILVESTRE CLUB FLUVIAL 2019 (LUGO),2019-12-31,Martes,0.0,road running,Absoluta/General,136,449,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,25º SAN SILVESTRE CLUB FLUVIAL 2019 (LUGO),2019-12-31,Martes,0.0,road running,Infantil,16,26,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,BENJAMIN Y ALEVIN
ccnorte,25º SAN SILVESTRE CLUB FLUVIAL 2019 (LUGO),2019-12-31,Martes,0.0,road running,Infantil,21,24,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,INFANTIL Y CADETE
ccnorte,27 KANGAS MOUNTAIN,2014-03-01,Sábado,29.0,road running,Absoluta/General,0,0,,,,0,mixto,PRUEBA ABSOLUTA
ccnorte,27 Kangas Mountain - II EDICIÓN,2015-02-28,Sábado,30.0,Otros,Absoluta/General,24,322,Huesca/Uesca,Hoya de Huesca / Plana de Uesca,Aragón,0,mixto,DISTANCIA
ccnorte,27º SAN SILVESTRE CLUB FLUVIAL 2021,2021-12-31,Viernes,0.0,road running,Absoluta/General,86,211,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,Absoluta
ccnorte,27º SAN SILVESTRE CLUB FLUVIAL 2021,2021-12-31,Viernes,0.0,road running,Infantil,16,18,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,Benjamin -Alevin
ccnorte,27º SAN SILVESTRE CLUB FLUVIAL 2021,2021-12-31,Viernes,0.0,road running,Infantil,19,20,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,Infantil - Cadete
ccnorte,28º SAN SILVESTRE CLUB FLUVIAL 2022,2022-12-31,Sábado,0.0,road running,Absoluta/General,137,382,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,28º SAN SILVESTRE CLUB FLUVIAL 2022,2022-12-31,Sábado,0.0,road running,Infantil,33,17,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,BENJAMIIN - ALEVIN
ccnorte,28º SAN SILVESTRE CLUB FLUVIAL 2022,2022-12-31,Sábado,0.0,road running,Infantil,23,26,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,INFANTIL - CADETE
ccnorte,29º SAN SILVESTRE CLUB FLUVIAL 2023,2023-12-31,Domingo,0.0,road running,Absoluta/General,168,505,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,29º SAN SILVESTRE CLUB FLUVIAL 2023,2023-12-31,Domingo,0.0,road running,Infantil,35,30,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,BENJAMINN - ALEVIN
ccnorte,29º SAN SILVESTRE CLUB FLUVIAL 2023,2023-12-31,Domingo,0.0,road running,Infantil,22,25,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,INFANTIL - CADETE
ccnorte,2ª CARREIRA PEDESTRE CONCELLO DE CEE 2015,2015-06-27,Sábado,10.0,road running,Absoluta/General,12,117,Cee,Fisterra,Galicia,0,mixto,
ccnorte,2ª CARREIRA PEDESTRE CONCELLO DE CEE 2015,2015-06-27,Sábado,5.0,road running,Absoluta/General,12,24,Cee,Fisterra,Galicia,0,mixto,CONTRA O CANCRO
ccnorte,2ª CARREIRA PEDESTRE CONCELLO DE CEE 2015,2015-06-27,Sábado,0.0,road running,Infantil,29,25,Cee,Fisterra,Galicia,0,mixto,BENXAMÍN E ALEVÍN
ccnorte,2ª CARREIRA PEDESTRE CONCELLO DE CEE 2015,2015-06-27,Sábado,0.0,road running,Infantil,20,18,Cee,Fisterra,Galicia,0,mixto,INFANTIL E CADETE
ccnorte,2ª CARREIRA PEDESTRE CONCELLO DE CEE 2015,2015-06-27,Sábado,0.0,road running,Infantil,4,4,Cee,Fisterra,Galicia,0,mixto,XUVENIL
ccnorte,2ª CARRERA POPULAR 10KM OVIEDO - LAS CALDAS VILLA TERMAL,2014-04-27,Domingo,10.0,road running,Absoluta/General,0,0,Oviedo,,Asturias / Asturies,0,mixto,ADULTOS
ccnorte,2ª CARRERA POPULAR GALIEXPO RUNNING. 5K - 10K,2019-02-03,Domingo,10.0,road running,Absoluta/General,46,196,València,Comarca de València,Comunitat Valenciana,0,mixto,RECORRIDO
ccnorte,2ª CARRERA POPULAR GALIEXPO RUNNING. 5K - 10K,2019-02-03,Domingo,5.0,road running,Absoluta/General,37,46,València,Comarca de València,Comunitat Valenciana,0,mixto,RECORRIDO
ccnorte,2ª CARRERA POR LA DISCAPACIDAD DE ASTURIAS GIJÓN 2016,2016-05-08,Domingo,5.0,road running,Absoluta/General,218,236,Gijón / Xixón,,Asturias / Asturies,0,mixto,CARRERA
ccnorte,2ª EDICION 3 HORAS MONUMENTALES POR RELEVOS DE LUGO 2014,2014-11-09,Domingo,0.0,road running,Absoluta/General,0,0,Lugo,Lugo,Lugo,0,mixto,CLASIFICACION POR VUELTAS 3HORAS DE CARRERA
ccnorte,2ª TRAVESÍA DEL ESTE (GIJÓN),2015-08-23,Domingo,0.0,Otros,Absoluta/General,34,111,Teguise,,Las Palmas,0,mixto,TRAVESÍA
ccnorte,2ª TRAVESÍA LARGA (GIJON),2016-09-10,Sábado,0.0,Otros,Absoluta/General,11,36,Biota,Cinco Villas,Aragón,0,mixto,TRAVESIA
ccnorte,2ª TRAVESÍA NOCTURNA DE BEGOÑA (GIJÓN),2015-08-15,Sábado,0.0,Otros,Absoluta/General,27,85,Madrid,,Comunidad de Madrid,0,mixto,TRAVESÍA
ccnorte,2ª TRAVESÍA PLAYAS DE GIJÓN,2015-07-18,Sábado,0.0,Otros,Absoluta/General,26,104,Gijón / Xixón,,Asturias / Asturies,0,mixto,TRAVESÍA
ccnorte,2º TRIATLÓN POPULAR DE CEDEIRA,2016-07-17,Domingo,0.0,road running,Absoluta/General,17,101,Cedeira,Ferrol,Galicia,0,mixto,ABSOLUTA
ccnorte,3 HORAS MONUMENTALES POR RELEVOS DE LUGO 2015,2015-09-19,Sábado,0.0,Otros,Equipos,0,0,Lugo,Lugo,Lugo,0,mixto,EQUIPO 3 MIXTO
ccnorte,3 HORAS MONUMENTALES POR RELEVOS DE LUGO 2015,2015-09-19,Sábado,0.0,Otros,Equipos,0,0,Lugo,Lugo,Lugo,0,mixto,EQUIPOS 3 HOMBRES
ccnorte,3 HORAS MONUMENTALES POR RELEVOS DE LUGO 2015,2015-09-19,Sábado,0.0,Otros,Equipos,0,0,Lugo,Lugo,Lugo,0,mixto,EQUIPOS 3 MUJERES
ccnorte,30 CARRERA POPULAR DE NOCHEBUENA (GIJÓN),2017-12-24,Domingo,0.0,road running,Mayores/Veteranos,682,1250,Villanueva del Conde,,Salamanca,0,mixto,CATEGORÍAS MAYORES
ccnorte,30 CARRERA POPULAR DE NOCHEBUENA (GIJÓN),2017-12-24,Domingo,0.0,road running,Infantil,100,124,Villanueva del Conde,,Salamanca,0,mixto,MINI-BENJAMIN
ccnorte,30 CARRERA POPULAR DE NOCHEBUENA (GIJÓN),2017-12-24,Domingo,0.0,road running,Infantil,76,97,Villanueva del Conde,,Salamanca,0,mixto,SUB 10
ccnorte,30 CARRERA POPULAR DE NOCHEBUENA (GIJÓN),2017-12-24,Domingo,0.0,road running,Infantil,87,66,Villanueva del Conde,,Salamanca,0,mixto,SUB 12
ccnorte,30 CARRERA POPULAR DE NOCHEBUENA (GIJÓN),2017-12-24,Domingo,0.0,road running,Infantil,54,49,Villanueva del Conde,,Salamanca,0,mixto,SUB 14
ccnorte,30ª CARREIRA PEDESTRE POPULAR 'ANDAR E CORRER' 2014,2014-08-17,Domingo,10.0,road running,Absoluta/General,0,0,,,,0,mixto,PROBA ABSOLUTA
ccnorte,30ª CARREIRA PEDESTRE POPULAR 'ANDAR E CORRER' 2014. MENORES,2014-08-17,Domingo,1.5,road running,Infantil,0,0,,,,0,mixto,PROBA ALEVIN
ccnorte,30ª CARREIRA PEDESTRE POPULAR 'ANDAR E CORRER' 2014. MENORES,2014-08-17,Domingo,0.75,road running,Infantil,0,0,,,,0,mixto,PROBA BENXAMIN
ccnorte,30ª CARREIRA PEDESTRE POPULAR 'ANDAR E CORRER' 2014. MENORES,2014-08-17,Domingo,0.08,road running,Infantil,0,0,,,,0,mixto,PROBA CHUPETE
ccnorte,30ª CARREIRA PEDESTRE POPULAR 'ANDAR E CORRER' 2014. MENORES,2014-08-17,Domingo,0.4,road running,Infantil,0,0,,,,0,mixto,PROBA PRE-BENXAMIN
ccnorte,30º SAN SILVESTRE CLUB FLUVIAL 2024,2024-12-31,Martes,0.0,road running,Absoluta/General,183,486,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,30º SAN SILVESTRE CLUB FLUVIAL 2024,2024-12-31,Martes,0.0,road running,Infantil,24,30,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,BENJAMIIN - ALEVIN
ccnorte,30º SAN SILVESTRE CLUB FLUVIAL 2024,2024-12-31,Martes,0.0,road running,Infantil,27,19,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,INFANTIL - CADETE
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Absoluta/General,383,1030,Madrid,,Comunidad de Madrid,0,mixto,ADULTOS
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Infantil,0,91,Madrid,,Comunidad de Madrid,0,mixto,ALEVIN
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Infantil,32,0,Madrid,,Comunidad de Madrid,0,mixto,ALEVIN
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Infantil,75,0,Madrid,,Comunidad de Madrid,0,mixto,BENJAMIN
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Infantil,0,100,Madrid,,Comunidad de Madrid,0,mixto,BENJAMIN
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Infantil,43,0,Madrid,,Comunidad de Madrid,0,mixto,CHUPETE
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Infantil,0,55,Madrid,,Comunidad de Madrid,0,mixto,CHUPETE
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Infantil,0,63,Madrid,,Comunidad de Madrid,0,mixto,PRE-BENJAMIN
ccnorte,31 CARREIRA PEDESTRE POPULAR ANDAR E CORRER'15 - GRAN PREMIO COCA-COLA,2015-08-23,Domingo,0.0,road running,Infantil,38,0,Madrid,,Comunidad de Madrid,0,mixto,PRE-BENJAMIN
ccnorte,31 CARRERA POPULAR DE NOCHEBUENA (GIJON),2018-12-24,Lunes,0.0,road running,Mayores/Veteranos,646,1295,Villanueva del Conde,,Salamanca,0,mixto,MAYORES
ccnorte,31 CARRERA POPULAR DE NOCHEBUENA (GIJON),2018-12-24,Lunes,0.0,road running,Infantil,99,138,Villanueva del Conde,,Salamanca,0,mixto,MINI BENJAMIN
ccnorte,31 CARRERA POPULAR DE NOCHEBUENA (GIJON),2018-12-24,Lunes,0.0,road running,Infantil,80,91,Villanueva del Conde,,Salamanca,0,mixto,SUB 10
ccnorte,31 CARRERA POPULAR DE NOCHEBUENA (GIJON),2018-12-24,Lunes,0.0,road running,Infantil,83,90,Villanueva del Conde,,Salamanca,0,mixto,SUB 12
ccnorte,31 CARRERA POPULAR DE NOCHEBUENA (GIJON),2018-12-24,Lunes,0.0,road running,Infantil,61,55,Villanueva del Conde,,Salamanca,0,mixto,SUB 14
ccnorte,31º SAN SILVESTRE CLUB FLUVIAL 2025,2025-12-31,Miércoles,0.0,road running,Absoluta/General,236,624,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,ABSOLUTA
ccnorte,31º SAN SILVESTRE CLUB FLUVIAL 2025,2025-12-31,Miércoles,0.0,road running,Infantil,41,33,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,BENJAMIN - ALEVIN
ccnorte,31º SAN SILVESTRE CLUB FLUVIAL 2025,2025-12-31,Miércoles,0.0,road running,Infantil,22,31,Monforte de Lemos,Terra de Lemos,Lugo,0,mixto,INFANTIL - CADETE
ccnorte,32 CARRERA POPULAR DE NOCHEBUENA (GIJON),2019-12-24,Martes,0.0,road running,Mayores/Veteranos,664,1329,Villanueva del Conde,,Salamanca,0,mixto,MAYORES
ccnorte,32 CARRERA POPULAR DE NOCHEBUENA (GIJON),2019-12-24,Martes,0.0,road running,Absoluta/General,133,151,Villanueva del Conde,,Salamanca,0,mixto,MINI
ccnorte,32 CARRERA POPULAR DE NOCHEBUENA (GIJON),2019-12-24,Martes,0.0,road running,Infantil,88,90,Villanueva del Conde,,Salamanca,0,mixto,SUB 10
ccnorte,32 CARRERA POPULAR DE NOCHEBUENA (GIJON),2019-12-24,Martes,0.0,road running,Infantil,79,79,Villanueva del Conde,,Salamanca,0,mixto,SUB 12
ccnorte,32 CARRERA POPULAR DE NOCHEBUENA (GIJON),2019-12-24,Martes,0.0,road running,Infantil,41,51,Villanueva del Conde,,Salamanca,0,mixto,SUB 14
ccnorte,33 C.P. POPULAR DE SAN MARTIÑO. ADULTOS. LIGA09,2009-11-15,Domingo,0.0,road running,Absoluta/General,0,2556,,,,0,mixto,ABSOLUTA
ccnorte,34 Carrera Popular de Nochebuena Gijón,2021-12-24,Viernes,0.0,road running,Mayores/Veteranos,424,876,,,,0,mixto,MAYORES
ccnorte,34 Carrera Popular de Nochebuena Gijón,2021-12-24,Viernes,0.0,road running,Absoluta/General,98,98,,,,0,mixto,MINI
ccnorte,34 Carrera Popular de Nochebuena Gijón,2021-12-24,Viernes,0.0,road running,Infantil,73,58,,,,0,mixto,SUB 10
ccnorte,34 Carrera Popular de Nochebuena Gijón,2021-12-24,Viernes,0.0,road running,Infantil,72,60,,,,0,mixto,SUB 12
ccnorte,34 Carrera Popular de Nochebuena Gijón,2021-12-24,Viernes,0.0,road running,Infantil,51,49,,,,0,mixto,SUB 14
ccnorte,35 CROSS POPULAR VILLA DE GIJON,2013-11-17,Domingo,12.0,road running,Absoluta/General,0,0,Gijón / Xixón,,Asturias / Asturies,0,mixto,PRUEBA ABSOLUTA
ccnorte,36 CROSS POPULAR VILLA DE GIJON,2014-11-23,Domingo,11.5,road running,Absoluta/General,0,0,Gijón / Xixón,,Asturias / Asturies,0,mixto,PRUEBA ABSOLUTA
ccnorte,37 CROSS POPULAR VILLA DE GIJÓN,2015-11-29,Domingo,0.0,road running,Mayores/Veteranos,274,1182,Gijón / Xixón,,Asturias / Asturies,0,mixto,CARRERA DE MAYORES
ccnorte,37 CROSS POPULAR VILLA DE GIJÓN,2015-11-29,Domingo,0.0,road running,Absoluta/General,0,1,Gijón / Xixón,,Asturias / Asturies,0,mixto,Prueba en vehículo adaptado
ccnorte,38 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2015-10-25,Domingo,0.0,road running,Absoluta/General,579,2970,Santiago de Compostela,Santiago,Galicia,0,mixto,ADULTOS
ccnorte,38 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2015-10-25,Domingo,0.0,road running,Infantil,686,825,Santiago de Compostela,Santiago,Galicia,0,mixto,ESCOLARES
ccnorte,38 Cross Popular Villa de Gijón,2016-11-27,Domingo,0.0,road running,Mayores/Veteranos,229,1016,Gijón / Xixón,,Asturias / Asturies,0,mixto,CARRERA DE MAYORES
ccnorte,38 Cross Popular Villa de Gijón,2016-11-27,Domingo,0.0,road running,Absoluta/General,0,3,Gijón / Xixón,,Asturias / Asturies,0,mixto,PRUEBA EN VEHÍCULO ADAPTADO
ccnorte,39 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2016-10-30,Domingo,0.0,road running,Absoluta/General,552,2909,Santiago de Compostela,Santiago,Galicia,0,mixto,ADULTOS
ccnorte,39 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2016-10-30,Domingo,0.0,road running,Absoluta/General,0,0,Santiago de Compostela,Santiago,Galicia,0,mixto,CUADRO DE HONOR
ccnorte,39 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2016-10-30,Domingo,0.0,road running,Infantil,642,755,Santiago de Compostela,Santiago,Galicia,0,mixto,ESCOLARES
ccnorte,39 Cross Popular Villa de Gijón,2017-11-26,Domingo,0.0,road running,Mayores/Veteranos,182,805,Gijón / Xixón,,Asturias / Asturies,0,mixto,CARRERA DE MAYORES
ccnorte,39 Cross Popular Villa de Gijón,2017-11-26,Domingo,0.0,road running,Infantil,42,50,Gijón / Xixón,,Asturias / Asturies,0,mixto,MINI-BENJAMIN
ccnorte,39 Cross Popular Villa de Gijón,2017-11-26,Domingo,0.0,road running,Infantil,37,40,Gijón / Xixón,,Asturias / Asturies,0,mixto,SUB 10
ccnorte,39 Cross Popular Villa de Gijón,2017-11-26,Domingo,0.0,road running,Infantil,49,31,Gijón / Xixón,,Asturias / Asturies,0,mixto,SUB 12
ccnorte,39 Cross Popular Villa de Gijón,2017-11-26,Domingo,0.0,road running,Infantil,26,29,Gijón / Xixón,,Asturias / Asturies,0,mixto,SUB 14
ccnorte,39 Cross Popular Villa de Gijón,2017-11-26,Domingo,0.0,road running,Infantil,12,22,Gijón / Xixón,,Asturias / Asturies,0,mixto,SUB16 Y SUB18
ccnorte,39 Cross Popular Villa de Gijón,2017-11-26,Domingo,0.0,road running,Absoluta/General,0,3,Gijón / Xixón,,Asturias / Asturies,0,mixto,VEHÍCULO ADAPTADO
ccnorte,3HORAS POR RELEVOS MONUMENTALES DE LUGO,2013-09-29,Domingo,0.0,road running,Absoluta/General,0,0,Lugo,Lugo,Lugo,0,mixto,CLASIFICACION POR VUELTAS 3HORAS DE CARRERA
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE CEE 2016,2016-06-25,Sábado,10.0,road running,Absoluta/General,15,148,Cee,Fisterra,Galicia,0,mixto,ABSOLUTA
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE CEE 2016,2016-06-25,Sábado,3.0,road running,Absoluta/General,32,32,Cee,Fisterra,Galicia,0,mixto,ABSOLUTA CONTRA O CANCRO
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE CEE 2016,2016-06-25,Sábado,0.0,road running,Infantil,19,14,Cee,Fisterra,Galicia,0,mixto,ALEVÍN
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE CEE 2016,2016-06-25,Sábado,0.0,road running,Infantil,17,14,Cee,Fisterra,Galicia,0,mixto,BENXAMÍN
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE CEE 2016,2016-06-25,Sábado,0.0,road running,Infantil,23,18,Cee,Fisterra,Galicia,0,mixto,INFANTIL CADETE E XUVENIL
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE FISTERRA 2016,2016-10-16,Domingo,10.0,road running,Absoluta/General,17,127,Fisterra,Fisterra,Galicia,0,mixto,
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE FISTERRA 2016,2016-10-16,Domingo,3.0,road running,Absoluta/General,28,31,Fisterra,Fisterra,Galicia,0,mixto,
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE FISTERRA 2016,2016-10-16,Domingo,0.0,road running,Infantil,30,22,Fisterra,Fisterra,Galicia,0,mixto,BENXAMIN-ALEVIN
ccnorte,3ª CARREIRA PEDESTRE CONCELLO DE FISTERRA 2016,2016-10-16,Domingo,0.0,road running,Infantil,36,28,Fisterra,Fisterra,Galicia,0,mixto,INFANTIL-CADETE-XUVENIL
ccnorte,3ª CARREIRA RURAL DE A MEZQUITA,2016-08-13,Sábado,10.0,road running,Absoluta/General,4,37,A Mezquita,Viana,Ourense,0,mixto,CARREIRA ADULTOS
ccnorte,3ª CARREIRA RURAL DE A MEZQUITA,2016-08-13,Sábado,0.0,road running,Infantil,4,4,A Mezquita,Viana,Ourense,0,mixto,CARREIRA XUVENIL
ccnorte,3ª CARRERA POPULAR 10KM OVIEDO - LAS CALDAS VILLA TERMAL,2015-01-25,Domingo,0.0,road running,Absoluta/General,140,510,Oviedo,,Asturias / Asturies,0,mixto,PRUEBA ABSOLUTA
ccnorte,3ª TRAVESÍA DEL ESTE (GIJÓN),2016-08-06,Sábado,0.0,Otros,Absoluta/General,25,94,Teguise,,Las Palmas,0,mixto,TRAVESIA
ccnorte,3ª TRAVESÍA LARGA (GIJÓN),2017-09-02,Sábado,0.0,Otros,Absoluta/General,20,60,Biota,Cinco Villas,Aragón,0,mixto,TRAVESÍA
ccnorte,3ª TRAVESÍA NOCTURNA DE BEGOÑA (GIJÓN),2016-08-12,Viernes,0.0,Otros,Absoluta/General,28,78,Madrid,,Comunidad de Madrid,0,mixto,TRAVESIA
ccnorte,3ª TRAVESÍA PLAYAS DE GIJÓN,2016-07-10,Domingo,0.0,Otros,Absoluta/General,19,71,Gijón / Xixón,,Asturias / Asturies,0,mixto,TRAVESIA
ccnorte,3º CAMPEONATO NACIONAL OCR - ALLARIZ 2018,2018-11-04,Domingo,0.0,Otros,Absoluta/General,0,1,Allariz,Allariz-Maceda,Ourense,0,mixto,COMPETITIVE AMATEUR
ccnorte,3º CAMPEONATO NACIONAL OCR - ALLARIZ 2018,2018-11-04,Domingo,0.0,road running,Elite,0,9,Allariz,Allariz-Maceda,Ourense,0,mixto,COMPETITIVE ELITE
ccnorte,3º CAMPEONATO NACIONAL OCR - ALLARIZ 2018,2018-11-04,Domingo,0.0,Otros,Absoluta/General,0,5,Allariz,Allariz-Maceda,Ourense,0,mixto,COMPETITIVE G. EDAD
ccnorte,3º CAMPEONATO NACIONAL OCR - ALLARIZ 2018,2018-11-04,Domingo,0.0,Otros,Absoluta/General,8,47,Allariz,Allariz-Maceda,Ourense,0,mixto,INTERNACIONAL
ccnorte,3º CAMPEONATO NACIONAL OCR - ALLARIZ 2018,2018-11-04,Domingo,13.0,road running,Absoluta/General,12,42,Allariz,Allariz-Maceda,Ourense,0,mixto,POPULAR
ccnorte,3º CAMPEONATO NACIONAL OCR - ALLARIZ 2018,2018-11-04,Domingo,6.0,road running,Absoluta/General,30,57,Allariz,Allariz-Maceda,Ourense,0,mixto,POPULAR
ccnorte,3º CAMPEONATO NACIONAL OCR - ALLARIZ 2018,2018-11-04,Domingo,0.0,Otros,Absoluta/General,1,5,Allariz,Allariz-Maceda,Ourense,0,mixto,STARTER
ccnorte,40 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2017-10-29,Domingo,0.0,road running,Absoluta/General,446,2542,Santiago de Compostela,Santiago,Galicia,0,mixto,ADULTOS
ccnorte,40 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2017-10-29,Domingo,0.0,road running,Absoluta/General,0,0,Santiago de Compostela,Santiago,Galicia,0,mixto,CUADRO DE HONOR
ccnorte,40 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2017-10-29,Domingo,0.0,road running,Absoluta/General,0,0,Santiago de Compostela,Santiago,Galicia,0,mixto,Clubes
ccnorte,40 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2017-10-29,Domingo,0.0,road running,Absoluta/General,0,0,Santiago de Compostela,Santiago,Galicia,0,mixto,Colexios
ccnorte,40 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2017-10-29,Domingo,0.0,road running,Infantil,534,686,Santiago de Compostela,Santiago,Galicia,0,mixto,ESCOLARES
ccnorte,41 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2018-10-28,Domingo,0.0,road running,Absoluta/General,357,2292,Santiago de Compostela,Santiago,Galicia,0,mixto,ADULTOS
ccnorte,41 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2018-10-28,Domingo,0.0,road running,Absoluta/General,0,0,Santiago de Compostela,Santiago,Galicia,0,mixto,CUADRO DE HONOR
ccnorte,41 CARREIRA PEDESTRE POPULAR DE SANTIAGO,2018-10-28,Domingo,0.0,road running,Equipos,0,0,Santiago de Compostela,Santiago,Galicia,0,mixto,EQUIPOS CLUBES
