fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,comunidad_autonoma
buscametas,Kolitza Balmatrail,2025-11-02,Domingo,0.0,marcha,Absoluta/General,112.0,174.0,Balmaseda,,Vizcaya,
buscametas,Record Kolitza Internacional,2025-11-01,Sábado,0.0,Otros,Absoluta/General,1.0,1.0,Balmaseda,,Vizcaya,
buscametas,Record del Kolitza,2025-11-01,Sábado,0.0,Otros,Absoluta/General,4.0,40.0,Balmaseda,,Vizcaya,
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,0.0,Otros,Infantil,3.0,7.0,Alcalá la Real,,Jaén,
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,0.0,Otros,Infantil,4.0,9.0,Alcalá la Real,,Jaén,
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,0.0,Otros,Infantil,9.0,15.0,Alcalá la Real,,Jaén,
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,0.0,Otros,Infantil,12.0,11.0,Alcalá la Real,,Jaén,
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,0.0,Otros,Infantil,1.0,8.0,Alcalá la Real,,Jaén,
buscametas,Kopa Euskadi KB,2025-10-26,Domingo,0.0,Otros,Absoluta/General,5.0,14.0,Galdames,,Vizcaya,
buscametas,Vertical Pico la Cruz,2025-10-26,Domingo,0.0,trail running,Absoluta/General,12.0,62.0,Galdames,,Vizcaya,
buscametas,Betagarri Trail,2025-10-25,Sábado,24.0,trail running,Absoluta/General,11.0,100.0,Ancín-Antzin,Estellerria,,Navarra
buscametas,Betagarri Trail,2025-10-25,Sábado,15.0,trail running,Absoluta/General,41.0,115.0,Ancín-Antzin,Estellerria,,Navarra
buscametas,Betagarri Trail,2025-10-25,Sábado,9.0,trail running,Absoluta/General,77.0,74.0,Ancín-Antzin,Estellerria,,Navarra
buscametas,BBK Mendi Martxak - Mungia,2025-10-19,Domingo,0.0,marcha,Absoluta/General,158.0,192.0,Mungia,,Vizcaya,
buscametas,Basajaun Trail Race,2025-10-18,Sábado,43.0,trail running,Absoluta/General,4.0,47.0,Galdeano,Estellerria,,Navarra
buscametas,Basajaun Trail Race,2025-10-18,Sábado,23.0,trail running,Absoluta/General,26.0,141.0,Galdeano,Estellerria,,Navarra
buscametas,Basajaun Trail Race,2025-10-18,Sábado,13.0,trail running,Absoluta/General,71.0,147.0,Galdeano,Estellerria,,Navarra
buscametas,Galipa Swim,2025-10-12,Domingo,0.0,Otros,Infantil,54.0,21.0,Zierbena,,Vizcaya,
buscametas,Galipa Swim,2025-10-12,Domingo,0.0,road running,Absoluta/General,0.0,217.0,Zierbena,,Vizcaya,
buscametas,Galipa Swim,2025-10-12,Domingo,0.0,road running,Absoluta/General,101.0,0.0,Zierbena,,Vizcaya,
buscametas,Galipa Swim,2025-10-12,Domingo,0.0,Otros,Otros,1.0,2.0,Zierbena,,Vizcaya,
buscametas,Zalla Herri Bira,2025-10-11,Sábado,0.0,Otros,Infantil,24.0,20.0,Zalla,,Vizcaya,
buscametas,Zalla Herri Bira,2025-10-11,Sábado,0.0,Otros,Infantil,8.0,13.0,Zalla,,Vizcaya,
buscametas,Zalla Herri Bira,2025-10-11,Sábado,0.0,Otros,Infantil,5.0,2.0,Zalla,,Vizcaya,
buscametas,Zalla Herri Bira,2025-10-11,Sábado,0.0,Otros,Mayores/Veteranos,53.0,155.0,Zalla,,Vizcaya,
buscametas,Granuja Xtreme,2025-10-11,Sábado,28.0,road running,Absoluta/General,7.0,121.0,Pradoluengo,,Burgos,
buscametas,Granuja Xtreme,2025-10-11,Sábado,16.0,road running,Absoluta/General,39.0,135.0,Pradoluengo,,Burgos,
buscametas,Granuja Xtreme,2025-10-11,Sábado,0.0,marcha,Absoluta/General,120.0,84.0,Pradoluengo,,Burgos,
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,0.0,Otros,Infantil,14.0,28.0,Gorliz,,Vizcaya,
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,0.0,Otros,Infantil,11.0,6.0,Gorliz,,Vizcaya,
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,0.0,Otros,Infantil,4.0,1.0,Gorliz,,Vizcaya,
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,5.0,road running,Absoluta/General,34.0,52.0,Gorliz,,Vizcaya,
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,10.0,road running,Absoluta/General,38.0,100.0,Gorliz,,Vizcaya,
buscametas,Serantes Igoera,2025-10-05,Domingo,0.0,road running,Absoluta/General,61.0,249.0,Mamariga - Santurtzi,,Vizcaya,
buscametas,BBK Mendi Martxak - Gurutzeta Cruces,2025-09-28,Domingo,14.0,marcha,Absoluta/General,118.0,184.0,Barakaldo,,Vizcaya,
buscametas,Hiru Gurutzeak,2025-09-27,Sábado,80.0,road running,Absoluta/General,10.0,106.0,Galdakao,,Vizcaya,
buscametas,Ribero Trail,2025-09-20,Sábado,18.0,trail running,Absoluta/General,4.0,22.0,El Ribero de Montija,,Burgos,
buscametas,CórrELA,2025-09-14,Domingo,10.0,road running,Absoluta/General,70.0,178.0,Vitoria - Gasteiz,Gasteizko kuadrilla,Álava,
buscametas,CórrELA,2025-09-14,Domingo,5.0,road running,Absoluta/General,160.0,143.0,Vitoria - Gasteiz,Gasteizko kuadrilla,Álava,
buscametas,Picos de La Demanda,2025-09-13,Sábado,35.0,road running,Absoluta/General,16.0,129.0,Ezcaray,,,La Rioja
buscametas,Picos de La Demanda,2025-09-13,Sábado,24.0,road running,Absoluta/General,38.0,211.0,Ezcaray,,,La Rioja
buscametas,Picos de La Demanda,2025-09-13,Sábado,10.0,road running,Absoluta/General,65.0,121.0,Ezcaray,,,La Rioja
buscametas,Picos de La Demanda,2025-09-13,Sábado,7.0,Otros,Infantil,10.0,19.0,Ezcaray,,,La Rioja
buscametas,Viernes Nocturna By Irier,2025-09-12,Viernes,7.0,Otros,Absoluta/General,19.0,55.0,Ezcaray,,,La Rioja
buscametas,Cross Solidario entre Viñedos,2025-09-07,Domingo,10.0,road running,Absoluta/General,11.0,31.0,Roa de Duero,,Burgos,
buscametas,BTT Extreme Ezcaray - Domingo,2025-07-27,Domingo,0.0,Ciclismo y btt,Absoluta/General,7.0,119.0,Ezcaray,,,La Rioja
buscametas,BTT Extreme Ezcaray - Domingo,2025-07-27,Domingo,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,Ezcaray,,,La Rioja
buscametas,BTT Extreme Ezcaray - Sábado,2025-07-26,Sábado,0.0,Ciclismo y btt,Absoluta/General,8.0,166.0,Ezcaray,,,La Rioja
buscametas,BTT Extreme Ezcaray - Sábado,2025-07-26,Sábado,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,Ezcaray,,,La Rioja
buscametas,BTT Extreme Ezcaray - Sábado,2025-07-26,Sábado,0.0,Ciclismo y btt,Absoluta/General,0.0,23.0,Ezcaray,,,La Rioja
buscametas,BTT Extreme Ezcaray - Sábado,2025-07-26,Sábado,0.0,Ciclismo y btt,Absoluta/General,0.0,17.0,Ezcaray,,,La Rioja
buscametas,Areta Trail Lasterketa,2025-07-26,Sábado,0.0,trail running,Absoluta/General,27.0,142.0,Areta,,Álava,
buscametas,Lurretza Güeñes Skyrace,2025-07-26,Sábado,0.0,trail running,Absoluta/General,12.0,42.0,Güeñes,,Vizcaya,
buscametas,Lurretza Güeñes Skyrace,2025-07-26,Sábado,0.0,trail running,Absoluta/General,7.0,34.0,Güeñes,,Vizcaya,
buscametas,BTT Extreme Ezcaray - Viernes,2025-07-25,Viernes,0.0,Ciclismo y btt,Absoluta/General,9.0,136.0,Ezcaray,,,La Rioja
buscametas,BTT Extreme Ezcaray - Viernes,2025-07-25,Viernes,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,Ezcaray,,,La Rioja
buscametas,BTT Extreme Ezcaray - General,2025-07-25,Viernes,0.0,Ciclismo y btt,Absoluta/General,6.0,109.0,Ezcaray,,,La Rioja
buscametas,BTT Extreme Ezcaray - General,2025-07-25,Viernes,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,Ezcaray,,,La Rioja
buscametas,KV Valdezcaray,2025-07-19,Sábado,0.0,trail running,Absoluta/General,11.0,0.0,Valdezcaray - Ezcaray,,,La Rioja
buscametas,KV Valdezcaray,2025-07-19,Sábado,0.0,trail running,Absoluta/General,0.0,53.0,Valdezcaray - Ezcaray,,,La Rioja
buscametas,KV Valdezcaray,2025-07-19,Sábado,0.0,trail running,Absoluta/General,1.0,4.0,Valdezcaray - Ezcaray,,,La Rioja
buscametas,KV Valdezcaray,2025-07-19,Sábado,0.0,trail running,Absoluta/General,3.0,5.0,Valdezcaray - Ezcaray,,,La Rioja
buscametas,KV Valdezcaray,2025-07-19,Sábado,0.0,trail running,Absoluta/General,1.0,1.0,Valdezcaray - Ezcaray,,,La Rioja
buscametas,KV Valdezcaray,2025-07-19,Sábado,0.0,trail running,Absoluta/General,6.0,1.0,Valdezcaray - Ezcaray,,,La Rioja
buscametas,Belatzgorri Trail,2025-07-06,Domingo,0.0,trail running,Absoluta/General,39.0,194.0,Urduliz,,Vizcaya,
buscametas,Belatzgorri Trail,2025-07-06,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,Urduliz,,Vizcaya,
buscametas,La Quadrako Mendi Lasterketa,2025-06-21,Sábado,0.0,trail running,Absoluta/General,5.0,49.0,La Quadra - Güeñes,,Vizcaya,
buscametas,La Quadrako Mendi Lasterketa,2025-06-21,Sábado,0.0,trail running,Absoluta/General,20.0,40.0,La Quadra - Güeñes,,Vizcaya,
buscametas,Burdin Hesiko Mendi Lasterketa,2025-06-21,Sábado,0.0,trail running,Absoluta/General,28.0,192.0,Gamiz-Fika,,Vizcaya,
buscametas,Burdin Hesiko Mendi Lasterketa,2025-06-21,Sábado,0.0,trail running,Absoluta/General,122.0,283.0,Gamiz-Fika,,Vizcaya,
buscametas,Burdin Hesiko Mendi Lasterketa,2025-06-21,Sábado,0.0,marcha,Absoluta/General,103.0,90.0,Gamiz-Fika,,Vizcaya,
buscametas,Galipa Mendi Bira,2025-06-15,Domingo,0.0,trail running,Absoluta/General,64.0,146.0,Zierbena,,Vizcaya,
buscametas,Galipa Mendi Bira,2025-06-15,Domingo,0.0,trail running,Absoluta/General,15.0,146.0,Zierbena,,Vizcaya,
buscametas,Ribafrecha Trail (Dama del Leza),2025-06-14,Sábado,0.0,trail running,Absoluta/General,10.0,43.0,Ribafrecha,,,La Rioja
buscametas,Galdames Mendi Bira,2025-06-07,Sábado,0.0,road running,Absoluta/General,25.0,105.0,Galdames,,Vizcaya,
buscametas,Vi Half Gasteiz,2025-06-07,Sábado,0.0,road running,Absoluta/General,0.0,0.0,Vitoria - Gasteiz,Gasteizko kuadrilla,Álava,
buscametas,InRace Madrid,2025-06-01,Domingo,5.0,road running,Absoluta/General,542.0,444.0,Madrid,,,Comunidad de Madrid
buscametas,InRace Madrid,2025-06-01,Domingo,10.0,road running,Absoluta/General,172.0,423.0,Madrid,,,Comunidad de Madrid
buscametas,Araia-Aratz KB,2025-05-31,Sábado,0.0,Otros,Absoluta/General,14.0,78.0,Araia,Arabako lautada,Álava,
buscametas,Vuelta a San Cosme,2025-05-25,Domingo,0.0,Otros,Absoluta/General,19.0,60.0,Gordexola,,Vizcaya,
buscametas,KZ Krono,2025-05-24,Sábado,0.0,trail running,Absoluta/General,21.0,72.0,Santurtzi,,Vizcaya,
buscametas,KZ Krono,2025-05-24,Sábado,0.0,Ciclismo y btt,Absoluta/General,1.0,17.0,Santurtzi,,Vizcaya,
buscametas,KZ Krono,2025-05-24,Sábado,0.0,road running,Absoluta/General,19.0,39.0,Santurtzi,,Vizcaya,
buscametas,KZ Krono,2025-05-24,Sábado,0.0,Ciclismo y btt,Absoluta/General,1.0,6.0,Santurtzi,,Vizcaya,
buscametas,Oposiciones Bomberos Bilbao,2025-05-22,Jueves,0.0,Otros,Absoluta/General,1.0,2.0,Bilbao,,Vizcaya,
buscametas,Etorki Mendi Trail,2025-05-18,Domingo,0.0,trail running,Absoluta/General,18.0,182.0,Getxo,,Vizcaya,
buscametas,Etorki Mendi Trail,2025-05-18,Domingo,0.0,trail running,Absoluta/General,114.0,267.0,Getxo,,Vizcaya,
buscametas,BBK Mendi Martxak - Zeberio,2025-05-18,Domingo,12.0,marcha,Absoluta/General,119.0,156.0,Zeberio,,Vizcaya,
buscametas,Mitxarro Bira,2025-05-10,Sábado,0.0,marcha,Absoluta/General,45.0,47.0,Araia,Arabako lautada,Álava,
buscametas,Mitxarro Bira,2025-05-10,Sábado,0.0,marcha,Absoluta/General,56.0,36.0,Araia,Arabako lautada,Álava,
buscametas,Mitxarro Bira,2025-05-10,Sábado,0.0,trail running,Absoluta/General,8.0,115.0,Araia,Arabako lautada,Álava,
buscametas,Mitxarro Bira,2025-05-10,Sábado,0.0,trail running,Absoluta/General,34.0,84.0,Araia,Arabako lautada,Álava,
buscametas,Ugao-Miraballes Herri Krosa,2025-05-04,Domingo,0.0,Otros,Infantil,20.0,41.0,Ugao-Miraballes,,Vizcaya,
buscametas,Ugao-Miraballes Herri Krosa,2025-05-04,Domingo,0.0,Otros,Infantil,14.0,19.0,Ugao-Miraballes,,Vizcaya,
buscametas,Ugao-Miraballes Herri Krosa,2025-05-04,Domingo,0.0,Otros,Infantil,5.0,19.0,Ugao-Miraballes,,Vizcaya,
buscametas,Ugao-Miraballes Herri Krosa,2025-05-04,Domingo,0.0,Otros,Mayores/Veteranos,86.0,228.0,Ugao-Miraballes,,Vizcaya,
buscametas,BBK Mendi Martxak - Ortuella,2025-05-04,Domingo,17.0,marcha,Absoluta/General,87.0,111.0,Ortuella,,Vizcaya,
buscametas,Subida a Estibaliz,2025-04-13,Domingo,15.0,road running,Absoluta/General,256.0,538.0,Armentia,Gasteizko kuadrilla,Álava,
buscametas,Carrera Campus Universidad de La Rioja,2025-04-06,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Logroño,,,La Rioja
buscametas,Carrera Campus Universidad de La Rioja,2025-04-06,Domingo,5.0,road running,Absoluta/General,0.0,0.0,Logroño,,,La Rioja
buscametas,Carrera Campus Universidad de La Rioja,2025-04-06,Domingo,10.0,road running,Absoluta/General,0.0,0.0,Logroño,,,La Rioja
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,0.0,marcha,Absoluta/General,0.0,0.0,Zaramillo,,Vizcaya,
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,30.0,trail running,Absoluta/General,8.0,83.0,Zaramillo,,Vizcaya,
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,42.0,trail running,Absoluta/General,14.0,136.0,Zaramillo,,Vizcaya,
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,60.0,trail running,Absoluta/General,8.0,107.0,Zaramillo,,Vizcaya,
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,10.0,trail running,Absoluta/General,22.0,31.0,Zaramillo,,Vizcaya,
buscametas,Trail Cabo de Ajo,2025-03-30,Domingo,0.0,road running,Absoluta/General,60.0,212.0,Ajo,,,Cantabria
buscametas,Trail Cabo de Ajo,2025-03-30,Domingo,0.0,marcha,Absoluta/General,179.0,162.0,Ajo,,,Cantabria
buscametas,Amurrio Trail Lasterketa,2025-03-30,Domingo,0.0,trail running,Absoluta/General,48.0,114.0,Amurrio,,Álava,
buscametas,Amurrio Trail Lasterketa,2025-03-30,Domingo,0.0,trail running,Absoluta/General,11.0,72.0,Amurrio,,Álava,
buscametas,Evento de prueba,2025-03-25,Martes,10.0,road running,Absoluta/General,0.0,0.0,Güeñes,,Vizcaya,
buscametas,Artxanda Urban Trail,2025-03-23,Domingo,0.0,trail running,Absoluta/General,6.0,76.0,Bilbao,,Vizcaya,
buscametas,Artxanda Urban Trail,2025-03-23,Domingo,0.0,trail running,Absoluta/General,20.0,106.0,Bilbao,,Vizcaya,
buscametas,Lau Haizeta Trail,2025-03-23,Domingo,0.0,trail running,Absoluta/General,9.0,57.0,Mungia,,Vizcaya,
buscametas,Lau Haizeta Trail,2025-03-23,Domingo,0.0,trail running,Absoluta/General,60.0,148.0,Mungia,,Vizcaya,
buscametas,BBK Mendi Martxak - Portugalete,2025-03-16,Domingo,17.0,marcha,Absoluta/General,128.0,212.0,Portugalete,,Vizcaya,
buscametas,Mugagabe Trail Laudio,2025-03-01,Sábado,28.0,trail running,Absoluta/General,18.0,191.0,Laudio,,Álava,
buscametas,Mugagabe Trail Laudio,2025-03-01,Sábado,11.0,trail running,Absoluta/General,54.0,149.0,Laudio,,Álava,
buscametas,Mugagabe Trail Laudio,2025-03-01,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Laudio,,Álava,
buscametas,Apuko Igoera  Zaramillo Enkarterri,2025-02-09,Domingo,0.0,Ciclismo y btt,Absoluta/General,6.0,87.0,Zaramillo,,Vizcaya,
buscametas,Apuko Igoera  Zaramillo Enkarterri,2025-02-09,Domingo,0.0,trail running,Absoluta/General,43.0,413.0,Zaramillo,,Vizcaya,
buscametas,BBK Mendi Martxak - Berriz,2025-02-02,Domingo,14.0,marcha,Absoluta/General,141.0,161.0,Berriz,,Vizcaya,
buscametas,San Antontxuko Herri Krosa,2025-01-12,Domingo,10.0,road running,Absoluta/General,81.0,281.0,Mungia,,Vizcaya,
buscametas,San Antontxuko Herri Krosa,2025-01-12,Domingo,5.0,road running,Absoluta/General,117.0,129.0,Mungia,,Vizcaya,
buscametas,5K Sopuerta,2025-01-05,Domingo,5.0,road running,Absoluta/General,32.0,110.0,Sopuerta,,Vizcaya,
buscametas,Bilbao Rekalde San Silvestre,2024-12-31,Martes,0.0,Otros,Mayores/Veteranos,1038.0,1727.0,Bilbao,,Vizcaya,
buscametas,San Silvestre Sodupe,2024-12-31,Martes,0.0,Otros,Mayores/Veteranos,80.0,236.0,Sodupe,,Vizcaya,
buscametas,San Silvestre de Vitoria-Gasteiz,2024-12-31,Martes,0.0,Otros,Mayores/Veteranos,1099.0,1402.0,Vitoria,Gasteizko kuadrilla,Álava,
buscametas,Bilbao Rekalde San Silvestre Txiki,2024-12-31,Martes,0.0,Otros,Infantil,5.0,15.0,Bilbao,,Vizcaya,
buscametas,Bilbao Rekalde San Silvestre Txiki,2024-12-31,Martes,0.0,Otros,Infantil,22.0,65.0,Bilbao,,Vizcaya,
buscametas,Bilbao Rekalde San Silvestre Txiki,2024-12-31,Martes,0.0,Otros,Infantil,33.0,42.0,Bilbao,,Vizcaya,
buscametas,Bilbao Rekalde San Silvestre Txiki,2024-12-31,Martes,0.0,Otros,Infantil,35.0,43.0,Bilbao,,Vizcaya,
buscametas,Bilbao Rekalde San Silvestre Txiki,2024-12-31,Martes,0.0,Otros,Infantil,40.0,55.0,Bilbao,,Vizcaya,
buscametas,Bilbao Rekalde San Silvestre Txiki,2024-12-31,Martes,0.0,Otros,Infantil,48.0,59.0,Bilbao,,Vizcaya,
buscametas,Olentzero Martxa Trail,2024-12-22,Domingo,0.0,trail running,Absoluta/General,23.0,147.0,Zaramillo,,Vizcaya,
buscametas,Olentzero Martxa Trail,2024-12-22,Domingo,0.0,trail running,Absoluta/General,51.0,97.0,Zaramillo,,Vizcaya,
buscametas,La Media de Vitoria-Gasteiz,2024-12-15,Domingo,0.0,road running,Absoluta/General,650.0,2168.0,Vitoria-Gasteiz,Gasteizko kuadrilla,Álava,
buscametas,Soxoguti Erronka,2024-12-14,Sábado,0.0,road running,Absoluta/General,42.0,150.0,Artziniega,,Álava,
buscametas,Oposiciones Bomberos Bilbao,2024-12-09,Lunes,0.0,Otros,Absoluta/General,0.0,6.0,Bilbao,,Vizcaya,
buscametas,BBK Mendi Martxak - Bilbao,2024-12-08,Domingo,10.0,marcha,Absoluta/General,0.0,0.0,Bilbao,,Vizcaya,
buscametas,Zalla-Balma-Zalla,2024-12-01,Domingo,14.0,road running,Absoluta/General,39.0,200.0,Zalla,,Vizcaya,
buscametas,Lemoatx Trail,2024-11-17,Domingo,25.0,trail running,Absoluta/General,20.0,129.0,Lemoa,,Vizcaya,
buscametas,Lemoatx Trail,2024-11-17,Domingo,17.0,trail running,Absoluta/General,35.0,172.0,Lemoa,,Vizcaya,
buscametas,Erandioko Herri Krosa,2024-11-10,Domingo,0.0,Otros,Infantil,0.0,58.0,Erandio,,Vizcaya,
buscametas,Erandioko Herri Krosa,2024-11-10,Domingo,0.0,Otros,Infantil,65.0,0.0,Erandio,,Vizcaya,
buscametas,Erandioko Herri Krosa,2024-11-10,Domingo,0.0,Otros,Infantil,0.0,48.0,Erandio,,Vizcaya,
buscametas,Erandioko Herri Krosa,2024-11-10,Domingo,0.0,Otros,Infantil,62.0,0.0,Erandio,,Vizcaya,
buscametas,Erandioko Herri Krosa,2024-11-10,Domingo,0.0,Otros,Infantil,0.0,71.0,Erandio,,Vizcaya,
buscametas,Erandioko Herri Krosa,2024-11-10,Domingo,0.0,Otros,Infantil,77.0,0.0,Erandio,,Vizcaya,
buscametas,Erandioko Herri Krosa,2024-11-10,Domingo,0.0,Otros,Infantil,0.0,55.0,Erandio,,Vizcaya,
buscametas,Erandioko Herri Krosa,2024-11-10,Domingo,0.0,Otros,Infantil,58.0,0.0,Erandio,,Vizcaya,
buscametas,BBK Mendi Martxak - Basauri,2024-11-10,Domingo,14.0,marcha,Absoluta/General,99.0,145.0,Basauri,,Vizcaya,
buscametas,La conquista de la Almendra,2024-11-03,Domingo,10.0,road running,Absoluta/General,104.0,243.0,Vitoria,Gasteizko kuadrilla,Álava,
buscametas,La conquista de la Almendra,2024-11-03,Domingo,5.0,road running,Absoluta/General,93.0,83.0,Vitoria,Gasteizko kuadrilla,Álava,
buscametas,Vertical Pico la Cruz,2024-10-27,Domingo,0.0,road running,Absoluta/General,7.0,63.0,Galdames,,Vizcaya,
buscametas,BBK Mendi Martxak - Ortuella,2024-10-27,Domingo,17.0,marcha,Absoluta/General,46.0,80.0,Ortuella,,Vizcaya,
buscametas,Marcha Nórdica Villa de Azagra,2024-10-27,Domingo,0.0,marcha,Absoluta/General,9.0,16.0,Azagra,Erriberagoiena / Ribera Alta,,Navarra
buscametas,Marcha Nórdica Villa de Azagra,2024-10-27,Domingo,0.0,marcha,Absoluta/General,5.0,6.0,Azagra,Erriberagoiena / Ribera Alta,,Navarra
buscametas,Marcha Nórdica Villa de Azagra,2024-10-27,Domingo,0.0,marcha,Absoluta/General,0.0,2.0,Azagra,Erriberagoiena / Ribera Alta,,Navarra
buscametas,Oposiciones Bomberos Bilbao,2024-10-21,Lunes,0.0,Otros,Absoluta/General,1.0,3.0,Bilbao,,Vizcaya,
buscametas,La Sobanuca,2024-10-20,Domingo,22.0,Ciclismo y btt,Absoluta/General,3.0,4.0,Quintana - Soba,,,Cantabria
buscametas,La Sobanuca,2024-10-20,Domingo,0.0,road running,Absoluta/General,11.0,46.0,Quintana - Soba,,,Cantabria
buscametas,La Sobanuca,2024-10-20,Domingo,0.0,marcha,Absoluta/General,75.0,64.0,Quintana - Soba,,,Cantabria
buscametas,La Sobanuca,2024-10-20,Domingo,0.0,marcha,Absoluta/General,122.0,83.0,Quintana - Soba,,,Cantabria
buscametas,La Sobanuca,2024-10-20,Domingo,26.0,Ciclismo y btt,Absoluta/General,1.0,8.0,Quintana - Soba,,,Cantabria
buscametas,BBK Mendi Martxak - Mungia,2024-10-20,Domingo,18.0,marcha,Absoluta/General,170.0,249.0,Mungia,,Vizcaya,
buscametas,Basajaun Trail Race,2024-10-19,Sábado,43.0,trail running,Absoluta/General,5.0,83.0,Galdeano,Estellerria,,Navarra
buscametas,Basajaun Trail Race,2024-10-19,Sábado,23.0,trail running,Absoluta/General,45.0,202.0,Galdeano,Estellerria,,Navarra
buscametas,Basajaun Trail Race,2024-10-19,Sábado,13.0,trail running,Absoluta/General,73.0,137.0,Galdeano,Estellerria,,Navarra
buscametas,Galipa Swim,2024-10-13,Domingo,0.0,Otros,Infantil,59.0,31.0,Zierbena,,Vizcaya,
buscametas,Galipa Swim,2024-10-13,Domingo,0.0,road running,Absoluta/General,0.0,217.0,Zierbena,,Vizcaya,
buscametas,Galipa Swim,2024-10-13,Domingo,0.0,road running,Absoluta/General,115.0,0.0,Zierbena,,Vizcaya,
buscametas,Galipa Swim,2024-10-13,Domingo,0.0,Otros,Otros,1.0,6.0,Zierbena,,Vizcaya,
buscametas,Kolitza Balmatrail,2024-10-13,Domingo,0.0,road running,Absoluta/General,32.0,197.0,Balmaseda,,Vizcaya,
buscametas,Kolitza Balmatrail,2024-10-13,Domingo,0.0,marcha,Absoluta/General,108.0,177.0,Balmaseda,,Vizcaya,
buscametas,Marcha Nórdica de Gorliz,2024-10-13,Domingo,0.0,marcha,Absoluta/General,17.0,22.0,Gorliz,,Vizcaya,
buscametas,Marcha Nórdica de Gorliz,2024-10-13,Domingo,0.0,marcha,Absoluta/General,13.0,5.0,Gorliz,,Vizcaya,
buscametas,Marcha Nórdica de Gorliz,2024-10-13,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,Gorliz,,Vizcaya,
buscametas,Zalla Herri Bira Mayores,2024-10-12,Sábado,0.0,Otros,Mayores/Veteranos,26.0,102.0,Zalla,,Vizcaya,
buscametas,Record del Kolitza,2024-10-12,Sábado,0.0,Otros,Absoluta/General,5.0,41.0,Balmaseda,,Vizcaya,
buscametas,Zalla Herri Bira Txikis,2024-10-12,Sábado,0.0,Otros,Infantil,24.0,19.0,Zalla,,Vizcaya,
buscametas,Zalla Herri Bira Txikis,2024-10-12,Sábado,0.0,Otros,Infantil,5.0,20.0,Zalla,,Vizcaya,
buscametas,Zalla Herri Bira Txikis,2024-10-12,Sábado,0.0,Otros,Infantil,0.0,5.0,Zalla,,Vizcaya,
buscametas,AraMotz Mendi Lasterketa,2024-10-06,Domingo,22.0,road running,Absoluta/General,14.0,101.0,Amorebieta Etxano,,Vizcaya,
buscametas,Txara Trail,2024-09-29,Domingo,10.0,trail running,Absoluta/General,21.0,60.0,Markina Xemein,,Vizcaya,
buscametas,Txara Trail,2024-09-29,Domingo,21.0,trail running,Absoluta/General,6.0,38.0,Markina Xemein,,Vizcaya,
buscametas,Marcha nórdica Portugalete,2024-09-22,Domingo,0.0,marcha,Absoluta/General,23.0,20.0,Portugalete,,Vizcaya,
buscametas,Marcha nórdica Portugalete,2024-09-22,Domingo,0.0,marcha,Absoluta/General,30.0,6.0,Portugalete,,Vizcaya,
buscametas,BBK Mendi Martxak - Barakaldo,2024-09-22,Domingo,13.0,marcha,Absoluta/General,125.0,192.0,Barakaldo,,Vizcaya,
buscametas,Picos de La Demanda - Domingo,2024-09-15,Domingo,11.0,Otros,Mayores/Veteranos,12.0,73.0,Ezcaray,,,La Rioja
buscametas,Picos de La Demanda - Domingo,2024-09-15,Domingo,0.0,Otros,Infantil,0.0,0.0,Ezcaray,,,La Rioja
buscametas,Picos de la demanda - Combinada,2024-09-15,Domingo,0.0,Multidisciplina,Absoluta/General,6.0,52.0,Ezcaray,,,La Rioja
buscametas,Picos de La Demanda - Sábado,2024-09-14,Sábado,42.0,trail running,Absoluta/General,11.0,77.0,Ezcaray,,,La Rioja
buscametas,Picos de La Demanda - Sábado,2024-09-14,Sábado,21.0,trail running,Absoluta/General,41.0,276.0,Ezcaray,,,La Rioja
buscametas,Picos de La Demanda - Sábado,2024-09-14,Sábado,11.0,trail running,Absoluta/General,73.0,142.0,Ezcaray,,,La Rioja
buscametas,Picos de La Demanda - Viernes,2024-09-13,Viernes,6.5,Otros,Absoluta/General,34.0,131.0,Ezcaray,,,La Rioja
