fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,anyo,mes,estacion,total_finishers,es_finde,municipio_norm,provincia_norm,provincia_ine,total_poblacion,poblacion_h,poblacion_d,es_carrera_popular,distancia_conocida
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,,Otros,Infantil,3.0,7.0,Alcalá la Real,,Jaén,2025,10,Otoño,10.0,True,ALCALA LA REAL,JAEN,23.0,21577.0,10650.0,10927.0,False,False
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,,Otros,Infantil,4.0,9.0,Alcalá la Real,,Jaén,2025,10,Otoño,13.0,True,ALCALA LA REAL,JAEN,23.0,21577.0,10650.0,10927.0,False,False
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,,Otros,Infantil,9.0,15.0,Alcalá la Real,,Jaén,2025,10,Otoño,24.0,True,ALCALA LA REAL,JAEN,23.0,21577.0,10650.0,10927.0,False,False
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,,Otros,Infantil,12.0,11.0,Alcalá la Real,,Jaén,2025,10,Otoño,23.0,True,ALCALA LA REAL,JAEN,23.0,21577.0,10650.0,10927.0,False,False
buscametas,Encuentro Interprovincial Escolar de CXM,2025-10-26,Domingo,,Otros,Infantil,1.0,8.0,Alcalá la Real,,Jaén,2025,10,Otoño,9.0,True,ALCALA LA REAL,JAEN,23.0,21577.0,10650.0,10927.0,False,False
buscametas,Kopa Euskadi KB,2025-10-26,Domingo,,Otros,Absoluta/General,5.0,14.0,Galdames,,Bizkaia,2025,10,Otoño,19.0,True,GALDAMES,BIZKAIA,48.0,830.0,450.0,380.0,False,False
buscametas,Vertical Pico la Cruz,2025-10-26,Domingo,,trail running,Absoluta/General,12.0,62.0,Galdames,,Bizkaia,2025,10,Otoño,74.0,True,GALDAMES,BIZKAIA,48.0,830.0,450.0,380.0,False,False
buscametas,Betagarri Trail,2025-10-25,Sábado,24.0,trail running,Absoluta/General,11.0,100.0,Ancín-Antzin,Estellerria,Navarra,2025,10,Otoño,111.0,True,ANCIN-ANTZIN,NAVARRA,31.0,,,,False,True
buscametas,Betagarri Trail,2025-10-25,Sábado,15.0,trail running,Absoluta/General,41.0,115.0,Ancín-Antzin,Estellerria,Navarra,2025,10,Otoño,156.0,True,ANCIN-ANTZIN,NAVARRA,31.0,,,,False,True
buscametas,Betagarri Trail,2025-10-25,Sábado,9.0,trail running,Absoluta/General,77.0,74.0,Ancín-Antzin,Estellerria,Navarra,2025,10,Otoño,151.0,True,ANCIN-ANTZIN,NAVARRA,31.0,,,,False,True
buscametas,BBK Mendi Martxak - Mungia,2025-10-19,Domingo,,marcha,Absoluta/General,158.0,192.0,Mungia,,Bizkaia,2025,10,Otoño,350.0,True,MUNGIA,BIZKAIA,48.0,18135.0,8812.0,9323.0,False,False
buscametas,Basajaun Trail Race,2025-10-18,Sábado,43.0,trail running,Absoluta/General,4.0,47.0,Galdeano,Estellerria,Navarra,2025,10,Otoño,51.0,True,GALDEANO,NAVARRA,31.0,,,,False,True
buscametas,Basajaun Trail Race,2025-10-18,Sábado,23.0,trail running,Absoluta/General,26.0,141.0,Galdeano,Estellerria,Navarra,2025,10,Otoño,167.0,True,GALDEANO,NAVARRA,31.0,,,,False,True
buscametas,Basajaun Trail Race,2025-10-18,Sábado,13.0,trail running,Absoluta/General,71.0,147.0,Galdeano,Estellerria,Navarra,2025,10,Otoño,218.0,True,GALDEANO,NAVARRA,31.0,,,,False,True
buscametas,Galipa Swim,2025-10-12,Domingo,,Otros,Infantil,54.0,21.0,Zierbena,,Bizkaia,2025,10,Otoño,75.0,True,ZIERBENA,BIZKAIA,48.0,1510.0,806.0,704.0,False,False
buscametas,Galipa Swim,2025-10-12,Domingo,,road running,Absoluta/General,0.0,217.0,Zierbena,,Bizkaia,2025,10,Otoño,217.0,True,ZIERBENA,BIZKAIA,48.0,1510.0,806.0,704.0,False,False
buscametas,Galipa Swim,2025-10-12,Domingo,,road running,Absoluta/General,101.0,0.0,Zierbena,,Bizkaia,2025,10,Otoño,101.0,True,ZIERBENA,BIZKAIA,48.0,1510.0,806.0,704.0,False,False
buscametas,Galipa Swim,2025-10-12,Domingo,,Otros,Otros,1.0,2.0,Zierbena,,Bizkaia,2025,10,Otoño,3.0,True,ZIERBENA,BIZKAIA,48.0,1510.0,806.0,704.0,False,False
buscametas,Zalla Herri Bira,2025-10-11,Sábado,,Otros,Infantil,24.0,20.0,Zalla,,Bizkaia,2025,10,Otoño,44.0,True,ZALLA,BIZKAIA,48.0,8350.0,4083.0,4267.0,False,False
buscametas,Zalla Herri Bira,2025-10-11,Sábado,,Otros,Infantil,8.0,13.0,Zalla,,Bizkaia,2025,10,Otoño,21.0,True,ZALLA,BIZKAIA,48.0,8350.0,4083.0,4267.0,False,False
buscametas,Zalla Herri Bira,2025-10-11,Sábado,,Otros,Infantil,5.0,2.0,Zalla,,Bizkaia,2025,10,Otoño,7.0,True,ZALLA,BIZKAIA,48.0,8350.0,4083.0,4267.0,False,False
buscametas,Zalla Herri Bira,2025-10-11,Sábado,,Otros,Mayores/Veteranos,53.0,155.0,Zalla,,Bizkaia,2025,10,Otoño,208.0,True,ZALLA,BIZKAIA,48.0,8350.0,4083.0,4267.0,False,False
buscametas,Granuja Xtreme,2025-10-11,Sábado,28.0,road running,Absoluta/General,7.0,121.0,Pradoluengo,,Burgos,2025,10,Otoño,128.0,True,PRADOLUENGO,BURGOS,9.0,1089.0,552.0,537.0,False,True
buscametas,Granuja Xtreme,2025-10-11,Sábado,16.0,road running,Absoluta/General,39.0,135.0,Pradoluengo,,Burgos,2025,10,Otoño,174.0,True,PRADOLUENGO,BURGOS,9.0,1089.0,552.0,537.0,False,True
buscametas,Granuja Xtreme,2025-10-11,Sábado,,marcha,Absoluta/General,120.0,84.0,Pradoluengo,,Burgos,2025,10,Otoño,204.0,True,PRADOLUENGO,BURGOS,9.0,1089.0,552.0,537.0,False,False
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,,Otros,Infantil,14.0,28.0,Gorliz,,Bizkaia,2025,10,Otoño,42.0,True,GORLIZ,BIZKAIA,48.0,6037.0,2986.0,3051.0,False,False
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,,Otros,Infantil,11.0,6.0,Gorliz,,Bizkaia,2025,10,Otoño,17.0,True,GORLIZ,BIZKAIA,48.0,6037.0,2986.0,3051.0,False,False
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,,Otros,Infantil,4.0,1.0,Gorliz,,Bizkaia,2025,10,Otoño,5.0,True,GORLIZ,BIZKAIA,48.0,6037.0,2986.0,3051.0,False,False
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,5.0,road running,Absoluta/General,34.0,52.0,Gorliz,,Bizkaia,2025,10,Otoño,86.0,True,GORLIZ,BIZKAIA,48.0,6037.0,2986.0,3051.0,False,True
buscametas,Gorlizko Herri Krosa,2025-10-05,Domingo,10.0,road running,Absoluta/General,38.0,100.0,Gorliz,,Bizkaia,2025,10,Otoño,138.0,True,GORLIZ,BIZKAIA,48.0,6037.0,2986.0,3051.0,False,True
buscametas,Serantes Igoera,2025-10-05,Domingo,,road running,Absoluta/General,61.0,249.0,Mamariga - Santurtzi,,Bizkaia,2025,10,Otoño,310.0,True,MAMARIGA - SANTURTZI,BIZKAIA,48.0,,,,False,False
buscametas,BBK Mendi Martxak - Gurutzeta Cruces,2025-09-28,Domingo,14.0,marcha,Absoluta/General,118.0,184.0,Barakaldo,,Bizkaia,2025,9,Otoño,302.0,True,BARAKALDO,BIZKAIA,48.0,103084.0,49803.0,53281.0,False,True
buscametas,Hiru Gurutzeak,2025-09-27,Sábado,80.0,road running,Absoluta/General,10.0,106.0,Galdakao,,Bizkaia,2025,9,Otoño,116.0,True,GALDAKAO,BIZKAIA,48.0,24767.0,12093.0,12674.0,False,True
buscametas,Ribero Trail,2025-09-20,Sábado,18.0,trail running,Absoluta/General,4.0,22.0,El Ribero de Montija,,Burgos,2025,9,Otoño,26.0,True,EL RIBERO DE MONTIJA,BURGOS,9.0,,,,False,True
buscametas,CórrELA,2025-09-14,Domingo,10.0,road running,Absoluta/General,70.0,178.0,Vitoria - Gasteiz,Gasteizko kuadrilla,Álava,2025,9,Otoño,248.0,True,VITORIA - GASTEIZ,ALAVA,1.0,,,,False,True
buscametas,CórrELA,2025-09-14,Domingo,5.0,road running,Absoluta/General,160.0,143.0,Vitoria - Gasteiz,Gasteizko kuadrilla,Álava,2025,9,Otoño,303.0,True,VITORIA - GASTEIZ,ALAVA,1.0,,,,False,True
buscametas,Picos de La Demanda,2025-09-13,Sábado,35.0,road running,Absoluta/General,16.0,129.0,Ezcaray,,La Rioja,2025,9,Otoño,145.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,True
buscametas,Picos de La Demanda,2025-09-13,Sábado,24.0,road running,Absoluta/General,38.0,211.0,Ezcaray,,La Rioja,2025,9,Otoño,249.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,True
buscametas,Picos de La Demanda,2025-09-13,Sábado,10.0,road running,Absoluta/General,65.0,121.0,Ezcaray,,La Rioja,2025,9,Otoño,186.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,True
buscametas,Picos de La Demanda,2025-09-13,Sábado,7.0,Otros,Infantil,10.0,19.0,Ezcaray,,La Rioja,2025,9,Otoño,29.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,True
buscametas,Viernes Nocturna By Irier,2025-09-12,Viernes,7.0,Otros,Absoluta/General,19.0,55.0,Ezcaray,,La Rioja,2025,9,Otoño,74.0,False,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,True,True
buscametas,Cross Solidario entre Viñedos,2025-09-07,Domingo,10.0,road running,Absoluta/General,11.0,31.0,Roa de Duero,,Burgos,2025,9,Otoño,42.0,True,ROA DE DUERO,BURGOS,9.0,,,,True,True
buscametas,BTT Extreme Ezcaray - Domingo,2025-07-27,Domingo,,Ciclismo y btt,Absoluta/General,7.0,119.0,Ezcaray,,La Rioja,2025,7,Verano,126.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,BTT Extreme Ezcaray - Domingo,2025-07-27,Domingo,,Ciclismo y btt,Absoluta/General,0.0,0.0,Ezcaray,,La Rioja,2025,7,Verano,0.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,BTT Extreme Ezcaray - Sábado,2025-07-26,Sábado,,Ciclismo y btt,Absoluta/General,8.0,166.0,Ezcaray,,La Rioja,2025,7,Verano,174.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,BTT Extreme Ezcaray - Sábado,2025-07-26,Sábado,,Ciclismo y btt,Absoluta/General,0.0,0.0,Ezcaray,,La Rioja,2025,7,Verano,0.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,BTT Extreme Ezcaray - Sábado,2025-07-26,Sábado,,Ciclismo y btt,Absoluta/General,0.0,23.0,Ezcaray,,La Rioja,2025,7,Verano,23.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,BTT Extreme Ezcaray - Sábado,2025-07-26,Sábado,,Ciclismo y btt,Absoluta/General,0.0,17.0,Ezcaray,,La Rioja,2025,7,Verano,17.0,True,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,Areta Trail Lasterketa,2025-07-26,Sábado,,trail running,Absoluta/General,27.0,142.0,Areta,,Álava,2025,7,Verano,169.0,True,ARETA,ALAVA,1.0,,,,False,False
buscametas,Lurretza Güeñes Skyrace,2025-07-26,Sábado,,trail running,Absoluta/General,12.0,42.0,Güeñes,,Bizkaia,2025,7,Verano,54.0,True,GUENES,BIZKAIA,48.0,6815.0,3289.0,3526.0,False,False
buscametas,Lurretza Güeñes Skyrace,2025-07-26,Sábado,,trail running,Absoluta/General,7.0,34.0,Güeñes,,Bizkaia,2025,7,Verano,41.0,True,GUENES,BIZKAIA,48.0,6815.0,3289.0,3526.0,False,False
buscametas,BTT Extreme Ezcaray - Viernes,2025-07-25,Viernes,,Ciclismo y btt,Absoluta/General,9.0,136.0,Ezcaray,,La Rioja,2025,7,Verano,145.0,False,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,BTT Extreme Ezcaray - Viernes,2025-07-25,Viernes,,Ciclismo y btt,Absoluta/General,0.0,0.0,Ezcaray,,La Rioja,2025,7,Verano,0.0,False,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,BTT Extreme Ezcaray - General,2025-07-25,Viernes,,Ciclismo y btt,Absoluta/General,6.0,109.0,Ezcaray,,La Rioja,2025,7,Verano,115.0,False,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,BTT Extreme Ezcaray - General,2025-07-25,Viernes,,Ciclismo y btt,Absoluta/General,0.0,0.0,Ezcaray,,La Rioja,2025,7,Verano,0.0,False,EZCARAY,LA RIOJA,26.0,2057.0,1057.0,1000.0,False,False
buscametas,KV Valdezcaray,2025-07-19,Sábado,,trail running,Absoluta/General,11.0,0.0,Valdezcaray - Ezcaray,,La Rioja,2025,7,Verano,11.0,True,VALDEZCARAY - EZCARAY,LA RIOJA,26.0,,,,False,False
buscametas,KV Valdezcaray,2025-07-19,Sábado,,trail running,Absoluta/General,0.0,53.0,Valdezcaray - Ezcaray,,La Rioja,2025,7,Verano,53.0,True,VALDEZCARAY - EZCARAY,LA RIOJA,26.0,,,,False,False
buscametas,KV Valdezcaray,2025-07-19,Sábado,,trail running,Absoluta/General,1.0,4.0,Valdezcaray - Ezcaray,,La Rioja,2025,7,Verano,5.0,True,VALDEZCARAY - EZCARAY,LA RIOJA,26.0,,,,False,False
buscametas,KV Valdezcaray,2025-07-19,Sábado,,trail running,Absoluta/General,3.0,5.0,Valdezcaray - Ezcaray,,La Rioja,2025,7,Verano,8.0,True,VALDEZCARAY - EZCARAY,LA RIOJA,26.0,,,,False,False
buscametas,KV Valdezcaray,2025-07-19,Sábado,,trail running,Absoluta/General,1.0,1.0,Valdezcaray - Ezcaray,,La Rioja,2025,7,Verano,2.0,True,VALDEZCARAY - EZCARAY,LA RIOJA,26.0,,,,False,False
buscametas,KV Valdezcaray,2025-07-19,Sábado,,trail running,Absoluta/General,6.0,1.0,Valdezcaray - Ezcaray,,La Rioja,2025,7,Verano,7.0,True,VALDEZCARAY - EZCARAY,LA RIOJA,26.0,,,,False,False
buscametas,Belatzgorri Trail,2025-07-06,Domingo,,trail running,Absoluta/General,39.0,194.0,Urduliz,,Bizkaia,2025,7,Verano,233.0,True,URDULIZ,BIZKAIA,48.0,6124.0,2986.0,3138.0,False,False
buscametas,Belatzgorri Trail,2025-07-06,Domingo,,trail running,Absoluta/General,0.0,0.0,Urduliz,,Bizkaia,2025,7,Verano,0.0,True,URDULIZ,BIZKAIA,48.0,6124.0,2986.0,3138.0,False,False
buscametas,La Quadrako Mendi Lasterketa,2025-06-21,Sábado,,trail running,Absoluta/General,5.0,49.0,La Quadra - Güeñes,,Bizkaia,2025,6,Verano,54.0,True,LA QUADRA - GUENES,BIZKAIA,48.0,,,,False,False
buscametas,La Quadrako Mendi Lasterketa,2025-06-21,Sábado,,trail running,Absoluta/General,20.0,40.0,La Quadra - Güeñes,,Bizkaia,2025,6,Verano,60.0,True,LA QUADRA - GUENES,BIZKAIA,48.0,,,,False,False
buscametas,Burdin Hesiko Mendi Lasterketa,2025-06-21,Sábado,,trail running,Absoluta/General,28.0,192.0,Gamiz-Fika,,Bizkaia,2025,6,Verano,220.0,True,GAMIZ-FIKA,BIZKAIA,48.0,1415.0,721.0,694.0,False,False
buscametas,Burdin Hesiko Mendi Lasterketa,2025-06-21,Sábado,,trail running,Absoluta/General,122.0,283.0,Gamiz-Fika,,Bizkaia,2025,6,Verano,405.0,True,GAMIZ-FIKA,BIZKAIA,48.0,1415.0,721.0,694.0,False,False
buscametas,Burdin Hesiko Mendi Lasterketa,2025-06-21,Sábado,,marcha,Absoluta/General,103.0,90.0,Gamiz-Fika,,Bizkaia,2025,6,Verano,193.0,True,GAMIZ-FIKA,BIZKAIA,48.0,1415.0,721.0,694.0,False,False
buscametas,Galipa Mendi Bira,2025-06-15,Domingo,,trail running,Absoluta/General,64.0,146.0,Zierbena,,Bizkaia,2025,6,Verano,210.0,True,ZIERBENA,BIZKAIA,48.0,1510.0,806.0,704.0,False,False
buscametas,Galipa Mendi Bira,2025-06-15,Domingo,,trail running,Absoluta/General,15.0,146.0,Zierbena,,Bizkaia,2025,6,Verano,161.0,True,ZIERBENA,BIZKAIA,48.0,1510.0,806.0,704.0,False,False
buscametas,Ribafrecha Trail (Dama del Leza),2025-06-14,Sábado,,trail running,Absoluta/General,10.0,43.0,Ribafrecha,,La Rioja,2025,6,Verano,53.0,True,RIBAFRECHA,LA RIOJA,26.0,1076.0,566.0,510.0,False,False
buscametas,Galdames Mendi Bira,2025-06-07,Sábado,,road running,Absoluta/General,25.0,105.0,Galdames,,Bizkaia,2025,6,Verano,130.0,True,GALDAMES,BIZKAIA,48.0,830.0,450.0,380.0,False,False
buscametas,Vi Half Gasteiz,2025-06-07,Sábado,,road running,Absoluta/General,0.0,0.0,Vitoria - Gasteiz,Gasteizko kuadrilla,Álava,2025,6,Verano,0.0,True,VITORIA - GASTEIZ,ALAVA,1.0,,,,False,False
buscametas,InRace Madrid,2025-06-01,Domingo,5.0,road running,Absoluta/General,542.0,444.0,Madrid,,Madrid,2025,6,Verano,986.0,True,MADRID,MADRID,28.0,3477497.0,1631122.0,1846375.0,False,True
buscametas,InRace Madrid,2025-06-01,Domingo,10.0,road running,Absoluta/General,172.0,423.0,Madrid,,Madrid,2025,6,Verano,595.0,True,MADRID,MADRID,28.0,3477497.0,1631122.0,1846375.0,False,True
buscametas,Araia-Aratz KB,2025-05-31,Sábado,,Otros,Absoluta/General,14.0,78.0,Araia,Arabako lautada,Álava,2025,5,Primavera,92.0,True,ARAIA,ALAVA,1.0,,,,False,False
buscametas,Vuelta a San Cosme,2025-05-25,Domingo,,Otros,Absoluta/General,19.0,60.0,Gordexola,,Bizkaia,2025,5,Primavera,79.0,True,GORDEXOLA,BIZKAIA,48.0,1728.0,876.0,852.0,False,False
buscametas,KZ Krono,2025-05-24,Sábado,,trail running,Absoluta/General,21.0,72.0,Santurtzi,,Bizkaia,2025,5,Primavera,93.0,True,SANTURTZI,BIZKAIA,48.0,46530.0,22357.0,24173.0,False,False
buscametas,KZ Krono,2025-05-24,Sábado,,Ciclismo y btt,Absoluta/General,1.0,17.0,Santurtzi,,Bizkaia,2025,5,Primavera,18.0,True,SANTURTZI,BIZKAIA,48.0,46530.0,22357.0,24173.0,False,False
buscametas,KZ Krono,2025-05-24,Sábado,,road running,Absoluta/General,19.0,39.0,Santurtzi,,Bizkaia,2025,5,Primavera,58.0,True,SANTURTZI,BIZKAIA,48.0,46530.0,22357.0,24173.0,False,False
buscametas,KZ Krono,2025-05-24,Sábado,,Ciclismo y btt,Absoluta/General,1.0,6.0,Santurtzi,,Bizkaia,2025,5,Primavera,7.0,True,SANTURTZI,BIZKAIA,48.0,46530.0,22357.0,24173.0,False,False
buscametas,Oposiciones Bomberos Bilbao,2025-05-22,Jueves,,Otros,Absoluta/General,1.0,2.0,Bilbao,,Bizkaia,2025,5,Primavera,3.0,False,BILBAO,BIZKAIA,48.0,350975.0,167198.0,183777.0,False,False
buscametas,Etorki Mendi Trail,2025-05-18,Domingo,,trail running,Absoluta/General,18.0,182.0,Getxo,,Bizkaia,2025,5,Primavera,200.0,True,GETXO,BIZKAIA,48.0,75967.0,35597.0,40370.0,False,False
buscametas,Etorki Mendi Trail,2025-05-18,Domingo,,trail running,Absoluta/General,114.0,267.0,Getxo,,Bizkaia,2025,5,Primavera,381.0,True,GETXO,BIZKAIA,48.0,75967.0,35597.0,40370.0,False,False
buscametas,BBK Mendi Martxak - Zeberio,2025-05-18,Domingo,12.0,marcha,Absoluta/General,119.0,156.0,Zeberio,,Bizkaia,2025,5,Primavera,275.0,True,ZEBERIO,BIZKAIA,48.0,1089.0,553.0,536.0,False,True
buscametas,Mitxarro Bira,2025-05-10,Sábado,,marcha,Absoluta/General,45.0,47.0,Araia,Arabako lautada,Álava,2025,5,Primavera,92.0,True,ARAIA,ALAVA,1.0,,,,False,False
buscametas,Mitxarro Bira,2025-05-10,Sábado,,marcha,Absoluta/General,56.0,36.0,Araia,Arabako lautada,Álava,2025,5,Primavera,92.0,True,ARAIA,ALAVA,1.0,,,,False,False
buscametas,Mitxarro Bira,2025-05-10,Sábado,,trail running,Absoluta/General,8.0,115.0,Araia,Arabako lautada,Álava,2025,5,Primavera,123.0,True,ARAIA,ALAVA,1.0,,,,False,False
buscametas,Mitxarro Bira,2025-05-10,Sábado,,trail running,Absoluta/General,34.0,84.0,Araia,Arabako lautada,Álava,2025,5,Primavera,118.0,True,ARAIA,ALAVA,1.0,,,,False,False
buscametas,Ugao-Miraballes Herri Krosa,2025-05-04,Domingo,,Otros,Infantil,20.0,41.0,Ugao-Miraballes,,Bizkaia,2025,5,Primavera,61.0,True,UGAO-MIRABALLES,BIZKAIA,48.0,4210.0,2108.0,2102.0,False,False
buscametas,Ugao-Miraballes Herri Krosa,2025-05-04,Domingo,,Otros,Infantil,14.0,19.0,Ugao-Miraballes,,Bizkaia,2025,5,Primavera,33.0,True,UGAO-MIRABALLES,BIZKAIA,48.0,4210.0,2108.0,2102.0,False,False
buscametas,Ugao-Miraballes Herri Krosa,2025-05-04,Domingo,,Otros,Infantil,5.0,19.0,Ugao-Miraballes,,Bizkaia,2025,5,Primavera,24.0,True,UGAO-MIRABALLES,BIZKAIA,48.0,4210.0,2108.0,2102.0,False,False
buscametas,Ugao-Miraballes Herri Krosa,2025-05-04,Domingo,,Otros,Mayores/Veteranos,86.0,228.0,Ugao-Miraballes,,Bizkaia,2025,5,Primavera,314.0,True,UGAO-MIRABALLES,BIZKAIA,48.0,4210.0,2108.0,2102.0,False,False
buscametas,BBK Mendi Martxak - Ortuella,2025-05-04,Domingo,17.0,marcha,Absoluta/General,87.0,111.0,Ortuella,,Bizkaia,2025,5,Primavera,198.0,True,ORTUELLA,BIZKAIA,48.0,8741.0,4289.0,4452.0,False,True
buscametas,Subida a Estibaliz,2025-04-13,Domingo,15.0,road running,Absoluta/General,256.0,538.0,Armentia,Gasteizko kuadrilla,Álava,2025,4,Primavera,794.0,True,ARMENTIA,ALAVA,1.0,,,,False,True
buscametas,Carrera Campus Universidad de La Rioja,2025-04-06,Domingo,,road running,Absoluta/General,0.0,0.0,Logroño,,La Rioja,2025,4,Primavera,0.0,True,LOGRONO,LA RIOJA,26.0,151681.0,71614.0,80067.0,False,False
buscametas,Carrera Campus Universidad de La Rioja,2025-04-06,Domingo,5.0,road running,Absoluta/General,0.0,0.0,Logroño,,La Rioja,2025,4,Primavera,0.0,True,LOGRONO,LA RIOJA,26.0,151681.0,71614.0,80067.0,False,True
buscametas,Carrera Campus Universidad de La Rioja,2025-04-06,Domingo,10.0,road running,Absoluta/General,0.0,0.0,Logroño,,La Rioja,2025,4,Primavera,0.0,True,LOGRONO,LA RIOJA,26.0,151681.0,71614.0,80067.0,False,True
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,,marcha,Absoluta/General,0.0,0.0,Zaramillo,,Bizkaia,2025,4,Primavera,0.0,True,ZARAMILLO,BIZKAIA,48.0,,,,False,False
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,30.0,trail running,Absoluta/General,8.0,83.0,Zaramillo,,Bizkaia,2025,4,Primavera,91.0,True,ZARAMILLO,BIZKAIA,48.0,,,,False,True
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,42.0,trail running,Absoluta/General,14.0,136.0,Zaramillo,,Bizkaia,2025,4,Primavera,150.0,True,ZARAMILLO,BIZKAIA,48.0,,,,False,True
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,60.0,trail running,Absoluta/General,8.0,107.0,Zaramillo,,Bizkaia,2025,4,Primavera,115.0,True,ZARAMILLO,BIZKAIA,48.0,,,,False,True
buscametas,Enkarterri Extrem Trails,2025-04-05,Sábado,10.0,trail running,Absoluta/General,22.0,31.0,Zaramillo,,Bizkaia,2025,4,Primavera,53.0,True,ZARAMILLO,BIZKAIA,48.0,,,,False,True
buscametas,Trail Cabo de Ajo,2025-03-30,Domingo,,road running,Absoluta/General,60.0,212.0,Ajo,,Cantabria,2025,3,Primavera,272.0,True,AJO,CANTABRIA,39.0,,,,False,False
buscametas,Trail Cabo de Ajo,2025-03-30,Domingo,,marcha,Absoluta/General,179.0,162.0,Ajo,,Cantabria,2025,3,Primavera,341.0,True,AJO,CANTABRIA,39.0,,,,False,False
buscametas,Amurrio Trail Lasterketa,2025-03-30,Domingo,,trail running,Absoluta/General,48.0,114.0,Amurrio,,Álava,2025,3,Primavera,162.0,True,AMURRIO,ALAVA,1.0,10346.0,5120.0,5226.0,False,False
buscametas,Amurrio Trail Lasterketa,2025-03-30,Domingo,,trail running,Absoluta/General,11.0,72.0,Amurrio,,Álava,2025,3,Primavera,83.0,True,AMURRIO,ALAVA,1.0,10346.0,5120.0,5226.0,False,False
buscametas,Evento de prueba,2025-03-25,Martes,10.0,road running,Absoluta/General,0.0,0.0,Güeñes,,Bizkaia,2025,3,Primavera,0.0,False,GUENES,BIZKAIA,48.0,6815.0,3289.0,3526.0,False,True
buscametas,Artxanda Urban Trail,2025-03-23,Domingo,,trail running,Absoluta/General,6.0,76.0,Bilbao,,Bizkaia,2025,3,Primavera,82.0,True,BILBAO,BIZKAIA,48.0,350975.0,167198.0,183777.0,False,False
buscametas,Artxanda Urban Trail,2025-03-23,Domingo,,trail running,Absoluta/General,20.0,106.0,Bilbao,,Bizkaia,2025,3,Primavera,126.0,True,BILBAO,BIZKAIA,48.0,350975.0,167198.0,183777.0,False,False
buscametas,Lau Haizeta Trail,2025-03-23,Domingo,,trail running,Absoluta/General,9.0,57.0,Mungia,,Bizkaia,2025,3,Primavera,66.0,True,MUNGIA,BIZKAIA,48.0,18135.0,8812.0,9323.0,False,False
buscametas,Lau Haizeta Trail,2025-03-23,Domingo,,trail running,Absoluta/General,60.0,148.0,Mungia,,Bizkaia,2025,3,Primavera,208.0,True,MUNGIA,BIZKAIA,48.0,18135.0,8812.0,9323.0,False,False
buscametas,BBK Mendi Martxak - Portugalete,2025-03-16,Domingo,17.0,marcha,Absoluta/General,128.0,212.0,Portugalete,,Bizkaia,2025,3,Primavera,340.0,True,PORTUGALETE,BIZKAIA,48.0,44864.0,21392.0,23472.0,False,True
buscametas,Mugagabe Trail Laudio,2025-03-01,Sábado,28.0,trail running,Absoluta/General,18.0,191.0,Laudio,,Álava,2025,3,Primavera,209.0,True,LAUDIO,ALAVA,1.0,18063.0,8769.0,9294.0,False,True
buscametas,Mugagabe Trail Laudio,2025-03-01,Sábado,11.0,trail running,Absoluta/General,54.0,149.0,Laudio,,Álava,2025,3,Primavera,203.0,True,LAUDIO,ALAVA,1.0,18063.0,8769.0,9294.0,False,True
buscametas,Mugagabe Trail Laudio,2025-03-01,Sábado,,trail running,Absoluta/General,0.0,0.0,Laudio,,Álava,2025,3,Primavera,0.0,True,LAUDIO,ALAVA,1.0,18063.0,8769.0,9294.0,False,False
