fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,comunidad_autonoma,anyo,mes,estacion,total_finishers,es_finde,municipio_norm,provincia_norm,provincia_ine,anyo_cruce,total_poblacion,poblacion_h,poblacion_d,superficie_km2,densidad_poblacion,es_carrera_popular
mychip,Campionat de Regularitat per Muntanya de la Comunitat Valenciana,2016-11-20,Domingo,18.0,trail running,Infantil,0.0,0.0,Játiva,La Costera,Valencia,,2016,11,Otoño,0.0,True,JATIVA,VALENCIA,46.0,2016,,,,,,False
mychip,I TRAIL DE L'OLLERIA,2016-11-20,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Ollería,La Vall d'Albaida,Valencia,,2016,11,Otoño,0.0,True,OLLERIA,VALENCIA,46.0,2016,,,,,,False
mychip,"Marató dels Dements,  2016",2016-11-19,Sábado,42.5,trail running,Absoluta/General,21.0,308.0,Eslida,Plana Baja,Castellón,,2016,11,Otoño,329.0,True,ESLIDA,CASTELLON,12.0,2016,805.0,405.0,400.0,18.125292,44.41307759345339,False
mychip,"Marató dels Dements,  2016",2016-11-19,Sábado,21.0,trail running,Absoluta/General,24.0,107.0,Eslida,Plana Baja,Castellón,,2016,11,Otoño,131.0,True,ESLIDA,CASTELLON,12.0,2016,805.0,405.0,400.0,18.125292,44.41307759345339,False
mychip,THE WALKING WHITE RUNNERS,2016-11-13,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Blanca,,Región de Murcia,,2016,11,Otoño,0.0,True,BLANCA,REGION DE MURCIA,30.0,2016,6521.0,3322.0,3199.0,87.1674,74.81007807964905,False
mychip,V GRAN FONS D'ONDARA,2016-11-13,Domingo,0.015,road running,Absoluta/General,0.0,0.0,Ondara,La Marina Alta,Alicante,,2016,11,Otoño,0.0,True,ONDARA,ALICANTE,3.0,2016,6647.0,3322.0,3325.0,10.345,642.532624456259,False
mychip,"Desafios Lurbel 2016, Aitana",2016-11-12,Sábado,40.0,trail running,Absoluta/General,21.0,365.0,Finestrat,La Marina Baja,Alicante,,2016,11,Otoño,386.0,True,FINESTRAT,ALICANTE,3.0,2016,6090.0,3126.0,2964.0,42.2608,144.10517548177032,False
mychip,"Desafios Lurbel 2016, Aitana",2016-11-12,Sábado,86.0,trail running,Absoluta/General,1.0,72.0,Finestrat,La Marina Baja,Alicante,,2016,11,Otoño,73.0,True,FINESTRAT,ALICANTE,3.0,2016,6090.0,3126.0,2964.0,42.2608,144.10517548177032,False
mychip,"Desafios Lurbel 2016, Aitana",2016-11-12,Sábado,120.0,trail running,Absoluta/General,4.0,104.0,Finestrat,La Marina Baja,Alicante,,2016,11,Otoño,108.0,True,FINESTRAT,ALICANTE,3.0,2016,6090.0,3126.0,2964.0,42.2608,144.10517548177032,False
mychip,"Desafios Lurbel 2016, Aitana",2016-11-12,Sábado,11.3,trail running,Absoluta/General,0.0,0.0,Finestrat,La Marina Baja,Alicante,,2016,11,Otoño,0.0,True,FINESTRAT,ALICANTE,3.0,2016,6090.0,3126.0,2964.0,42.2608,144.10517548177032,False
mychip,XXXI VOLTA A LA FOIA I XV MARXA POPULAR  2016,2016-10-30,Domingo,27.5,road running,Absoluta/General,56.0,501.0,Castalla,La Hoya de Alcoy,Alicante,,2016,10,Otoño,557.0,True,CASTALLA,ALICANTE,3.0,2016,9859.0,4968.0,4891.0,114.6684,85.9783514900356,True
mychip,XXXI VOLTA A LA FOIA I XV MARXA POPULAR  2016,2016-10-30,Domingo,27.5,road running,Absoluta/General,306.0,300.0,Castalla,La Hoya de Alcoy,Alicante,,2016,10,Otoño,606.0,True,CASTALLA,ALICANTE,3.0,2016,9859.0,4968.0,4891.0,114.6684,85.9783514900356,True
mychip,"IV 10k de L'Olleria, VIII Circuit Cajamar Vall D'Albaida 2016",2016-10-29,Sábado,10.0,road running,Absoluta/General,51.0,276.0,Ollería,La Vall d'Albaida,Valencia,,2016,10,Otoño,327.0,True,OLLERIA,VALENCIA,46.0,2016,,,,,,False
mychip,"IV 10k de L'Olleria, VIII Circuit Cajamar Vall D'Albaida 2016",2016-10-29,Sábado,0.6,road running,Infantil,7.0,7.0,Ollería,La Vall d'Albaida,Valencia,,2016,10,Otoño,14.0,True,OLLERIA,VALENCIA,46.0,2016,,,,,,False
mychip,"IV 10k de L'Olleria, VIII Circuit Cajamar Vall D'Albaida 2016",2016-10-29,Sábado,1.0,road running,Infantil,4.0,4.0,Ollería,La Vall d'Albaida,Valencia,,2016,10,Otoño,8.0,True,OLLERIA,VALENCIA,46.0,2016,,,,,,False
mychip,"IV 10k de L'Olleria, VIII Circuit Cajamar Vall D'Albaida 2016",2016-10-29,Sábado,1.2,road running,Infantil,6.0,6.0,Ollería,La Vall d'Albaida,Valencia,,2016,10,Otoño,12.0,True,OLLERIA,VALENCIA,46.0,2016,,,,,,False
mychip,3er. Trail la Vall de Segó,2016-10-22,Sábado,0.999,trail running,Absoluta/General,14.0,122.0,Faura,Campo de Murviedro,Valencia,,2016,10,Otoño,136.0,True,FAURA,VALENCIA,46.0,2016,3493.0,1763.0,1730.0,1.636375,2134.596287525781,False
mychip,3er. Trail la Vall de Segó,2016-10-22,Sábado,0.999,trail running,Absoluta/General,36.0,73.0,Faura,Campo de Murviedro,Valencia,,2016,10,Otoño,109.0,True,FAURA,VALENCIA,46.0,2016,3493.0,1763.0,1730.0,1.636375,2134.596287525781,False
mychip,3er. Trail la Vall de Segó,2016-10-22,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,Faura,Campo de Murviedro,Valencia,,2016,10,Otoño,0.0,True,FAURA,VALENCIA,46.0,2016,3493.0,1763.0,1730.0,1.636375,2134.596287525781,False
mychip,III VOLTA POPULAR MEMORIAL ESTANIS CASTELLÓ D'AIELO DE MALFERIT,2016-10-22,Sábado,8.7,road running,Absoluta/General,74.0,298.0,Ayelo de Malferit,La Vall d'Albaida,Valencia,,2016,10,Otoño,372.0,True,AYELO DE MALFERIT,VALENCIA,46.0,2016,,,,,,True
mychip,III VOLTA POPULAR MEMORIAL ESTANIS CASTELLÓ D'AIELO DE MALFERIT,2016-10-22,Sábado,0.5,road running,Infantil,6.0,6.0,Ayelo de Malferit,La Vall d'Albaida,Valencia,,2016,10,Otoño,12.0,True,AYELO DE MALFERIT,VALENCIA,46.0,2016,,,,,,True
mychip,III VOLTA POPULAR MEMORIAL ESTANIS CASTELLÓ D'AIELO DE MALFERIT,2016-10-22,Sábado,0.5,road running,Infantil,3.0,7.0,Ayelo de Malferit,La Vall d'Albaida,Valencia,,2016,10,Otoño,10.0,True,AYELO DE MALFERIT,VALENCIA,46.0,2016,,,,,,True
mychip,III VOLTA POPULAR MEMORIAL ESTANIS CASTELLÓ D'AIELO DE MALFERIT,2016-10-22,Sábado,2.0,road running,Infantil,7.0,6.0,Ayelo de Malferit,La Vall d'Albaida,Valencia,,2016,10,Otoño,13.0,True,AYELO DE MALFERIT,VALENCIA,46.0,2016,,,,,,True
mychip,"IX Edición, La Nocturna de Toledo ",2016-10-22,Sábado,7.899,road running,Absoluta/General,264.0,1601.0,Toledo,,Toledo,,2016,10,Otoño,1865.0,True,TOLEDO,TOLEDO,45.0,2016,83459.0,39986.0,43473.0,232.1396,359.5207366601821,True
mychip,"IX Edición, La Nocturna de Toledo ",2016-10-22,Sábado,5.1,road running,Absoluta/General,255.0,285.0,Toledo,,Toledo,,2016,10,Otoño,540.0,True,TOLEDO,TOLEDO,45.0,2016,83459.0,39986.0,43473.0,232.1396,359.5207366601821,True
mychip,"Los Arqueros 2016, Campeonato Provincial  CXM de Largo Recorrido, Femecv",2016-10-22,Sábado,0.999,trail running,Absoluta/General,5.0,46.0,Quesa,La Canal de Navarrés,Valencia,,2016,10,Otoño,51.0,True,QUESA,VALENCIA,46.0,2016,680.0,352.0,328.0,73.2067,9.288767284961622,False
mychip,"XII Volta a peu pel Benicadell, VIII Circuit Cajamar Vall D'Albaida 2016",2016-10-16,Domingo,15.3,road running,Absoluta/General,57.0,270.0,Salem,La Vall d'Albaida,Valencia,,2016,10,Otoño,327.0,True,SALEM,VALENCIA,46.0,2016,437.0,218.0,219.0,8.605144000000001,50.78357782275346,False
mychip,"Volta a peu a Montesa, solidaria amb la lluita contra el Càncer",2016-10-16,Domingo,8.5,road running,Absoluta/General,42.0,114.0,Montesa,La Costera,Valencia,,2016,10,Otoño,156.0,True,MONTESA,VALENCIA,46.0,2016,1227.0,620.0,607.0,48.112547000000006,25.502703068286944,True
mychip,"III Volta a la Campana, Sueras",2016-10-16,Domingo,21.65,trail running,Absoluta/General,56.0,266.0,Sueras,Plana Baja,Castellón,,2016,10,Otoño,322.0,True,SUERAS,CASTELLON,12.0,2016,551.0,283.0,268.0,22.219871,24.797623712576907,False
mychip,Trail Umbría la Plana 2016,2016-10-16,Domingo,19.0,trail running,Absoluta/General,10.0,103.0,Enguera,La Canal de Navarrés,Valencia,,2016,10,Otoño,113.0,True,ENGUERA,VALENCIA,46.0,2016,5027.0,2497.0,2530.0,241.96580000000003,20.775663337546046,False
mychip,Trail Umbría la Plana 2016,2016-10-16,Domingo,12.0,trail running,Absoluta/General,13.0,62.0,Enguera,La Canal de Navarrés,Valencia,,2016,10,Otoño,75.0,True,ENGUERA,VALENCIA,46.0,2016,5027.0,2497.0,2530.0,241.96580000000003,20.775663337546046,False
mychip,Trail Umbría la Plana 2016,2016-10-16,Domingo,10.0,trail running,Absoluta/General,81.0,30.0,Enguera,La Canal de Navarrés,Valencia,,2016,10,Otoño,111.0,True,ENGUERA,VALENCIA,46.0,2016,5027.0,2497.0,2530.0,241.96580000000003,20.775663337546046,False
mychip,Trail de Buñol,2016-10-16,Domingo,13.5,trail running,Absoluta/General,30.0,141.0,Buñol,La Hoya de Buñol,Valencia,,2016,10,Otoño,171.0,True,BUNOL,VALENCIA,46.0,2016,9618.0,4820.0,4798.0,112.5428,85.46082023905572,False
mychip,Trail de Buñol,2016-10-16,Domingo,27.0,trail running,Absoluta/General,23.0,147.0,Buñol,La Hoya de Buñol,Valencia,,2016,10,Otoño,170.0,True,BUNOL,VALENCIA,46.0,2016,9618.0,4820.0,4798.0,112.5428,85.46082023905572,False
mychip,"Campofrio, Maratón y Media Maratón de Burgos",2016-10-09,Domingo,21.0,road running,Absoluta/General,78.0,540.0,Burgos,,Burgos,,2016,10,Otoño,618.0,True,BURGOS,BURGOS,9.0,2016,176608.0,84097.0,92511.0,107.062581,1649.5772692048215,False
mychip,"Campofrio, Maratón y Media Maratón de Burgos",2016-10-09,Domingo,42.0,road running,Absoluta/General,17.0,313.0,Burgos,,Burgos,,2016,10,Otoño,330.0,True,BURGOS,BURGOS,9.0,2016,176608.0,84097.0,92511.0,107.062581,1649.5772692048215,False
mychip,"Campofrio, Maratón y Media Maratón de Burgos",2016-10-09,Domingo,21.0,road running,Otros,1.0,12.0,Burgos,,Burgos,,2016,10,Otoño,13.0,True,BURGOS,BURGOS,9.0,2016,176608.0,84097.0,92511.0,107.062581,1649.5772692048215,False
mychip,I MITJA MARATÓ CALAMARDO MONCOFA,2016-10-09,Domingo,21.097,road running,Absoluta/General,77.0,483.0,Moncófar,Plana Baja,Castellón,,2016,10,Otoño,560.0,True,MONCOFAR,CASTELLON,12.0,2016,,,,,,False
mychip,"III Peñarrubia Trail, Circuito Desafios Trail Sierra del Segura",2016-10-08,Sábado,20.0,trail running,Absoluta/General,0.0,0.0,Albacete,,,Castilla-La Mancha,2016,10,Otoño,0.0,True,ALBACETE,,,2016,,,,,,False
mychip,"III Peñarrubia Trail, Circuito Desafios Trail Sierra del Segura",2016-10-08,Sábado,13.5,trail running,Absoluta/General,0.0,0.0,Albacete,,,Castilla-La Mancha,2016,10,Otoño,0.0,True,ALBACETE,,,2016,,,,,,False
mychip,"VIII Botamarges, Carrera per Muntanya",2016-10-08,Sábado,70.0,trail running,Absoluta/General,14.0,211.0,Adsubia,La Marina Alta,Alicante,,2016,10,Otoño,225.0,True,ADSUBIA,ALICANTE,3.0,2016,,,,,,False
mychip,10k IVASPE,2016-10-08,Sábado,10.0,road running,Absoluta/General,56.0,366.0,Valencia,,Valencia,,2016,10,Otoño,422.0,True,VALENCIA,VALENCIA,46.0,2016,790201.0,377233.0,412968.0,139.0267,5683.807498847344,False
mychip,"Trail Onil, Trail Vall del Joguet 2016",2016-10-02,Domingo,25.0,trail running,Absoluta/General,0.0,0.0,Onil,La Hoya de Alcoy,Alicante,,2016,10,Otoño,0.0,True,ONIL,ALICANTE,3.0,2016,7494.0,3742.0,3752.0,48.3545,154.98040513292455,False
mychip,"Trail Onil, Trail Vall del Joguet 2016",2016-10-02,Domingo,14.0,trail running,Absoluta/General,0.0,0.0,Onil,La Hoya de Alcoy,Alicante,,2016,10,Otoño,0.0,True,ONIL,ALICANTE,3.0,2016,7494.0,3742.0,3752.0,48.3545,154.98040513292455,False
mychip,"Trail Onil, Trail Vall del Joguet 2016",2016-10-02,Domingo,14.0,trail running,Absoluta/General,32.0,82.0,Onil,La Hoya de Alcoy,Alicante,,2016,10,Otoño,114.0,True,ONIL,ALICANTE,3.0,2016,7494.0,3742.0,3752.0,48.3545,154.98040513292455,False
mychip,"Trail Onil, Trail Vall del Joguet 2016",2016-10-02,Domingo,25.0,trail running,Absoluta/General,8.0,112.0,Onil,La Hoya de Alcoy,Alicante,,2016,10,Otoño,120.0,True,ONIL,ALICANTE,3.0,2016,7494.0,3742.0,3752.0,48.3545,154.98040513292455,False
mychip,"Trail Onil, Trail Vall del Joguet 2016",2016-10-02,Domingo,14.0,trail running,Absoluta/General,40.0,57.0,Onil,La Hoya de Alcoy,Alicante,,2016,10,Otoño,97.0,True,ONIL,ALICANTE,3.0,2016,7494.0,3742.0,3752.0,48.3545,154.98040513292455,False
mychip,III Marcha Ale Cycling La Pobla Llarga,2016-10-02,Domingo,107.0,Ciclismo y btt,Absoluta/General,0.0,0.0,la Pobla Llarga,La Ribera Alta,Valencia,,2016,10,Otoño,0.0,True,LA POBLA LLARGA,VALENCIA,46.0,2016,4546.0,2268.0,2278.0,10.093092,450.40707049930785,False
mychip,III Marcha Ale Cycling La Pobla Llarga,2016-10-02,Domingo,107.0,Ciclismo y btt,Absoluta/General,65.0,996.0,la Pobla Llarga,La Ribera Alta,Valencia,,2016,10,Otoño,1061.0,True,LA POBLA LLARGA,VALENCIA,46.0,2016,4546.0,2268.0,2278.0,10.093092,450.40707049930785,False
mychip,"VII Carrera y Marcha, Catí - Rabosa",2016-10-02,Domingo,26.97,trail running,Absoluta/General,8.0,132.0,Elda,El Vinalopó Medio,Alicante,,2016,10,Otoño,140.0,True,ELDA,ALICANTE,3.0,2016,52745.0,25736.0,27009.0,45.5975,1156.7520149130985,False
mychip,"VII Carrera y Marcha, Catí - Rabosa",2016-10-02,Domingo,15.42,trail running,Absoluta/General,58.0,201.0,Elda,El Vinalopó Medio,Alicante,,2016,10,Otoño,259.0,True,ELDA,ALICANTE,3.0,2016,52745.0,25736.0,27009.0,45.5975,1156.7520149130985,False
mychip,"VII Carrera y Marcha, Catí - Rabosa",2016-10-02,Domingo,15.42,trail running,Absoluta/General,101.0,112.0,Elda,El Vinalopó Medio,Alicante,,2016,10,Otoño,213.0,True,ELDA,ALICANTE,3.0,2016,52745.0,25736.0,27009.0,45.5975,1156.7520149130985,False
mychip,II Vitobest Tollos Trail,2016-09-25,Domingo,19.2,trail running,Absoluta/General,15.0,77.0,Tollos,El Condado de Cocentaina,Alicante,,2016,9,Otoño,92.0,True,TOLLOS,ALICANTE,3.0,2016,53.0,29.0,24.0,15.97312,3.3180743649330875,False
mychip,La Sagra Sky Series by Lurbel,2016-09-25,Domingo,42.0,trail running,Absoluta/General,0.0,0.0,Puebla de Don Fadrique,,Andalucía,,2016,9,Otoño,0.0,True,PUEBLA DE DON FADRIQUE,ANDALUCIA,18.0,2016,2306.0,1188.0,1118.0,522.6934,4.411764143186043,False
mychip,La Sagra Sky Series by Lurbel,2016-09-25,Domingo,22.7,trail running,Absoluta/General,0.0,0.0,Puebla de Don Fadrique,,Andalucía,,2016,9,Otoño,0.0,True,PUEBLA DE DON FADRIQUE,ANDALUCIA,18.0,2016,2306.0,1188.0,1118.0,522.6934,4.411764143186043,False
mychip,La Sagra Sky Series by Lurbel,2016-09-25,Domingo,5.2,trail running,Absoluta/General,0.0,0.0,Puebla de Don Fadrique,,Andalucía,,2016,9,Otoño,0.0,True,PUEBLA DE DON FADRIQUE,ANDALUCIA,18.0,2016,2306.0,1188.0,1118.0,522.6934,4.411764143186043,False
mychip,La Sagra Sky Series by Lurbel,2016-09-25,Domingo,11.8,trail running,Infantil,0.0,0.0,Puebla de Don Fadrique,,Andalucía,,2016,9,Otoño,0.0,True,PUEBLA DE DON FADRIQUE,ANDALUCIA,18.0,2016,2306.0,1188.0,1118.0,522.6934,4.411764143186043,False
mychip,La Sagra Sky Series by Lurbel,2016-09-25,Domingo,14.0,trail running,Absoluta/General,0.0,0.0,Puebla de Don Fadrique,,Andalucía,,2016,9,Otoño,0.0,True,PUEBLA DE DON FADRIQUE,ANDALUCIA,18.0,2016,2306.0,1188.0,1118.0,522.6934,4.411764143186043,False
mychip,II Trail Volta al Pantano de Tibi,2016-09-25,Domingo,17.0,trail running,Absoluta/General,37.0,179.0,Tibi,La Hoya de Alcoy,Alicante,,2016,9,Otoño,216.0,True,TIBI,ALICANTE,3.0,2016,1634.0,862.0,772.0,70.382694,23.21593430339566,False
mychip,II Trail Volta al Pantano de Tibi,2016-09-25,Domingo,26.0,trail running,Absoluta/General,8.0,123.0,Tibi,La Hoya de Alcoy,Alicante,,2016,9,Otoño,131.0,True,TIBI,ALICANTE,3.0,2016,1634.0,862.0,772.0,70.382694,23.21593430339566,False
mychip,Carrera Popular Víctimas del Terrorismo 2016,2016-09-25,Domingo,8.1,road running,Absoluta/General,77.0,329.0,Madrid,,,Comunidad de Madrid,2016,9,Otoño,406.0,True,MADRID,,,2016,,,,,,True
mychip,"Selènika 2016, Marxa de resistència en BTT",2016-09-25,Domingo,114.0,Ciclismo y btt,Absoluta/General,19.0,573.0,Navarcles,,Barcelona,,2016,9,Otoño,592.0,True,NAVARCLES,BARCELONA,8.0,2016,5988.0,2915.0,3073.0,5.517799999999999,1085.2151219689008,False
mychip,Crazy Murcia,2016-09-25,Domingo,8.0,road running,Absoluta/General,0.0,0.0,Murcia,,Región de Murcia,,2016,9,Otoño,0.0,True,MURCIA,REGION DE MURCIA,30.0,2016,441003.0,215535.0,225468.0,885.1149,498.2437873320176,False
mychip,"XVII Gran Fons Mónica Pont D'Albaida, VIII Circuit Cajamar Vall D'Albaida 2016",2016-09-24,Sábado,10.6,road running,Absoluta/General,51.0,298.0,Albaida,La Vall d'Albaida,Valencia,,2016,9,Otoño,349.0,True,ALBAIDA,VALENCIA,46.0,2016,5933.0,2923.0,3010.0,35.301700000000004,168.06556058206826,False
mychip,"II 10K NOCTURNO PEÑISCOLA 2016, Circuito Diputación de Castellón",2016-09-24,Sábado,10.0,road running,Absoluta/General,76.0,249.0,Peñíscola,Bajo Maestrazgo,Castellón,,2016,9,Otoño,325.0,True,PENISCOLA,CASTELLON,12.0,2016,7421.0,3751.0,3670.0,78.973546,93.96817511524682,True
mychip,"II 10K NOCTURNO PEÑISCOLA 2016, Circuito Diputación de Castellón",2016-09-24,Sábado,10.0,road running,Absoluta/General,0.0,1.0,Peñíscola,Bajo Maestrazgo,Castellón,,2016,9,Otoño,1.0,True,PENISCOLA,CASTELLON,12.0,2016,7421.0,3751.0,3670.0,78.973546,93.96817511524682,True
mychip,III Monduber Trail 2016,2016-09-24,Sábado,42.0,trail running,Absoluta/General,12.0,146.0,Tabernes de Valldigna,La Safor,Valencia,,2016,9,Otoño,158.0,True,TABERNES DE VALLDIGNA,VALENCIA,46.0,2016,,,,,,False
mychip,III Monduber Trail 2016,2016-09-24,Sábado,78.0,trail running,Absoluta/General,4.0,26.0,Tabernes de Valldigna,La Safor,Valencia,,2016,9,Otoño,30.0,True,TABERNES DE VALLDIGNA,VALENCIA,46.0,2016,,,,,,False
mychip,III Monduber Trail 2016,2016-09-24,Sábado,21.0,trail running,Absoluta/General,26.0,146.0,Tabernes de Valldigna,La Safor,Valencia,,2016,9,Otoño,172.0,True,TABERNES DE VALLDIGNA,VALENCIA,46.0,2016,,,,,,False
mychip,III Monduber Trail 2016,2016-09-24,Sábado,78.0,trail running,Absoluta/General,3.0,21.0,Tabernes de Valldigna,La Safor,Valencia,,2016,9,Otoño,24.0,True,TABERNES DE VALLDIGNA,VALENCIA,46.0,2016,,,,,,False
mychip,III Monduber Trail 2016,2016-09-24,Sábado,15.0,trail running,Absoluta/General,0.0,0.0,Tabernes de Valldigna,La Safor,Valencia,,2016,9,Otoño,0.0,True,TABERNES DE VALLDIGNA,VALENCIA,46.0,2016,,,,,,False
mychip,Bajada Solidaria Crevillent Camping Marjal Costa Blanca  2016,2016-09-18,Domingo,11.0,trail running,Absoluta/General,0.0,0.0,Crevillente,El Bajo Vinalopó,Alicante,,2016,9,Otoño,0.0,True,CREVILLENTE,ALICANTE,3.0,2016,,,,,,True
mychip,27a Volta a peu a Sumacarcer,2016-09-17,Sábado,8.0,road running,Absoluta/General,14.0,63.0,Sumacárcel,La Ribera Alta,Valencia,,2016,9,Otoño,77.0,True,SUMACARCEL,VALENCIA,46.0,2016,,,,,,False
mychip,Campeonato Provincial de Alicante de Carrera de largo Recorrido,2016-09-17,Sábado,0.999,trail running,Absoluta/General,6.0,48.0,Crevillente,El Bajo Vinalopó,Alicante,,2016,9,Otoño,54.0,True,CREVILLENTE,ALICANTE,3.0,2016,,,,,,False
mychip,XIV Volta a peu a Llutxent,2016-09-10,Sábado,9.1,road running,Absoluta/General,55.0,285.0,Luchente,La Vall d'Albaida,Valencia,,2016,9,Otoño,340.0,True,LUCHENTE,VALENCIA,46.0,2016,,,,,,False
mychip,XIV Volta a peu a Llutxent,2016-09-10,Sábado,0.6,road running,Infantil,8.0,14.0,Luchente,La Vall d'Albaida,Valencia,,2016,9,Otoño,22.0,True,LUCHENTE,VALENCIA,46.0,2016,,,,,,False
mychip,XIV Volta a peu a Llutxent,2016-09-10,Sábado,1.0,road running,Infantil,3.0,8.0,Luchente,La Vall d'Albaida,Valencia,,2016,9,Otoño,11.0,True,LUCHENTE,VALENCIA,46.0,2016,,,,,,False
mychip,XIV Volta a peu a Llutxent,2016-09-10,Sábado,1.2,road running,Infantil,4.0,5.0,Luchente,La Vall d'Albaida,Valencia,,2016,9,Otoño,9.0,True,LUCHENTE,VALENCIA,46.0,2016,,,,,,False
mychip,"XIII Pujada a la Font Freda, VIII Circuit Cajamar Vall D'Albaida 2016",2016-09-04,Domingo,11.6,road running,Absoluta/General,76.0,334.0,Adzaneta de Albaida,La Vall d'Albaida,Valencia,,2016,9,Otoño,410.0,True,ADZANETA DE ALBAIDA,VALENCIA,46.0,2016,,,,,,False
mychip,"XII Cursa Ibérica , Figueroles",2016-09-04,Domingo,17.0,trail running,Absoluta/General,55.0,227.0,Figueroles,l'Alcalatén,Castellón,,2016,9,Otoño,282.0,True,FIGUEROLES,CASTELLON,12.0,2016,542.0,277.0,265.0,12.088508,44.83597148630749,False
mychip,Publicación de prueba,2016-09-01,Jueves,0.0,road running,Absoluta/General,0.0,0.0,,,,,2016,9,Otoño,0.0,False,,,,2016,,,,,,False
mychip,"XXIII Volta a peu Memorial Andrés Bella Sanleón, VIII Circuit Cajamar Vall D'Albaida 2016",2016-08-28,Domingo,9.3,road running,Absoluta/General,52.0,244.0,Cuatretonda,La Vall d'Albaida,Valencia,,2016,8,Verano,296.0,True,CUATRETONDA,VALENCIA,46.0,2016,,,,,,False
mychip,"XXIII Volta a peu Memorial Andrés Bella Sanleón, VIII Circuit Cajamar Vall D'Albaida 2016",2016-08-28,Domingo,0.6,road running,Infantil,5.0,10.0,Cuatretonda,La Vall d'Albaida,Valencia,,2016,8,Verano,15.0,True,CUATRETONDA,VALENCIA,46.0,2016,,,,,,False
mychip,"XXIII Volta a peu Memorial Andrés Bella Sanleón, VIII Circuit Cajamar Vall D'Albaida 2016",2016-08-28,Domingo,1.0,road running,Infantil,4.0,6.0,Cuatretonda,La Vall d'Albaida,Valencia,,2016,8,Verano,10.0,True,CUATRETONDA,VALENCIA,46.0,2016,,,,,,False
mychip,"XXIII Volta a peu Memorial Andrés Bella Sanleón, VIII Circuit Cajamar Vall D'Albaida 2016",2016-08-28,Domingo,1.2,road running,Infantil,1.0,1.0,Cuatretonda,La Vall d'Albaida,Valencia,,2016,8,Verano,2.0,True,CUATRETONDA,VALENCIA,46.0,2016,,,,,,False
mychip,"III Trail Nocturn Camins de Cabres, 2016",2016-08-27,Sábado,45.0,trail running,Absoluta/General,6.0,85.0,Liria,El Campo de Turia,Valencia,,2016,8,Verano,91.0,True,LIRIA,VALENCIA,46.0,2016,,,,,,False
mychip,"III Trail Nocturn Camins de Cabres, 2016",2016-08-27,Sábado,23.0,trail running,Absoluta/General,17.0,184.0,Liria,El Campo de Turia,Valencia,,2016,8,Verano,201.0,True,LIRIA,VALENCIA,46.0,2016,,,,,,False
mychip,"IV 10k Nocturno platges de Benicàssim 2016, Circuito Diputación de Castelló",2016-08-27,Sábado,10.0,road running,Absoluta/General,171.0,672.0,Benicasim,Plana Alta,Castellón,,2016,8,Verano,843.0,True,BENICASIM,CASTELLON,12.0,2016,17957.0,8976.0,8981.0,36.2914,494.80042103638874,True
mychip,"IV 10k Nocturno platges de Benicàssim 2016, Circuito Diputación de Castelló",2016-08-27,Sábado,10.0,road running,Absoluta/General,0.0,0.0,Benicasim,Plana Alta,Castellón,,2016,8,Verano,0.0,True,BENICASIM,CASTELLON,12.0,2016,17957.0,8976.0,8981.0,36.2914,494.80042103638874,True
mychip,XIX Volta a peu a Corbera,2016-08-27,Sábado,8.0,road running,Absoluta/General,56.0,270.0,Corbera,La Ribera Baja,Valencia,,2016,8,Verano,326.0,True,CORBERA,VALENCIA,46.0,2016,3207.0,1598.0,1609.0,20.269553,158.21759858246506,False
mychip,"XI Travesía Playa del Albir, Carlos Pardo.",2016-08-21,Domingo,2.5,Otros,Absoluta/General,38.0,85.0,Alfaz del Pi,La Marina Baja,Alicante,,2016,8,Verano,123.0,True,ALFAZ DEL PI,ALICANTE,3.0,2016,,,,,,False
