fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,id,modalidad
cronofinisher,IX CARRERA DE ROCHE POR EL SINDROME DE RETT,2026-08-09,Domingo,5.0,road running,Absoluta/General,0,0,CONIL DE LA FRONTERA,La Janda,Andalucía,206,719,5K -
cronofinisher,IX CARRERA DE ROCHE POR EL SINDROME DE RETT,2026-08-09,Domingo,10.0,road running,Absoluta/General,0,0,CONIL DE LA FRONTERA,La Janda,Andalucía,256,719,10 K
cronofinisher,IX CARRERA DE ROCHE POR EL SINDROME DE RETT,2026-08-09,Domingo,0.0,road running,Infantil,0,0,CONIL DE LA FRONTERA,La Janda,Andalucía,16,719,INFANTIL CADETE -
cronofinisher,IX CARRERA DE ROCHE POR EL SINDROME DE RETT,2026-08-09,Domingo,0.0,road running,Infantil,0,0,CONIL DE LA FRONTERA,La Janda,Andalucía,22,719,ALEVIN -
cronofinisher,IX CARRERA DE ROCHE POR EL SINDROME DE RETT,2026-08-09,Domingo,0.0,road running,Infantil,0,0,CONIL DE LA FRONTERA,La Janda,Andalucía,19,719,BENJAMIN -
cronofinisher,XV CARRERA POPULAR NOCTURNA MALPARTIDA DE CACERES,2026-07-31,Viernes,5.0,road running,Absoluta/General,0,0,MALPARTIDA DE CACERES,,Cáceres,79,733,5K
cronofinisher,XV CARRERA POPULAR NOCTURNA MALPARTIDA DE CACERES,2026-07-31,Viernes,10.0,road running,Absoluta/General,0,0,MALPARTIDA DE CACERES,,Cáceres,105,733,10K
cronofinisher,VIII MARATON CIUDAD DE JAEN,2026-07-05,Domingo,42.195,road running,Absoluta/General,6,39,JAEN,,Jaén,6,711,MARATON INDIVIDUAL
cronofinisher,VIII MARATON CIUDAD DE JAEN,2026-07-05,Domingo,42.195,road running,Equipos,0,0,JAEN,,Jaén,37,711,MARATON POR EQUIPOS
cronofinisher,VIII MARATON CIUDAD DE JAEN,2026-07-05,Domingo,42.195,road running,Absoluta/General,0,0,JAEN,,Jaén,4,711,MARATON POR PAREJAS
cronofinisher,XXXVI TRAVESÍA INTERNACIONAL A NADO “CIUDAD DE CÁDIZ”,2026-07-05,Domingo,3.3,Otros,Absoluta/General,29,51,CADIZ,Bahía de Cádiz,Andalucía,38,722,3.300 M.
cronofinisher,XXXVI TRAVESÍA INTERNACIONAL A NADO “CIUDAD DE CÁDIZ”,2026-07-05,Domingo,0.0,Otros,Absoluta/General,0,0,CADIZ,Bahía de Cádiz,Andalucía,29,722,1000 M.
cronofinisher,XII CXM MANCHA REAL - SIERRA MAGINA 2026,2026-07-04,Sábado,0.0,trail running,Absoluta/General,14,35,MANCHA REAL,,Jaén,46,715,CORTA
cronofinisher,XII CXM MANCHA REAL - SIERRA MAGINA 2026,2026-07-04,Sábado,0.0,trail running,Absoluta/General,8,47,MANCHA REAL,,Jaén,11,715,LARGA
cronofinisher,IVAFIT CHALLENGE,2026-06-20,Sábado,0.0,Otros,Absoluta/General,0,0,BOLLULLOS DEL CONDADO,El Condado,Huelva,7,720,OPEN
cronofinisher,IVAFIT CHALLENGE,2026-06-20,Sábado,0.0,Otros,Absoluta/General,82,162,BOLLULLOS DEL CONDADO,El Condado,Huelva,0,720,PAREJAS
cronofinisher,IVAFIT CHALLENGE,2026-06-20,Sábado,0.0,Otros,Absoluta/General,0,0,BOLLULLOS DEL CONDADO,El Condado,Huelva,106,720,PAREJAS MIXTA
cronofinisher,IVAFIT CHALLENGE,2026-06-20,Sábado,0.0,Otros,Absoluta/General,47,47,BOLLULLOS DEL CONDADO,El Condado,Huelva,0,720,TEAMS
cronofinisher,IVAFIT CHALLENGE,2026-06-20,Sábado,0.0,Otros,Absoluta/General,0,0,BOLLULLOS DEL CONDADO,El Condado,Huelva,19,720,TEAMS MIXTA
cronofinisher,IVAFIT CHALLENGE,2026-06-20,Sábado,0.0,Otros,Absoluta/General,0,0,BOLLULLOS DEL CONDADO,El Condado,Huelva,4,720,PROS
cronofinisher,IX CXM NOCTURNA MONTES DE CEUTA,2026-06-06,Sábado,0.0,trail running,Absoluta/General,4,35,CEUTA,,Ceuta,202,700,BINOMIOS
cronofinisher,IX CXM NOCTURNA MONTES DE CEUTA,2026-06-06,Sábado,0.0,trail running,Absoluta/General,21,154,CEUTA,,Ceuta,621,700,INVIDIDUAL
cronofinisher,IX CXM NOCTURNA MONTES DE CEUTA,2026-06-06,Sábado,0.0,trail running,Absoluta/General,73,11,CEUTA,,Ceuta,456,700,CRONOESCALADA
cronofinisher,XXXII CARRERA URBANA SAN FELIPE NERI,2026-06-06,Sábado,0.0,road running,Infantil,0,0,CADIZ,Bahía de Cádiz,Andalucía,108,716,PITUFOS
cronofinisher,XXXII CARRERA URBANA SAN FELIPE NERI,2026-06-06,Sábado,0.0,road running,Infantil,0,0,CADIZ,Bahía de Cádiz,Andalucía,84,716,PREBENJAMIN
cronofinisher,XXXII CARRERA URBANA SAN FELIPE NERI,2026-06-06,Sábado,0.0,road running,Infantil,0,0,CADIZ,Bahía de Cádiz,Andalucía,137,716,BENJAMIN - ALEVIN
cronofinisher,XXXII CARRERA URBANA SAN FELIPE NERI,2026-06-06,Sábado,0.0,road running,Absoluta/General,38,37,CADIZ,Bahía de Cádiz,Andalucía,48,716,ADULTOS
cronofinisher,CARRERA POPULAR SAN MARTIN DEL TESORILLO,2026-05-30,Sábado,0.0,road running,Infantil,0,0,SAN MARTIN DEL TESORILLO,Campo de Gibraltar,Andalucía,27,713,SUB10
cronofinisher,CARRERA POPULAR SAN MARTIN DEL TESORILLO,2026-05-30,Sábado,0.0,road running,Infantil,0,0,SAN MARTIN DEL TESORILLO,Campo de Gibraltar,Andalucía,40,713,SUB12
cronofinisher,CARRERA POPULAR SAN MARTIN DEL TESORILLO,2026-05-30,Sábado,0.0,road running,Cadete/Juvenil,0,0,SAN MARTIN DEL TESORILLO,Campo de Gibraltar,Andalucía,14,713,SUB14
cronofinisher,CARRERA POPULAR SAN MARTIN DEL TESORILLO,2026-05-30,Sábado,0.0,road running,Cadete/Juvenil,0,0,SAN MARTIN DEL TESORILLO,Campo de Gibraltar,Andalucía,6,713,SUB16
cronofinisher,CARRERA POPULAR SAN MARTIN DEL TESORILLO,2026-05-30,Sábado,0.0,road running,Absoluta/General,0,0,SAN MARTIN DEL TESORILLO,Campo de Gibraltar,Andalucía,280,713,ABSOLUTA
cronofinisher,CAMPEONATO ESPAÑA SELECCIONES AUTONOMICAS - KM VERTICAL - CXM,2026-05-30,Sábado,0.0,trail running,Infantil,0,0,ALCAUDETE,,Jaén,20,698,KV ALEVIN
cronofinisher,CAMPEONATO ESPAÑA SELECCIONES AUTONOMICAS - KM VERTICAL - CXM,2026-05-30,Sábado,0.0,trail running,Cadete/Juvenil,0,0,ALCAUDETE,,Jaén,122,698,KV CADETE
cronofinisher,CAMPEONATO ESPAÑA SELECCIONES AUTONOMICAS - KM VERTICAL - CXM,2026-05-30,Sábado,0.0,trail running,Infantil,0,0,ALCAUDETE,,Jaén,118,698,KV INFANTIL
cronofinisher,CAMPEONATO ESPAÑA SELECCIONES AUTONOMICAS - KM VERTICAL - CXM,2026-05-30,Sábado,0.0,trail running,Cadete/Juvenil,0,0,ALCAUDETE,,Jaén,121,698,CXM CADETE
cronofinisher,CAMPEONATO ESPAÑA SELECCIONES AUTONOMICAS - KM VERTICAL - CXM,2026-05-30,Sábado,0.0,trail running,Infantil,0,0,ALCAUDETE,,Jaén,120,698,CXM INFANTIL
cronofinisher,CAMPEONATO ESPAÑA SELECCIONES AUTONOMICAS - KM VERTICAL - CXM,2026-05-30,Sábado,0.0,trail running,Infantil,0,0,ALCAUDETE,,Jaén,31,698,CXM ALEVIN
cronofinisher,CAMPEONATO ESPAÑA SELECCIONES AUTONOMICAS - KM VERTICAL - CXM,2026-05-30,Sábado,0.0,trail running,Infantil,0,0,ALCAUDETE,,Jaén,14,698,CXM PREBENJAMIN
cronofinisher,CAMPEONATO ESPAÑA SELECCIONES AUTONOMICAS - KM VERTICAL - CXM,2026-05-30,Sábado,0.0,trail running,Infantil,0,0,ALCAUDETE,,Jaén,13,698,CXM BENJAMIN
cronofinisher,DUAL BATTLE GUADALQUIVIR,2026-05-30,Sábado,0.0,Otros,Absoluta/General,9,12,VILLACARRILLO,,Jaén,0,714,OPEN
cronofinisher,DUAL BATTLE GUADALQUIVIR,2026-05-30,Sábado,0.0,Otros,Absoluta/General,0,0,VILLACARRILLO,,Jaén,5,714,OPEN MIXTO
cronofinisher,DUAL BATTLE GUADALQUIVIR,2026-05-30,Sábado,0.0,Otros,Absoluta/General,12,18,VILLACARRILLO,,Jaén,0,714,AVANZADO
cronofinisher,DUAL BATTLE GUADALQUIVIR,2026-05-30,Sábado,0.0,Otros,Absoluta/General,0,0,VILLACARRILLO,,Jaén,10,714,AVANZADO MIXTO
cronofinisher,III MARATON - MEDIA MARATON - MARATÓN POR EQUIPOS 2026 . EN PISTA TORREPEROGIL,2026-05-17,Domingo,21.097,road running,Equipos,0,0,TORREPEROGIL,,Jaén,13,705,MEDIA MARATON
cronofinisher,III MARATON - MEDIA MARATON - MARATÓN POR EQUIPOS 2026 . EN PISTA TORREPEROGIL,2026-05-17,Domingo,0.0,road running,Equipos,0,0,TORREPEROGIL,,Jaén,5,705,EQUIPOS
cronofinisher,III MARATON - MEDIA MARATON - MARATÓN POR EQUIPOS 2026 . EN PISTA TORREPEROGIL,2026-05-17,Domingo,42.195,road running,Equipos,0,0,TORREPEROGIL,,Jaén,16,705,MARATON
cronofinisher,MEMORIAL ISIDRO PULIDO GRAVEL BY GSPORT - COPA DE ESPAÑA - GRAVEL,2026-05-16,Sábado,0.0,Ciclismo y btt,Absoluta/General,0,0,VILLANUEVA DE CORDOBA,,Córdoba,150,710,GENERAL
cronofinisher,XIV SUBIDA AL CASTILLO DE BURGUILLOS DEL CERRO,2026-05-09,Sábado,5.0,road running,Absoluta/General,0,0,BURGUILLOS DEL CERRO,,Badajoz,49,712,5 KM - NUMERICO
cronofinisher,XIV SUBIDA AL CASTILLO DE BURGUILLOS DEL CERRO,2026-05-09,Sábado,5.0,road running,Absoluta/General,0,0,BURGUILLOS DEL CERRO,,Badajoz,36,712,5K
cronofinisher,XIV SUBIDA AL CASTILLO DE BURGUILLOS DEL CERRO,2026-05-09,Sábado,12.0,road running,Absoluta/General,0,0,BURGUILLOS DEL CERRO,,Badajoz,109,712,12K
cronofinisher,IV LA CONQUISTA DE MAGINA,2026-05-03,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,0,MANCHA REAL,,Jaén,76,694,INDIVIDUAL
cronofinisher,IV LA CONQUISTA DE MAGINA,2026-05-03,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,0,MANCHA REAL,,Jaén,48,694,PAREJAS
cronofinisher,IV LA CONQUISTA DE MAGINA,2026-05-03,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,12,MANCHA REAL,,Jaén,2,694,EBIKE
cronofinisher,IX PRIMAVERA RUN CIUDAD DE VILLACARRILLO,2026-04-26,Domingo,0.0,road running,Infantil,0,0,VILLACARRILLO,,Jaén,16,697,INFANTIL
cronofinisher,IX PRIMAVERA RUN CIUDAD DE VILLACARRILLO,2026-04-26,Domingo,0.0,road running,Mayores/Veteranos,0,0,VILLACARRILLO,,Jaén,271,697,INFANTIL-VETERANO
cronofinisher,XI CXM MONTIZÓN - CONDADO DE JAÉN - 2026,2026-03-28,Sábado,0.0,trail running,Absoluta/General,0,0,ALDEAHERMOSA DE MONTIZON,,Jaén,47,690,CXM -
cronofinisher,CARRERA CIUDAD DE TARIFA,2026-03-22,Domingo,0.0,road running,Absoluta/General,0,0,TARIFA,Campo de Gibraltar,Andalucía,276,707,ADULTOS
cronofinisher,CARRERA CIUDAD DE TARIFA,2026-03-22,Domingo,0.0,road running,Cadete/Juvenil,0,0,TARIFA,Campo de Gibraltar,Andalucía,276,707,CADETE
cronofinisher,CARRERA CIUDAD DE TARIFA,2026-03-22,Domingo,0.0,road running,Infantil,0,0,TARIFA,Campo de Gibraltar,Andalucía,15,707,INFANTIL
cronofinisher,CARRERA CIUDAD DE TARIFA,2026-03-22,Domingo,0.0,road running,Infantil,0,0,TARIFA,Campo de Gibraltar,Andalucía,10,707,ALEVIN
cronofinisher,VI DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2026-03-22,Domingo,0.0,road running,Infantil,0,0,BAEZA,,Jaén,226,702,SUB 8-10
cronofinisher,VI DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2026-03-22,Domingo,0.0,road running,Infantil,0,0,BAEZA,,Jaén,71,702,SUB 12-14
cronofinisher,VI DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2026-03-22,Domingo,0.0,road running,Cadete/Juvenil,0,0,BAEZA,,Jaén,9,702,SUB 16
cronofinisher,VI DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2026-03-22,Domingo,0.0,road running,Absoluta/General,44,94,BAEZA,,Jaén,1038,702,ADULTOS
cronofinisher,IV CARRERA POR MONTAÑA DE VALENCIA DEL VENTOSO,2026-03-15,Domingo,0.0,trail running,Absoluta/General,0,0,Valencia del Ventoso,,Badajoz,77,696,CARRERA CORTA -
cronofinisher,XV MEDIA MARATON Y IX 10K VALDELACALZADA EN FLOR,2026-03-01,Domingo,10.0,road running,Absoluta/General,0,0,VALDELACALZADA,,Badajoz,106,701,10K
cronofinisher,XV MEDIA MARATON Y IX 10K VALDELACALZADA EN FLOR,2026-03-01,Domingo,21.097,road running,Absoluta/General,0,0,VALDELACALZADA,,Badajoz,87,701,MEDIA MARATON
cronofinisher,XXV TROFEO SAN JUAN DE DIOS,2026-03-01,Domingo,0.0,Multidisciplina,Absoluta/General,12,47,BAZA,Comarca de Baza,Granada,4,709,CARRERA A PIE
cronofinisher,XXV TROFEO SAN JUAN DE DIOS,2026-03-01,Domingo,0.0,Multidisciplina,Absoluta/General,0,0,BAZA,Comarca de Baza,Granada,44,709,DUATLON
cronofinisher,SAN SILVESTRE BIENVENIDA 2025,2026-01-02,Viernes,0.0,road running,Infantil,0,0,BIENVENIDA,,Badajoz,17,695,PREBENJAMIN
cronofinisher,SAN SILVESTRE BIENVENIDA 2025,2026-01-02,Viernes,0.0,road running,Infantil,0,0,BIENVENIDA,,Badajoz,16,695,BENJAMIN
cronofinisher,SAN SILVESTRE BIENVENIDA 2025,2026-01-02,Viernes,0.0,road running,Infantil,0,0,BIENVENIDA,,Badajoz,6,695,ALEVIN
cronofinisher,SAN SILVESTRE BIENVENIDA 2025,2026-01-02,Viernes,0.0,road running,Infantil,0,0,BIENVENIDA,,Badajoz,3,695,INFANTIL
cronofinisher,SAN SILVESTRE BIENVENIDA 2025,2026-01-02,Viernes,0.0,road running,Mayores/Veteranos,0,0,BIENVENIDA,,Badajoz,42,695,CADETE-VETERANDO
cronofinisher,SAN SILVESTRE BIENVENIDA 2025,2026-01-02,Viernes,0.0,road running,Infantil,0,0,BIENVENIDA,,Badajoz,14,695,RETACOS
cronofinisher,XXXIX CROSS SAN SILVESTRE BURGUILLANO,2025-12-31,Miércoles,0.0,road running,Absoluta/General,0,0,BURGUILLO DEL CERRO,,,443,687,GENERAL
cronofinisher,43ª SAN SILVESTRE BASTETANA,2025-12-31,Miércoles,0.0,road running,Absoluta/General,0,0,BAZA,Comarca de Baza,Granada,519,662,GENERAL
cronofinisher,II SAN SILVESTRE FUENTE DE CANTOS,2025-12-31,Miércoles,0.0,road running,Infantil,0,0,FUENTE DE CANTOS,,Badajoz,17,688,PREBENJAMIN -
cronofinisher,II SAN SILVESTRE FUENTE DE CANTOS,2025-12-31,Miércoles,0.0,road running,Infantil,0,0,FUENTE DE CANTOS,,Badajoz,11,688,BENJAMIN -
cronofinisher,II SAN SILVESTRE FUENTE DE CANTOS,2025-12-31,Miércoles,0.0,road running,Infantil,0,0,FUENTE DE CANTOS,,Badajoz,10,688,ALEVIN -
cronofinisher,II SAN SILVESTRE FUENTE DE CANTOS,2025-12-31,Miércoles,0.0,road running,Infantil,0,0,FUENTE DE CANTOS,,Badajoz,13,688,INFANTIL -
cronofinisher,II SAN SILVESTRE FUENTE DE CANTOS,2025-12-31,Miércoles,0.0,road running,Cadete/Juvenil,0,0,FUENTE DE CANTOS,,Badajoz,34,688,MARCHA ATLÉTICA SUB14
cronofinisher,II SAN SILVESTRE FUENTE DE CANTOS,2025-12-31,Miércoles,0.0,road running,Infantil,0,0,FUENTE DE CANTOS,,Badajoz,14,688,MARCHA ATLÉTICA SUB8-10-12
cronofinisher,II SAN SILVESTRE FUENTE DE CANTOS,2025-12-31,Miércoles,0.0,road running,Mayores/Veteranos,0,0,FUENTE DE CANTOS,,Badajoz,294,688,CADETES - MASTER B
cronofinisher,VIII CARRERA SAN SILVESTRE HUESA 2025,2025-12-30,Martes,0.0,road running,Infantil,0,0,HUESA,,Jaén,16,680,INFANTIL
cronofinisher,VIII CARRERA SAN SILVESTRE HUESA 2025,2025-12-30,Martes,0.0,road running,Absoluta/General,1,28,HUESA,,Jaén,54,680,ADULTOS
cronofinisher,IV SAN SILVESTRE TARIFEÑA 2025,2025-12-28,Domingo,0.0,road running,Absoluta/General,0,0,TARIFA,Campo de Gibraltar,Andalucía,236,686,GENERAL
cronofinisher,VIII SAN SILVESTRE GADITANA 25,2025-12-27,Sábado,0.0,road running,Absoluta/General,0,0,CADIZ,Bahía de Cádiz,Andalucía,46,677,MINISAN SILVESTRE
cronofinisher,XIV CARRERA POPULAR TORREPEROGIL,2025-12-27,Sábado,0.0,road running,Infantil,0,0,TORREPEROGIL,,Jaén,69,678,- PREBENJAMIN
cronofinisher,XIV CARRERA POPULAR TORREPEROGIL,2025-12-27,Sábado,0.0,road running,Infantil,0,0,TORREPEROGIL,,Jaén,94,678,- BENJAMIN -ALEVIN
cronofinisher,XIV CARRERA POPULAR TORREPEROGIL,2025-12-27,Sábado,0.0,road running,Infantil,0,0,TORREPEROGIL,,Jaén,37,678,- INFANTIL - CADETE
cronofinisher,XIV CARRERA POPULAR TORREPEROGIL,2025-12-27,Sábado,0.0,road running,Absoluta/General,53,154,TORREPEROGIL,,Jaén,348,678,- ABSOLUTA
cronofinisher,CARRERA NAVIDEÑA CIUDAD DE BAEZA 2025,2025-12-20,Sábado,0.0,road running,Absoluta/General,312,708,BAEZA,,Jaén,350,692,GENERAL
cronofinisher,II CROSS POPULAR LÚDICO Y SOLIDARIO DE CASTELLAR DE LA FRONTERA,2025-12-20,Sábado,0.0,road running,Absoluta/General,0,0,CASTELLAR,,Jaén,86,683,ADULTO
cronofinisher,II CROSS POPULAR LÚDICO Y SOLIDARIO DE CASTELLAR DE LA FRONTERA,2025-12-20,Sábado,0.0,road running,Infantil,0,0,CASTELLAR,,Jaén,10,683,INFANTILES
cronofinisher,VI DESAFIO LA CODOSERA - 2025,2025-11-30,Domingo,0.0,trail running,Absoluta/General,36,67,LA CODOSERA,,Badajoz,73,676,MINITRAIL
cronofinisher,VI DESAFIO LA CODOSERA - 2025,2025-11-30,Domingo,0.0,trail running,Absoluta/General,0,0,LA CODOSERA,,Badajoz,78,676,TRAIL
cronofinisher,II CARRERA MTB CIUDAD DE TARIFA - ENTRE DOS MARES,2025-11-23,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,0,TARIFA,Campo de Gibraltar,Andalucía,26,685,EBIKES
cronofinisher,II CARRERA MTB CIUDAD DE TARIFA - ENTRE DOS MARES,2025-11-23,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,0,TARIFA,Campo de Gibraltar,Andalucía,157,685,GENERAL
cronofinisher,III CARRERA POR LA ELIMINACION DE LA VIOLENCIA CONTRA LAS MUJERES,2025-11-16,Domingo,0.0,road running,Absoluta/General,65,55,CADIZ,Bahía de Cádiz,Andalucía,163,684,GENERAL
cronofinisher,II MEDIA MARATON CIUDAD DE CADIZ,2025-11-09,Domingo,0.0,road running,Absoluta/General,0,0,CADIZ,Bahía de Cádiz,Andalucía,1933,591,.
cronofinisher,III TRAIL SIERRA DE FACINAS,2025-11-08,Sábado,0.0,trail running,Absoluta/General,0,23,FACINAS,Campo de Gibraltar,Andalucía,211,673,GENERAL
cronofinisher,III TRAIL SIERRA DE FACINAS,2025-11-08,Sábado,0.0,trail running,Absoluta/General,0,15,FACINAS,Campo de Gibraltar,Andalucía,606,673,INTERMEDIO
cronofinisher,X DUATLÓN CROS MONTIJO,2025-11-02,Domingo,0.0,Multidisciplina,Absoluta/General,11,16,MONTIJO,,Badajoz,0,628,INDIVIDUAL
cronofinisher,X DUATLÓN CROS MONTIJO,2025-11-02,Domingo,0.0,Multidisciplina,Equipos,0,0,MONTIJO,,Badajoz,42,628,EQUIPOS
cronofinisher,IV CARRERA DEL ACEITE DE OLIVA 2025,2025-10-26,Domingo,0.0,road running,Cadete/Juvenil,0,0,NAVALVILLAR DE PELA,,Badajoz,11,679,CADETES
cronofinisher,IV CARRERA DEL ACEITE DE OLIVA 2025,2025-10-26,Domingo,0.0,road running,Absoluta/General,0,0,NAVALVILLAR DE PELA,,Badajoz,81,679,ADULTOS
cronofinisher,XII DUATLON CROS MONESTERIO,2025-10-25,Sábado,0.0,Multidisciplina,Infantil,0,0,MONESTERIO,,Badajoz,36,627,- PREBENJAMIN - BENJAMIN
cronofinisher,XII DUATLON CROS MONESTERIO,2025-10-25,Sábado,0.0,Multidisciplina,Absoluta/General,0,0,MONESTERIO,,Badajoz,43,627,- INDIVIDUAL Y PAREJAS
cronofinisher,XII DUATLON CROS MONESTERIO,2025-10-25,Sábado,0.0,Multidisciplina,Infantil,0,0,MONESTERIO,,Badajoz,31,627,- ALEVIN - INFANTIL
cronofinisher,XII DUATLON CROS MONESTERIO,2025-10-25,Sábado,0.0,Multidisciplina,Infantil,27,34,MONESTERIO,,Badajoz,0,627,CON PUNTOS INTERMEDIOS - ALEVIN - INFANTIL-
cronofinisher,XII DUATLON CROS MONESTERIO,2025-10-25,Sábado,0.0,Multidisciplina,Absoluta/General,18,51,MONESTERIO,,Badajoz,0,627,CON PUNTOS INTERMEDIOS - INDIVIDUAL Y PAREJAS
cronofinisher,XII DUATLON CROS MONESTERIO,2025-10-25,Sábado,0.0,Multidisciplina,Infantil,21,43,MONESTERIO,,Badajoz,0,627,CON PUNTOS INTERMEDIOS - PREBENJAMIN - BENJAMIN-
cronofinisher,V CARRERA POPULAR SALESIANAS CADIZ,2025-10-25,Sábado,0.0,road running,Absoluta/General,0,0,CADIZ,Bahía de Cádiz,Andalucía,144,667,ADULTOS
cronofinisher,V CARRERA POPULAR SALESIANAS CADIZ,2025-10-25,Sábado,0.0,road running,Cadete/Juvenil,0,0,CADIZ,Bahía de Cádiz,Andalucía,4,667,CADETE
cronofinisher,V CARRERA POPULAR SALESIANAS CADIZ,2025-10-25,Sábado,0.0,road running,Infantil,0,0,CADIZ,Bahía de Cádiz,Andalucía,17,667,INFANTIL
cronofinisher,V CARRERA POPULAR SALESIANAS CADIZ,2025-10-25,Sábado,0.0,road running,Infantil,0,0,CADIZ,Bahía de Cádiz,Andalucía,34,667,ALEVIN
cronofinisher,V CARRERA POPULAR SALESIANAS CADIZ,2025-10-25,Sábado,0.0,road running,Infantil,0,0,CADIZ,Bahía de Cádiz,Andalucía,43,667,BENJAMIN
cronofinisher,XIX PRUEBA URBANA CIUDAD FUENTE DEL MAESTRE,2025-10-25,Sábado,0.0,road running,Infantil,39,45,FUENTE DEL MAESTRE,,Badajoz,0,639,CHUPETIN
cronofinisher,XIX PRUEBA URBANA CIUDAD FUENTE DEL MAESTRE,2025-10-25,Sábado,0.0,road running,Infantil,27,33,FUENTE DEL MAESTRE,,Badajoz,0,639,PREBENJAMIN
cronofinisher,XIX PRUEBA URBANA CIUDAD FUENTE DEL MAESTRE,2025-10-25,Sábado,0.0,road running,Infantil,0,0,FUENTE DEL MAESTRE,,Badajoz,51,639,BENJAMIN
cronofinisher,XIX PRUEBA URBANA CIUDAD FUENTE DEL MAESTRE,2025-10-25,Sábado,0.0,road running,Infantil,56,0,FUENTE DEL MAESTRE,,Badajoz,0,639,ALEVIN-INFANTIL
cronofinisher,XIX PRUEBA URBANA CIUDAD FUENTE DEL MAESTRE,2025-10-25,Sábado,0.0,road running,Infantil,0,37,FUENTE DEL MAESTRE,,Badajoz,0,639,INFANTIL -CADETES
cronofinisher,XIX PRUEBA URBANA CIUDAD FUENTE DEL MAESTRE,2025-10-25,Sábado,0.0,road running,Absoluta/General,122,0,FUENTE DEL MAESTRE,,Badajoz,0,639,ADULTAS
cronofinisher,XIX PRUEBA URBANA CIUDAD FUENTE DEL MAESTRE,2025-10-25,Sábado,0.0,road running,Absoluta/General,0,214,FUENTE DEL MAESTRE,,Badajoz,0,639,ADULTOS
cronofinisher,V RETO CAPITAL DEL VINO - MEDIA MARATON,2025-10-19,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,0,BOLLULLOS PAR DEL CONDADO,El Condado,Huelva,87,654,MEDIA
cronofinisher,V RETO CAPITAL DEL VINO - MEDIA MARATON,2025-10-19,Domingo,0.0,Ciclismo y btt,Absoluta/General,0,0,BOLLULLOS PAR DEL CONDADO,El Condado,Huelva,87,654,SUMA DE ETAPAS
cronofinisher,IV RETO CAPITAL DEL VINO - CONTRARRELOJ,2025-10-18,Sábado,0.0,Ciclismo y btt,Absoluta/General,0,0,BOLLULLOS PAR DEL CONDADO,El Condado,Huelva,83,655,CRONO
cronofinisher,IV CARRERA POPULAR CIUDAD DE OLIVENZA 2025,2025-10-17,Viernes,0.0,road running,Infantil,0,0,OLIVENZA,,Badajoz,14,674,PREBENJAMIN
cronofinisher,IV CARRERA POPULAR CIUDAD DE OLIVENZA 2025,2025-10-17,Viernes,0.0,road running,Infantil,0,0,OLIVENZA,,Badajoz,22,674,BENJAMIN
cronofinisher,IV CARRERA POPULAR CIUDAD DE OLIVENZA 2025,2025-10-17,Viernes,0.0,road running,Infantil,0,0,OLIVENZA,,Badajoz,16,674,ALEVIN
cronofinisher,IV CARRERA POPULAR CIUDAD DE OLIVENZA 2025,2025-10-17,Viernes,0.0,road running,Infantil,0,0,OLIVENZA,,Badajoz,19,674,INFANTIL
cronofinisher,IV CARRERA POPULAR CIUDAD DE OLIVENZA 2025,2025-10-17,Viernes,0.0,road running,Cadete/Juvenil,0,0,OLIVENZA,,Badajoz,6,674,CADETE
cronofinisher,IV CARRERA POPULAR CIUDAD DE OLIVENZA 2025,2025-10-17,Viernes,0.0,road running,Absoluta/General,0,0,OLIVENZA,,Badajoz,138,674,CARRERA ABSOLUTA
cronofinisher,IV MEDIA MARATON MEDINA DE LAS TORRES,2025-10-12,Domingo,8.0,road running,Absoluta/General,0,0,MEDINA DE LAS TORRES,,Badajoz,84,649,PROMOCION 8K
cronofinisher,IV MEDIA MARATON MEDINA DE LAS TORRES,2025-10-12,Domingo,21.0,road running,Absoluta/General,0,0,MEDINA DE LAS TORRES,,Badajoz,187,649,MEDIA MARATON 21 KM
cronofinisher,XLV CROSS DEL CORDERO DE CABEZA DEL BUEY - 2025,2025-10-11,Sábado,0.0,road running,Infantil,0,0,CABEZA DEL BUEY,,Badajoz,32,672,SUB10
cronofinisher,XLV CROSS DEL CORDERO DE CABEZA DEL BUEY - 2025,2025-10-11,Sábado,0.0,road running,Infantil,0,0,CABEZA DEL BUEY,,Badajoz,28,672,QUERUBIN
cronofinisher,XLV CROSS DEL CORDERO DE CABEZA DEL BUEY - 2025,2025-10-11,Sábado,0.0,road running,Infantil,61,0,CABEZA DEL BUEY,,Badajoz,0,672,SUB12 - SUB14 ACTUALIZADA 1
