event_id,nom_cursa,data,lloc,modalitat_nom,modalitat_codi,estat_esdeveniment,error_detall,total_classificats,classificat_h,classificat_d,classificat_total,inscrits,DNF_total,DSQ_total,DNS_total,esport,classificat_sexe_desconegut
545,5 MILES TENTUDÍA BIKE,2024-10-27,CABEZA LA VACA,CORTA,corta,ok,,116,0,0,116,,,,,Ciclismo,116
545,5 MILES TENTUDÍA BIKE,2024-10-27,CABEZA LA VACA,LARGA CON PUNTO INTERMEDIO,largaconpuntointermedio,ok,,258,0,0,258,,,,,Ciclismo,258
558,III CARRERA DEL ACEITE - NAVALVILLAR DE PELA,2024-10-27,NAVALVILLAR DE PELA,- BENJAMIN,benjamin,ok,,21,0,0,21,,,,,Carrera,21
558,III CARRERA DEL ACEITE - NAVALVILLAR DE PELA,2024-10-27,NAVALVILLAR DE PELA,- ALEVIN,alevin,ok,,12,0,0,12,,,,,Carrera,12
558,III CARRERA DEL ACEITE - NAVALVILLAR DE PELA,2024-10-27,NAVALVILLAR DE PELA,- SUB16 - CADETE,sub16cadete,ok,,9,0,0,9,,,,,Carrera,9
558,III CARRERA DEL ACEITE - NAVALVILLAR DE PELA,2024-10-27,NAVALVILLAR DE PELA,- ABSOLUTA - MASTER,absolutamaster,ok,,61,0,0,61,,,,,Carrera,61
562,XI DUATLON CROSS DE MONESTERIO,2024-10-26,MONESTERIO,- ADULTOS,adultos,ok,,67,48,19,67,,,,,Duatlón cros,0
557,XVIII PRUEBA URBANA “CIUDAD DE FUENTE DEL MAESTRE”,2024-10-19,FUENTE DEL MAESTRE,CHUPETIN,chupetin,ok,,117,63,54,117,,,,,Carrera,0
557,XVIII PRUEBA URBANA “CIUDAD DE FUENTE DEL MAESTRE”,2024-10-19,FUENTE DEL MAESTRE,PREBENJAMIN,prebenjamin,ok,,55,30,25,55,,,,,Carrera,0
557,XVIII PRUEBA URBANA “CIUDAD DE FUENTE DEL MAESTRE”,2024-10-19,FUENTE DEL MAESTRE,BENJAMINES,benjamines,ok,,53,0,0,53,,,,,Carrera,53
557,XVIII PRUEBA URBANA “CIUDAD DE FUENTE DEL MAESTRE”,2024-10-19,FUENTE DEL MAESTRE,ALEVINES INFANTIL,alevinesinfantil,ok,,69,0,69,69,,,,,Carrera,0
557,XVIII PRUEBA URBANA “CIUDAD DE FUENTE DEL MAESTRE”,2024-10-19,FUENTE DEL MAESTRE,INFANTIL CADETES,infantilcadetes,ok,,28,28,0,28,,,,,Carrera,0
557,XVIII PRUEBA URBANA “CIUDAD DE FUENTE DEL MAESTRE”,2024-10-19,FUENTE DEL MAESTRE,GENERAL,general,ok,,306,206,100,306,,,,,Carrera,0
582,IV CARRERA POPULAR SALESIANAS CADIZ,2024-10-19,CADIZ,7K,7k,ok,,165,0,0,165,,,,,Carrera,165
582,IV CARRERA POPULAR SALESIANAS CADIZ,2024-10-19,CADIZ,CADETE,cadete,ok,,12,0,0,12,,,,,Carrera,12
582,IV CARRERA POPULAR SALESIANAS CADIZ,2024-10-19,CADIZ,INFANTIL,infantil,ok,,22,0,0,22,,,,,Carrera,22
582,IV CARRERA POPULAR SALESIANAS CADIZ,2024-10-19,CADIZ,ALEVIN,alevin,ok,,36,0,0,36,,,,,Carrera,36
582,IV CARRERA POPULAR SALESIANAS CADIZ,2024-10-19,CADIZ,BENJAMIN,benjamin,ok,,47,0,0,47,,,,,Carrera,47
575,I MEDIA MARATON CIUDAD DE CADIZ,2024-10-06,CADIZ,GENERAL,general,ok,,1785,0,0,1785,,,,,Carrera,1785
575,I MEDIA MARATON CIUDAD DE CADIZ,2024-10-06,CADIZ,CON INTERMEDIOS,conintermedios,ok,,1420,0,0,1420,,,,,Carrera,1420
556,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,CABEZA DEL BUEY,SUB12 SUB14,sub12sub14,ok,,68,0,68,68,,,,,Carrera,0
556,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,CABEZA DEL BUEY,SUB10,sub10,ok,,64,0,0,64,,,,,Carrera,64
556,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,CABEZA DEL BUEY,PREBENJAMIN,prebenjamin,ok,,41,0,0,41,,,,,Carrera,41
556,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,CABEZA DEL BUEY,QUERUBIN,querubin,ok,,32,0,0,32,,,,,Carrera,32
556,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,CABEZA DEL BUEY,SUB14 SUB16,sub14sub16,ok,,17,0,17,17,,,,,Carrera,0
556,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,CABEZA DEL BUEY,SUB16 ABSOLUTA,sub16absoluta,ok,,39,0,39,39,,,,,Carrera,0
556,XLIV CROSS DEL CORDERO DE CABEZA DEL BUEY,2024-10-05,CABEZA DEL BUEY,ABSOLUTA,absoluta,ok,,57,57,0,57,,,,,Carrera,0
,III CARRERA POPULAR CIUDAD DE OLIVENZA,2024-10-04,OLIVENZA,,,sense_resultats,,,,,,,,,,Carrera,
577,VIII TRIHERCULES CADIZ 2024,2024-09-28,CADIZ,GENERAL,general,llista_error,fitxer h: no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber); fitxer d: no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber),,,,,,,,,Triatlón,
536,VII RUTA SIERRA DEL PEDREGOSO,2024-09-22,CABEZA DEL BUEY,GENERAL,general,ok,,117,0,0,117,,,,,Ciclismo,117
536,VII RUTA SIERRA DEL PEDREGOSO,2024-09-22,CABEZA DEL BUEY,CON INTERMEDIO,conintermedio,ok,,137,0,0,137,,,,,Ciclismo,137
568,I TRIATLON DE SAN ROQUE - OLIMPICO,2024-09-22,SAN ROQUE,GENERAL,general,llista_error,fitxer h: no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber); fitxer d: no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber),,,,,,,,,Triatlón,
,SAN ROQUE - CIUDAD DE LOS DESAFIOS,2024-09-22,SAN ROQUE,,,sense_resultats,,,,,,,,,,Carrera,
554,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,ZAFRA,SUB8,sub8,ok,,31,18,13,31,,,,,Carrera,0
554,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,ZAFRA,SUB10,sub10,ok,,25,11,14,25,,,,,Carrera,0
554,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,ZAFRA,SUB12,sub12,ok,,26,0,0,26,,,,,Carrera,26
554,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,ZAFRA,SUB14-SUB16,sub14sub16,ok,,17,0,0,17,,,,,Carrera,17
554,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,ZAFRA,CHUPETINES,chupetines,ok,,47,31,16,47,,,,,Carrera,0
554,XLIII CROSS FERIA DE SAN MIGUEL,2024-09-21,ZAFRA,SUB18-MASTER,sub18master,ok,,129,0,0,129,,,,,Carrera,129
567,X TRIATLON DE SAN ROQUE - SUPER SPRINT,2024-09-21,TORREGUADIARO,GENERAL,general,llista_error,fitxer h: no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber); fitxer d: no s'ha trobat cap taula al PDF (format no reconegut per pdfplumber),,,,,,,,,Triatlón,
553,XXXIX CARRERA POPULAR FREGENAL DE LA SIERRA,2024-09-15,FREGENAL DE LA SIERRA,SUB18-MASTER -,sub18master,ok,,77,0,0,77,,,,,Carrera,77
553,XXXIX CARRERA POPULAR FREGENAL DE LA SIERRA,2024-09-15,FREGENAL DE LA SIERRA,SUB10-SUB12 -,sub10sub12,ok,,51,0,0,51,,,,,Carrera,51
553,XXXIX CARRERA POPULAR FREGENAL DE LA SIERRA,2024-09-15,FREGENAL DE LA SIERRA,SUB14-SUB16 -,sub14sub16,ok,,17,0,0,17,,,,,Carrera,17
553,XXXIX CARRERA POPULAR FREGENAL DE LA SIERRA,2024-09-15,FREGENAL DE LA SIERRA,PREBENJAMIN -,prebenjamin,ok,,46,0,0,46,,,,,Carrera,46
552,XXVIII FONDO POPULAR CIUDAD DE MÉRIDA,2024-09-14,MÉRIDA,BENJAMIN-ALEVIN -,benjaminalevin,ok,,53,0,0,53,,,,,Carrera,53
552,XXVIII FONDO POPULAR CIUDAD DE MÉRIDA,2024-09-14,MÉRIDA,SUB14-SUB16 -,sub14sub16,ok,,43,0,0,43,,,,,Carrera,43
552,XXVIII FONDO POPULAR CIUDAD DE MÉRIDA,2024-09-14,MÉRIDA,PREBENJAMIN -,prebenjamin,ok,,29,0,0,29,,,,,Carrera,29
552,XXVIII FONDO POPULAR CIUDAD DE MÉRIDA,2024-09-14,MÉRIDA,SUB18-SUB20 -,sub18sub20,ok,,15,0,0,15,,,,,Carrera,15
552,XXVIII FONDO POPULAR CIUDAD DE MÉRIDA,2024-09-14,MÉRIDA,SUB23-MASTER -,sub23master,ok,,270,0,0,270,,,,,Carrera,270
551,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,LLERENA,SUB14- SUB16,sub14sub16,ok,,47,0,0,47,,,,,Carrera,47
551,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,LLERENA,MARCHA 2000,marcha2000,ok,,8,0,0,8,,,,,Carrera,8
551,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,LLERENA,MARCHA 3000,marcha3000,ok,,12,0,0,12,,,,,Carrera,12
551,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,LLERENA,MARCHA PROMOCION,marchapromocion,ok,,59,0,0,59,,,,,Carrera,59
551,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,LLERENA,ABSOLUTA,absoluta,ok,,88,59,29,88,,,,,Carrera,0
551,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,LLERENA,SUB12 -,sub12,ok,,34,0,0,34,,,,,Carrera,34
551,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,LLERENA,SUB10 -,sub10,ok,,29,0,0,29,,,,,Carrera,29
551,"XXV MILLA URBANA SAN MIGUEL DE LLERENA, VII EN PISTA",2024-09-05,LLERENA,SUB8 -,sub8,ok,,24,0,0,24,,,,,Carrera,24
550,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,DON BENITO,PREBENJAMIN,prebenjamin,ok,,49,0,0,49,,,,,Carrera,49
550,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,DON BENITO,BENJAMIN,benjamin,ok,,19,0,0,19,,,,,Carrera,19
550,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,DON BENITO,ALEVIN,alevin,ok,,30,0,0,30,,,,,Carrera,30
550,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,DON BENITO,INFANTIL,infantil,ok,,16,0,0,16,,,,,Carrera,16
550,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,DON BENITO,3000,3000,ok,,41,2,5,41,,,,,Carrera,34
550,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,DON BENITO,4500,4500,ok,,143,26,1,143,,,,,Carrera,116
550,XXXIV FONDO POPULAR CIUDAD DE DON BENITO,2024-08-31,DON BENITO,6000,6000,ok,,64,0,0,64,,,,,Carrera,64
549,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,MONESTERIO,PREBENJAMIN PROVISIONAL,prebenjaminprovisional,ok,,15,0,0,15,,,,,Carrera,15
549,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,MONESTERIO,BENJAMIN PROVISIONAL,benjaminprovisional,ok,,31,0,0,31,,,,,Carrera,31
549,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,MONESTERIO,ALEVIN PROVISIONAL,alevinprovisional,ok,,16,0,0,16,,,,,Carrera,16
549,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,MONESTERIO,SUB 14 PROVISIONAL,sub14provisional,ok,,15,0,0,15,,,,,Carrera,15
549,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,MONESTERIO,MARCHA PROMOCIÓN PROVISIONAL,marchapromocionprovisional,ok,,24,0,0,24,,,,,Carrera,24
549,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,MONESTERIO,MARCHA ATLETICA PROVISIONAL,marchaatleticaprovisional,ok,,18,0,0,18,,,,,Carrera,18
549,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,MONESTERIO,POPULAR LOCAL,popularlocal,ok,,12,0,0,12,,,,,Carrera,12
549,XXXIV CROSS POPULAR MONESTERIO,2024-08-24,MONESTERIO,ABSOLUTA PROVISIONAL,absolutaprovisional,ok,,85,57,28,85,,,,,Carrera,0
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,SUB 8,sub8,ok,,22,0,0,22,,,,,Carrera,22
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,PREMIOS SUB 8,premiossub8,ok,,14,0,0,14,,,,,Carrera,14
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,SUB 10,sub10,ok,,26,0,0,26,,,,,Carrera,26
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,PREMIOS SUB 10,premiossub10,ok,,12,0,0,12,,,,,Carrera,12
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,SUB 12,sub12,ok,,20,0,0,20,,,,,Carrera,20
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,PREMIOS SUB 12,premiossub12,ok,,12,0,0,12,,,,,Carrera,12
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,SUB 14-16,sub1416,ok,,20,0,0,20,,,,,Carrera,20
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,PREMIOS SUB 14-16,premiossub1416,ok,,20,0,0,20,,,,,Carrera,20
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,ABSOLUTA PROVISIONAL,absolutaprovisional,ok,,74,49,25,74,,,,,Carrera,0
548,XXVI MILLA DE BERLANGA,2024-08-17,BERLANGA,PREMIOS ABSOLUTA PROVISIONAL,premiosabsolutaprovisional,ok,,54,29,25,54,,,,,Carrera,0
522,XI TRAGAMILLAS CIUDAD DE LA LÍNEA,2024-08-11,LA LINEA DE LA CONCEPCION,200,200,ok,,15,0,0,15,,,,,Travesía,15
522,XI TRAGAMILLAS CIUDAD DE LA LÍNEA,2024-08-11,LA LINEA DE LA CONCEPCION,500,500,ok,,25,0,0,25,,,,,Travesía,25
522,XI TRAGAMILLAS CIUDAD DE LA LÍNEA,2024-08-11,LA LINEA DE LA CONCEPCION,1000,1000,ok,,78,0,0,78,,,,,Travesía,78
522,XI TRAGAMILLAS CIUDAD DE LA LÍNEA,2024-08-11,LA LINEA DE LA CONCEPCION,3000,3000,ok,,70,49,10,70,,,,,Travesía,11
547,XLIV EDICION FONDO POPULAR,2024-08-10,AZUAGA,SUB14 -16,sub1416,ok,,35,0,0,35,,,,,Carrera,35
547,XLIV EDICION FONDO POPULAR,2024-08-10,AZUAGA,MARCHA,marcha,ok,,16,0,0,16,,,,,Carrera,16
547,XLIV EDICION FONDO POPULAR,2024-08-10,AZUAGA,MARCHA PROMOCION,marchapromocion,ok,,39,0,0,39,,,,,Carrera,39
547,XLIV EDICION FONDO POPULAR,2024-08-10,AZUAGA,ABSOLUTA -,absoluta,ok,,121,85,36,121,,,,,Carrera,0
547,XLIV EDICION FONDO POPULAR,2024-08-10,AZUAGA,SUB12,sub12,ok,,26,0,0,26,,,,,Carrera,26
547,XLIV EDICION FONDO POPULAR,2024-08-10,AZUAGA,SUB10,sub10,ok,,14,0,0,14,,,,,Carrera,14
547,XLIV EDICION FONDO POPULAR,2024-08-10,AZUAGA,SUB8,sub8,ok,,15,0,0,15,,,,,Carrera,15
547,XLIV EDICION FONDO POPULAR,2024-08-10,AZUAGA,RETACOS,retacos,ok,,14,0,0,14,,,,,Carrera,14
546,XXXVI CROSS PEÑA DEL AGUILA PEDRO CARBALLO,2024-08-04,VILLAR DEL REY,ADULTOS,adultos,ok,,260,0,0,260,,,,,Carrera,260
546,XXXVI CROSS PEÑA DEL AGUILA PEDRO CARBALLO,2024-08-04,VILLAR DEL REY,CADETE,cadete,ok,,6,0,0,6,,,,,Carrera,6
546,XXXVI CROSS PEÑA DEL AGUILA PEDRO CARBALLO,2024-08-04,VILLAR DEL REY,INFANTIL,infantil,ok,,15,0,0,15,,,,,Carrera,15
546,XXXVI CROSS PEÑA DEL AGUILA PEDRO CARBALLO,2024-08-04,VILLAR DEL REY,BENJAMIN,benjamin,ok,,40,0,0,40,,,,,Carrera,40
531,VIII XTREME NATURAL TESORILLO,2024-07-28,SAN MARTIN DEL TESORILLO,ELITE,elite,ok,,14,0,0,14,,,,,Carrera de obstáculos,14
531,VIII XTREME NATURAL TESORILLO,2024-07-28,SAN MARTIN DEL TESORILLO,GRUPO EDAD,grupoedad,ok,,50,0,0,50,,,,,Carrera de obstáculos,50
531,VIII XTREME NATURAL TESORILLO,2024-07-28,SAN MARTIN DEL TESORILLO,PAREJAS,parejas,ok,,25,0,0,25,,,,,Carrera de obstáculos,25
531,VIII XTREME NATURAL TESORILLO,2024-07-28,SAN MARTIN DEL TESORILLO,POPULARES,populares,ok,,134,0,0,134,,,,,Carrera de obstáculos,134
573,I ACUATLON MEMORIAL LUIS ESCARCENA,2024-07-28,LA LINEA DE LA CONCEPCION,MENORES,menores,ok,,10,0,0,10,,,,,Acuatlón,10
573,I ACUATLON MEMORIAL LUIS ESCARCENA,2024-07-28,LA LINEA DE LA CONCEPCION,ADULTOS,adultos,ok,,204,0,0,204,,,,,Acuatlón,204
576,XXXIV TRAVESÍA INTERNACIONAL A NADO “CIUDAD DE CÁDIZ”,2024-07-14,CADIZ,GENERAL,general,ok,,122,0,0,122,,,,,Travesía,122
544,VI MEDIA MARATON TENTUDIA,2024-06-23,BODONAL DE LA SIERRA,CON PUNTO INTERMEDIO,conpuntointermedio,ok,,157,0,0,157,,,,,Ciclismo,157
565,X CXM MANCHA REAL - SIERRA MAGINA 2024,2024-06-22,MANCHA REAL,CORTA,corta,ok,,107,0,0,107,,,,,Carrera por montaña,107
565,X CXM MANCHA REAL - SIERRA MAGINA 2024,2024-06-22,MANCHA REAL,LARGA,larga,ok,,64,0,0,64,,,,,Carrera por montaña,64
566,VIII CROSS DE LAS CUESTAS,2024-06-15,SAN ROQUE,INFANTIL,infantil,ok,,37,0,0,37,,,,,Carrera,37
566,VIII CROSS DE LAS CUESTAS,2024-06-15,SAN ROQUE,ALEVIN,alevin,ok,,85,0,0,85,,,,,Carrera,85
566,VIII CROSS DE LAS CUESTAS,2024-06-15,SAN ROQUE,BENJAMIN,benjamin,ok,,94,0,0,94,,,,,Carrera,94
566,VIII CROSS DE LAS CUESTAS,2024-06-15,SAN ROQUE,ADULTO PROVISIONAL,adultoprovisional,ok,,264,0,0,264,,,,,Carrera,264
574,XXX CARRERA URBANA SAN FELIPE NERI,2024-06-08,CADIZ,ADULTO,adulto,ok,,127,0,0,127,,,,,Carrera,127
574,XXX CARRERA URBANA SAN FELIPE NERI,2024-06-08,CADIZ,BENJAMIN-ALEVIN,benjaminalevin,ok,,164,0,0,164,,,,,Carrera,164
574,XXX CARRERA URBANA SAN FELIPE NERI,2024-06-08,CADIZ,PITUFO-PREBENJAMIN,pitufoprebenjamin,ok,,183,0,0,183,,,,,Carrera,183
,V JORNADAS JUNTOS CONTRA LA ELA,2024-06-08,TORREDONJIMENO,,,sense_resultats,,,,,,,,,,Carrera,
534,I MARATON Y MEDIA MARATON EN PISTA TORREPEROGIL,2024-05-12,TORREPEROGIL,MEDIA MARATON -,mediamaraton,ok,,14,0,0,14,,,,,Carrera,14
534,I MARATON Y MEDIA MARATON EN PISTA TORREPEROGIL,2024-05-12,TORREPEROGIL,MARATON -,maraton,ok,,28,0,0,28,,,,,Carrera,28
530,DESAFIO PINAR EXTREMO,2024-05-05,SAN ROQUE,ELITE,elite,ok,,11,0,0,11,,,,,Carrera de obstáculos,11
530,DESAFIO PINAR EXTREMO,2024-05-05,SAN ROQUE,POPULAR,popular,ok,,181,0,0,181,,,,,Carrera de obstáculos,181
540,IV DUATLON CARRETERA MONTIJO,2024-04-28,MONTIJO,CON PARCIALES,conparciales,ok,,118,98,20,118,,,,,Duatlón,0
541,XVII TRAIL IBÉRICO SIERRA DE TENTUDIA,2024-04-28,CABEZA LA VACA,BELLOTERO -,bellotero,ok,,108,0,0,108,,,,,Carrera,108
541,XVII TRAIL IBÉRICO SIERRA DE TENTUDIA,2024-04-28,CABEZA LA VACA,IBERICO-,iberico,ok,,147,0,0,147,,,,,Carrera,147
541,XVII TRAIL IBÉRICO SIERRA DE TENTUDIA,2024-04-28,CABEZA LA VACA,CAMPERO -,campero,ok,,153,0,0,153,,,,,Carrera,153
512,II LA CONQUISTA DE MAGINA,2024-04-28,MANCHA REAL,PAREJAS,parejas,ok,,128,0,0,128,,,,,Ciclismo,128
512,II LA CONQUISTA DE MAGINA,2024-04-28,MANCHA REAL,INDIVIDUAL,individual,ok,,226,0,0,226,,,,,Ciclismo,226
512,II LA CONQUISTA DE MAGINA,2024-04-28,MANCHA REAL,POCIUM INDIVIDUAL,pociumindividual,ok,,46,0,0,46,,,,,Ciclismo,46
572,II TRAIL INCLUSIVO SIERRA SURORESTE,2024-04-25,LA BAZANA - FREGENAL DE LA SIERRA,GENERAL,general,ok,,218,0,0,218,,,,,Trail,218
542,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,HERRERA,INFANTIL -,infantil,ok,,12,0,0,12,,,,,Carrera,12
542,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,HERRERA,ALEVIN -,alevin,ok,,23,0,0,23,,,,,Carrera,23
542,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,HERRERA,BENJAMIN -,benjamin,ok,,25,25,0,25,,,,,Carrera,0
542,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,HERRERA,PITUFOS -,pitufos,ok,,37,21,16,37,,,,,Carrera,0
542,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,HERRERA,RELEVOS INFANTIL-,relevosinfantil,ok,,19,0,0,19,,,,,Carrera,19
542,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,HERRERA,RELEVOS FAM -,relevosfam,ok,,39,0,0,39,,,,,Carrera,39
542,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,HERRERA,CADETE -,cadete,ok,,13,0,0,13,,,,,Carrera,13
542,XXXIII CARRERA POPULAR VILLA DE HERRERA,2024-04-20,HERRERA,ADULTOS -,adultos,ok,,181,0,0,181,,,,,Carrera,181
538,MEDIA MARATON BTT SALVATIERRA DE LOS BARROS,2024-04-14,SALVATIERRA DE LOS BARROS,GENERAL,general,ok,,171,0,0,171,,,,,Ciclismo,171
529,VII PRIMAVERA RUN VILLACARRILLO,2024-04-14,VILLACARRILLO,500 M. -,500m,ok,,59,0,0,59,,,,,Carrera,59
529,VII PRIMAVERA RUN VILLACARRILLO,2024-04-14,VILLACARRILLO,INFANTIL -,infantil,ok,,8,0,0,8,,,,,Carrera,8
529,VII PRIMAVERA RUN VILLACARRILLO,2024-04-14,VILLACARRILLO,5000 M. -,5000m,ok,,209,70,43,209,,,,,Carrera,96
533,IV BTT PICOS DE GUADIANA,2024-04-14,HUESA,GENERAL,general,ok,,54,0,0,54,,,,,Ciclismo,54
524,IV TRAIL VALLE DE MATAMOROS,2024-04-07,VALLE DE MATAMOROS,TRAIL LARGO,traillargo,ok,,97,0,0,97,,,,,Carrera por montaña,97
524,IV TRAIL VALLE DE MATAMOROS,2024-04-07,VALLE DE MATAMOROS,TRAIL CORTO,trailcorto,ok,,121,0,0,121,,,,,Carrera por montaña,121
535,III CARRERA CENTRO COMERCIAL LOS ALCORES,2024-04-07,ALCALA DE GUADAIRA,ADULTOS -,adultos,ok,,248,0,0,248,,,,,Carrera,248
535,III CARRERA CENTRO COMERCIAL LOS ALCORES,2024-04-07,ALCALA DE GUADAIRA,SUB14-,sub14,ok,,35,0,0,35,,,,,Carrera,35
532,X CXM MONTIZÓN - CONDADO DE JAÉN - 2024,2024-03-23,ALDEAHERMOSA DE MONTIZON,CORTA -,corta,ok,,63,0,0,63,,,,,Carrera por montaña,63
532,X CXM MONTIZÓN - CONDADO DE JAÉN - 2024,2024-03-23,ALDEAHERMOSA DE MONTIZON,CXM -,cxm,ok,,74,0,0,74,,,,,Carrera por montaña,74
537,MEDIA MARATON BTT MONTERRUBIO DE LA SERENA,2024-03-17,MONTERRUBIO DE LA SERENA,GENERAL,general,ok,,238,0,0,238,,,,,Ciclismo,238
,IV DESAFIO FUNDACIÓN GRUPO OLEÍCOLA JAÉN – DUQUE DE AHUMADA,2024-03-17,BAEZA,,,sense_resultats,,,,,,,,,,Carrera,
516,XXXVI MEDIA MARATÓN BAHÍA DE CÁDIZ 2024,2024-03-17,Cadiz,GENERAL,general,ok,,849,0,0,849,,,,,Carrera,849
516,XXXVI MEDIA MARATÓN BAHÍA DE CÁDIZ 2024,2024-03-17,Cadiz,CON PUNTOS INTERMEDIOS,conpuntosintermedios,ok,,859,0,0,859,,,,,Carrera,859
,II MARCHA POPULAR CIUDAD DE SAN ROQUE,2024-03-17,SAN ROQUE,,,sense_resultats,,,,,,,,,,Senderismo,
511,XI CARRERA URBANA BANCO MEDIOLANUM A FAVOR DE UPACESUR,2024-03-09,JEREZ DE LA FRONTERA,GENERAL,general,ok,,197,10,2,197,,,,,Carrera,185
518,XCMM CIUDAD DEL GRANITO,2024-03-03,Quintana de la Serena,GENERAL,general,ok,,126,0,0,126,,,,,Ciclismo,126
362,RETTO CADIZ 10K,2024-03-03,CADIZ,1OK,1ok,ok,,152,0,0,152,,,,,Carrera,152
362,RETTO CADIZ 10K,2024-03-03,CADIZ,5 K,5k,ok,,36,0,0,36,,,,,Carrera,36
,IX MARATÓN BTT MONCLOVA DESERT GRAN PREMIO VIALIDER,2024-03-02,LA LUISIANA,,,sense_resultats,,,,,,,,,,Ciclismo,
523,XV CARRERA DÍA ANDALUCIA TARIFA 2024,2024-02-28,TARIFA,ADULTOS,adultos,ok,,163,0,0,163,,,,,Carrera,163
525,IX SUBIDA AL CONVENTO DE LA LAPA,2024-02-18,LA LAPA,PROMOCION 800 M. -,promocion800m,ok,,12,0,0,12,,,,,Carrera por montaña,12
525,IX SUBIDA AL CONVENTO DE LA LAPA,2024-02-18,LA LAPA,PROMOCION 1200 M. -,promocion1200m,ok,,17,0,0,17,,,,,Carrera por montaña,17
525,IX SUBIDA AL CONVENTO DE LA LAPA,2024-02-18,LA LAPA,COPA CXM 27KM -,copacxm27km,ok,,92,0,0,92,,,,,Carrera por montaña,92
525,IX SUBIDA AL CONVENTO DE LA LAPA,2024-02-18,LA LAPA,DIPUTACION 13KM -,diputacion13km,ok,,264,0,0,264,,,,,Carrera por montaña,264
527,IV DUATLÓN CROS JEREZ DE LOS CABALLEROS,2024-02-04,JEREZ DE LOS CABALLEROS,GENERAL,general,ok,,96,76,20,96,,,,,Duatlón,0
527,IV DUATLÓN CROS JEREZ DE LOS CABALLEROS,2024-02-04,JEREZ DE LOS CABALLEROS,RELEVOS,relevos,ok,,37,0,0,37,23,,,,Duatlón,37
519,XII LA BUITRERA,2024-01-28,CASTUERA,GENERAL,general,ok,,245,0,0,245,,,,,Ciclismo,245
519,XII LA BUITRERA,2024-01-28,CASTUERA,EQUIPOS,equipos,ok,,13,0,0,13,,,,,Ciclismo,13
