competition_id,data,distancia_m,is_closed,lloc,modalitat_nom,nom_cursa,ok_d,ok_h,ok_total,race_id,te_pdf_resultats,te_resultats_digitals,total_resultats
omrYYWl2,2026-05-09,1500,False,Cerceda,SUB 14,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,10,5,15,aj4OBr94,True,True,15
omrYYWl2,2026-05-09,1000,False,Cerceda,SUB 12,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,13,11,24,ameDxZlZ,True,True,24
omrYYWl2,2026-05-09,1000,False,Cerceda,SUB 10,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,9,16,25,LlwxqYmp,True,True,25
omrYYWl2,2026-05-09,100,False,Cerceda,PEQUES,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,,,,dlBLYW9n,True,False,0
omrYYWl2,2026-05-09,5000,False,Cerceda,ANDAINA,IV EDICIÓN OS 11 DAS VÍAS - CONCELLO DE CERCEDA,,,,alqw5y90,True,False,0
qjyNNXlK,2026-05-03,10000,False,A Baña,10K,II CARREIRA POPULAR CONCELLO DA BAÑA,26,92,118,omrAkWl2,True,True,118
qjyNNXlK,2026-05-03,5000,False,A Baña,5K,II CARREIRA POPULAR CONCELLO DA BAÑA,29,52,81,OjGNY295,True,True,81
qjyNNXlK,2026-05-03,5000,False,A Baña,SUB 18,II CARREIRA POPULAR CONCELLO DA BAÑA,,,,6mxNzzj4,True,False,0
qjyNNXlK,2026-05-03,2400,False,A Baña,SUB 16,II CARREIRA POPULAR CONCELLO DA BAÑA,5,7,12,ojQnY0lx,True,True,12
qjyNNXlK,2026-05-03,1200,False,A Baña,SUB 14,II CARREIRA POPULAR CONCELLO DA BAÑA,9,3,12,a9a5az9B,True,True,12
qjyNNXlK,2026-05-03,1200,False,A Baña,SUB 12,II CARREIRA POPULAR CONCELLO DA BAÑA,,,,VjKwYOjJ,True,False,0
qjyNNXlK,2026-05-03,800,False,A Baña,SUB 10,II CARREIRA POPULAR CONCELLO DA BAÑA,17,5,22,2mJaLnlM,True,True,22
qjyNNXlK,2026-05-03,200,False,A Baña,PREBENXAMÍN,II CARREIRA POPULAR CONCELLO DA BAÑA,,,,qjygpXmK,True,False,0
qjyNNXlK,2026-05-03,100,False,A Baña,BIBERÓN,II CARREIRA POPULAR CONCELLO DA BAÑA,,,,VjR1Ob97,True,False,0
4joGGyjY,2026-04-26,10000,True,Santiago de Compostela,10K,XV CARRERA SOLIDARIA DE ENTRECULTURAS - CORRE POR UNHA CAUSA,37,69,106,2jWXg7l6,True,True,106
4joGGyjY,2026-04-26,2200,True,Santiago de Compostela,CADETE,XV CARRERA SOLIDARIA DE ENTRECULTURAS - CORRE POR UNHA CAUSA,,,,bl3yqn9P,True,False,0
4joGGyjY,2026-04-26,2200,True,Santiago de Compostela,INFANTIL E CADETE,XV CARRERA SOLIDARIA DE ENTRECULTURAS - CORRE POR UNHA CAUSA,21,9,30,Pj03e29n,True,True,30
4joGGyjY,2026-04-26,1100,True,Santiago de Compostela,ALEVÍN,XV CARRERA SOLIDARIA DE ENTRECULTURAS - CORRE POR UNHA CAUSA,,,,V9LPgQ9J,True,False,0
4joGGyjY,2026-04-26,1100,True,Santiago de Compostela,BENXAMÍN E ALEVÍN,XV CARRERA SOLIDARIA DE ENTRECULTURAS - CORRE POR UNHA CAUSA,9,9,18,xmAegrmZ,True,True,18
4joGGyjY,2026-04-26,2800,True,Santiago de Compostela,ANDAINA,XV CARRERA SOLIDARIA DE ENTRECULTURAS - CORRE POR UNHA CAUSA,,,,BlgNxzjL,True,False,0
z9zBxZ9q,2026-04-25,5000,False,Santiago de Compostela,ABSOLUTA 5K,"VI  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,Vm8qYL9a,True,False,0
z9zBxZ9q,2026-04-25,2000,False,Santiago de Compostela,SUB 16 E SUB 14,"VI  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,njEwYGmO,True,False,0
z9zBxZ9q,2026-04-25,1200,False,Santiago de Compostela,SUB 12 E SUB 10,"VI  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,glYv76mV,True,False,0
z9zBxZ9q,2026-04-25,350,False,Santiago de Compostela,PITUFOS/AS,"VI  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,2jWXY1l6,True,False,0
z9zBxZ9q,2026-04-25,2800,False,Santiago de Compostela,ANDAINA,"VI  CROSS SOLIDARIO EN FAVOR DA INVESTIGACIÓN DE DUCHENNE Y BECKER ""UNHA TARDE CON SAMUEL""",,,,bl3yw89P,True,False,0
xmA2239Z,2026-04-19,10000,False,A Coruña,10K,"IV EDICIÓN 10K ""COSTA ÁRTABRA""",591,1076,1667,P928e3lo,True,True,1667
2jWnd196,2026-04-19,10000,False,Moaña,10K,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,34,108,142,BlpG2AjQ,True,True,142
2jWnd196,2026-04-19,5000,False,Moaña,5K,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,51,57,108,Ll7vYJjO,True,True,108
2jWnd196,2026-04-19,700,False,Moaña,SUB 10 FEM,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,16,,16,xmAeYDmZ,True,True,16
2jWnd196,2026-04-19,700,False,Moaña,SUB 10 MASC,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,,19,19,gj1xwK9z,True,True,19
2jWnd196,2026-04-19,400,False,Moaña,PREBENXAMÍN,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,,,,Pj03kN9n,True,False,0
2jWnd196,2026-04-19,100,False,Moaña,PITUFOS,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,,,,V9LPYo9J,True,False,0
2jWnd196,2026-04-19,2600,False,Moaña,SUB 16,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,2,2,4,v9O3Yk9L,True,True,4
2jWnd196,2026-04-19,1500,False,Moaña,SUB 14,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,8,1,9,JlbqQNjn,True,True,9
2jWnd196,2026-04-19,1000,False,Moaña,SUB 12,XVII CARREIRA PEDESTRE CONCELLO DE MOAÑA,11,10,21,BlgNVyjL,True,True,21
P92xR3lo,2026-04-12,1609,False,Redondela,MILLA MASC,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,,87,87,2jWXb1l6,True,True,87
P92xR3lo,2026-04-12,1609,False,Redondela,MILLA FEM,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,36,,36,glYvL6mV,True,True,36
P92xR3lo,2026-04-12,1000,False,Redondela,SUB 10 FEM,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,16,,16,V9LP8o9J,True,True,16
P92xR3lo,2026-04-12,1000,False,Redondela,SUB 10 MASC,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,,20,20,bl3yK89P,True,True,20
P92xR3lo,2026-04-12,1000,False,Redondela,SUB 12 FEM,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,35,,35,xmAe1DmZ,True,True,35
P92xR3lo,2026-04-12,1000,False,Redondela,SUB 12 MASC,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,,34,34,Pj03RN9n,True,True,34
P92xR3lo,2026-04-12,1000,False,Redondela,SUB 14 FEM,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,37,,37,JlbqLNjn,True,True,37
P92xR3lo,2026-04-12,1000,False,Redondela,SUB 14 MASC,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,,33,33,BlgNLyjL,True,True,33
P92xR3lo,2026-04-12,1000,False,Redondela,SUB 16 FEM,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,31,,31,BlpG7AjQ,True,True,31
P92xR3lo,2026-04-12,1000,False,Redondela,SUB 16 MASC,XVII CAMPIONATO XUNTA DE GALICIA DE MILLA E 1 KM,,27,27,v9O3Lk9L,True,True,27
Ll7xvJmO,2026-04-12,17000,False,Toques,CARREIRA 17K,VI SUBIDA A SAN CIDRE,8,45,53,YjMoYLm4,True,True,53
Ll7xvJmO,2026-04-12,8000,False,Toques,CARREIRA 8K,VI SUBIDA A SAN CIDRE,14,29,43,4mVVYgmp,True,True,43
Ll7xvJmO,2026-04-12,2000,False,Toques,SUB 18 E SUB 16,VI SUBIDA A SAN CIDRE,,4,4,4jorny9Y,True,True,4
Ll7xvJmO,2026-04-12,1200,False,Toques,SUB 12 E SUB 14,VI SUBIDA A SAN CIDRE,4,7,11,Kj6GzYlR,True,True,11
Ll7xvJmO,2026-04-12,800,False,Toques,SUB 10,VI SUBIDA A SAN CIDRE,1,5,6,vlvwBAmy,True,True,6
Ll7xvJmO,2026-04-12,400,False,Toques,SUB 8,VI SUBIDA A SAN CIDRE,3,6,9,yjPVYvme,True,True,9
Ll7xvJmO,2026-04-12,60,False,Toques,PITUFOS,VI SUBIDA A SAN CIDRE,2,3,5,pld8G5lR,True,True,5
Pj0XXqjn,2026-03-29,10000,False,Oroso,10K,XII CARREIRA PEDESTRE CONCELLO DE OROSO - 10K - XVIII CAMPIONATO XUNTA DE GALICIA 5K,40,139,179,vlvwEAmy,True,True,179
Pj0XXqjn,2026-03-29,5000,False,Oroso,5K CAMPIONATO,XII CARREIRA PEDESTRE CONCELLO DE OROSO - 10K - XVIII CAMPIONATO XUNTA DE GALICIA 5K,107,247,354,LlwxKYmp,True,True,354
Pj0XXqjn,2026-03-29,3000,False,Oroso,SUB 16 E SUB 18,XII CARREIRA PEDESTRE CONCELLO DE OROSO - 10K - XVIII CAMPIONATO XUNTA DE GALICIA 5K,11,4,15,KmnnqRmY,True,True,15
Pj0XXqjn,2026-03-29,2000,False,Oroso,SUB 14,XII CARREIRA PEDESTRE CONCELLO DE OROSO - 10K - XVIII CAMPIONATO XUNTA DE GALICIA 5K,12,16,28,gj1xZp9z,True,True,28
Pj0XXqjn,2026-03-29,1000,False,Oroso,SUB 12,XII CARREIRA PEDESTRE CONCELLO DE OROSO - 10K - XVIII CAMPIONATO XUNTA DE GALICIA 5K,16,19,35,dlBLnW9n,True,True,35
Pj0XXqjn,2026-03-29,1000,False,Oroso,SUB 10,XII CARREIRA PEDESTRE CONCELLO DE OROSO - 10K - XVIII CAMPIONATO XUNTA DE GALICIA 5K,18,24,42,emD2DxjD,True,True,42
Pj0XXqjn,2026-03-29,300,False,Oroso,SUB 8,XII CARREIRA PEDESTRE CONCELLO DE OROSO - 10K - XVIII CAMPIONATO XUNTA DE GALICIA 5K,,,,pld8D5lR,True,False,0
Pj0XXqjn,2026-03-29,300,False,Oroso,SUB 6,XII CARREIRA PEDESTRE CONCELLO DE OROSO - 10K - XVIII CAMPIONATO XUNTA DE GALICIA 5K,,,,yjPV7vme,True,False,0
bl3LLLmP,2026-03-22,10000,False,Santiago de Compostela,10K,IV EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,380,956,1336,w95K3qlV,False,True,1336
bl3LLLmP,2026-03-22,5000,False,Santiago de Compostela,5K,IV EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,511,398,909,AmkgWLm4,False,True,909
bl3LLLmP,2026-03-22,2000,False,Santiago de Compostela,2K ESCOLARES,IV EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,131,95,226,aj4OEz94,False,True,226
bl3LLLmP,2026-03-22,2000,False,Santiago de Compostela,CARREIRA SEN BARREIRAS,IV EDICIÓN OS 10000 PEREGRINOS 10K DEPUTACIÓN DA CORUÑA,,,,ameD4zlZ,False,False,0
4joG2ejY,2026-03-15,43200,False,Caldas de Reis,MARATÓN,III TRAIL LAXE DOS BOLOS 2026,18,87,105,pld817lR,False,True,105
4joG2ejY,2026-03-15,0,False,Caldas de Reis,CTO. ESPAÑA,III TRAIL LAXE DOS BOLOS 2026,16,51,67,emD2WxjD,False,True,67
4joG2ejY,2026-03-15,19700,False,Caldas de Reis,TRAIL MEDIO,III TRAIL LAXE DOS BOLOS 2026,40,153,193,emD261jD,False,True,193
4joG2ejY,2026-03-15,8400,False,Caldas de Reis,TRAIL CURTO,III TRAIL LAXE DOS BOLOS 2026,75,121,196,gj1x539z,False,True,196
4joG2ejY,2026-03-15,12000,False,Caldas de Reis,CAMIÑADA,III TRAIL LAXE DOS BOLOS 2026,,,,KmnnzXmY,False,False,0
P92x3Xlo,2026-03-08,16000,False,Ames - Ponte Maceira,TRAIL LONGO,VII TRAIL E ANDAINA RIBEIRAS DO TAMBRE -  III CTO. XUNTA DE GALICIA DE TR PRECLASSIC,42,157,199,Ll7vKJjO,True,True,199
P92x3Xlo,2026-03-08,8000,False,Ames - Ponte Maceira,TRAIL CURTO,VII TRAIL E ANDAINA RIBEIRAS DO TAMBRE -  III CTO. XUNTA DE GALICIA DE TR PRECLASSIC,52,91,143,6lZvrbl1,True,True,143
P92x3Xlo,2026-03-08,8000,False,Ames - Ponte Maceira,CTO. TL PRECLASSIC,VII TRAIL E ANDAINA RIBEIRAS DO TAMBRE -  III CTO. XUNTA DE GALICIA DE TR PRECLASSIC,9,15,24,z9zx7Zlq,True,True,24
P92x3Xlo,2026-03-08,15000,False,Ames - Ponte Maceira,CAMIÑADA,VII TRAIL E ANDAINA RIBEIRAS DO TAMBRE -  III CTO. XUNTA DE GALICIA DE TR PRECLASSIC,,,,VjXnaAmQ,True,False,0
6mxXNzm4,2026-03-08,5000,False,Narón,ABS 5K,V CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,203,229,432,omrAEWl2,True,True,432
6mxXNzm4,2026-03-08,2000,False,Narón,SUB 16 E SUB 18,V CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,7,3,10,OjGN2295,True,True,10
6mxXNzm4,2026-03-08,1000,False,Narón,SUB 12 E SUB 14,V CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,15,17,32,6mxNEzj4,True,True,32
6mxXNzm4,2026-03-08,500,False,Narón,SUB 10,V CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,18,20,38,YjMoBLm4,True,True,38
6mxXNzm4,2026-03-08,100,False,Narón,PREBENXAMÍN,V CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,,,,4mVVJgmp,True,False,0
6mxXNzm4,2026-03-08,4500,False,Narón,CAMIÑADA,V CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,,,,4jorLy9Y,True,False,0
6mxXNzm4,2026-03-08,4500,False,Narón,CAMIÑADA MENORES,V CARREIRA POLA IGUALDADE CONCELLO DE NARÓN,,,,Kj6GJYlR,True,False,0
z9zBRJ9q,2026-03-01,21097,True,A Coruña,C 21,XVIII MEDIO MARATÓN CORUÑA 21 - 5K,530,2013,2543,vlvwkpmy,True,True,2543
z9zBRJ9q,2026-03-01,5000,True,A Coruña,5K,XVIII MEDIO MARATÓN CORUÑA 21 - 5K,952,659,1611,yjPV0Zme,True,True,1611
bl3Ly8mP,2026-02-28,5000,False,Oroso,CARREIRA 5K,CARREIRA E ANDAINA SOLIDARIA GATOCAN OROSO,,,,ojQnZRlx,False,False,0
bl3Ly8mP,2026-02-28,5000,False,Oroso,CAMIÑADA,CARREIRA E ANDAINA SOLIDARIA GATOCAN OROSO,,,,omrAEQl2,False,False,0
bl3Ly8mP,2026-02-28,5000,False,Oroso,CAMIÑADA - 6 ANOS,CARREIRA E ANDAINA SOLIDARIA GATOCAN OROSO,,,,BlpGEAjQ,False,False,0
njE23dlO,2026-02-21,13300,False,Melide - Arzúa,"CARREIRA 13,3 KM","II CARREIRA TERRA DO QUEIXO (ETAPA MELIDE - ARZÚA, CAMIÑO DE SANTIAGO)",85,269,354,AmkgVLm4,True,True,354
v9OMM8lL,2026-02-14,23500,False,Barbadás,TRAIL LONGO,"XI CASTRO TRAIL XTREM. - CTO. XUNTA DE GALICIA TR INDIV. ABS , SUB 23 E MASTER",21,136,157,Llwxromp,False,True,157
v9OMM8lL,2026-02-14,23500,False,Barbadás,CAMPIONATO LONGO,"XI CASTRO TRAIL XTREM. - CTO. XUNTA DE GALICIA TR INDIV. ABS , SUB 23 E MASTER",16,87,103,a9a5vz9B,False,True,103
v9OMM8lL,2026-02-14,11000,False,Barbadás,TRAIL CURTO,"XI CASTRO TRAIL XTREM. - CTO. XUNTA DE GALICIA TR INDIV. ABS , SUB 23 E MASTER",50,100,150,dlBLop9n,False,True,150
v9OMM8lL,2026-02-14,11000,False,Barbadás,CAMPIONATO CURTO,"XI CASTRO TRAIL XTREM. - CTO. XUNTA DE GALICIA TR INDIV. ABS , SUB 23 E MASTER",4,4,8,ojQnZ0lx,False,True,8
2mJVVnmM,2026-02-07,10000,False,Meaño,CARREIRA 10K,CARREIRA SOLIDARIA POLILLA ANA VICENTE,,,,4jorAe9Y,False,False,0
2mJVVnmM,2026-02-07,5000,False,Meaño,CAMIÑADA,CARREIRA SOLIDARIA POLILLA ANA VICENTE,,,,Kj6G37lR,False,False,0
2mJVVnmM,2026-02-07,5000,False,Meaño,CAMIÑADA PITUFOS,CARREIRA SOLIDARIA POLILLA ANA VICENTE,,,,vlvwWpmy,False,False,0
2mJVVnmM,2026-02-07,0,False,Meaño,COMPRA CAMISETA,CARREIRA SOLIDARIA POLILLA ANA VICENTE,,,,glYvVymV,False,False,0
Vm8AqL9a,2026-01-25,2000,False,Marín,SUB 12 ,XXXVII CTO. XUNTA DE GALICIA DE MARCHA EN RUTA,19,5,24,69NMqdmx,False,True,24
Vm8AqL9a,2026-01-25,1000,False,Marín,SUB 10,XXXVII CTO. XUNTA DE GALICIA DE MARCHA EN RUTA,7,3,10,VjR1Xv97,False,True,10
Vm8AqL9a,2026-01-25,3000,False,Marín,SUB 14 MASC,XXXVII CTO. XUNTA DE GALICIA DE MARCHA EN RUTA,,12,12,qjygEVmK,False,True,12
Vm8AqL9a,2026-01-25,3000,False,Marín,SUB 14 FEM,XXXVII CTO. XUNTA DE GALICIA DE MARCHA EN RUTA,23,,23,2mJa4ElM,False,True,23
Vm8AqL9a,2026-01-25,5000,False,Marín,SUB 16,XXXVII CTO. XUNTA DE GALICIA DE MARCHA EN RUTA,11,5,16,VjKwevjJ,False,True,16
Vm8AqL9a,2026-01-25,10000,False,Marín,ABSOLUTA,XXXVII CTO. XUNTA DE GALICIA DE MARCHA EN RUTA,19,10,29,a9a5vp9B,False,True,29
amedDZlZ,2026-01-24,5000,False,Ribadavia,ABS. HOMES,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,,,,KmnnWWmY,True,False,0
amedDZlZ,2026-01-24,5000,False,Ribadavia,ABS. MULLERES,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,,,,P928EXlo,True,False,0
amedDZlZ,2026-01-24,5000,False,Ribadavia,MASTER MASC 35 - 40,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,,67,67,Pj037q9n,True,True,67
amedDZlZ,2026-01-24,5000,False,Ribadavia,MASTER FEM,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,56,,56,xmAev3mZ,True,True,56
amedDZlZ,2026-01-24,5000,False,Ribadavia,MASTER MASC 45 +,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,,95,95,BlgN24jL,True,True,95
amedDZlZ,2026-01-24,1000,False,Ribadavia,SUB 10 F,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,39,,39,JlbqPvjn,True,True,39
amedDZlZ,2026-01-24,1000,False,Ribadavia,SUB 10 M,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,,34,34,v9O3p89L,True,True,34
amedDZlZ,2026-01-24,1500,False,Ribadavia,SUB 12 F,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,63,,63,BlpGEvjQ,True,True,63
amedDZlZ,2026-01-24,1500,False,Ribadavia,SUB 12 M,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,,51,51,Ll7vKQjO,True,True,51
amedDZlZ,2026-01-24,2000,False,Ribadavia,SUB 14 F,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,81,,81,6lZvral1,True,True,81
amedDZlZ,2026-01-24,2000,False,Ribadavia,SUB 14 M,IV CROS VILA DE RIBADAVIA - CTO. XUNTA DE GALICIA SUB 14 - 12 - 10 E MÁSTER,,65,65,VjXna6mQ,True,True,65
ojQMM0jx,2026-01-18,10000,False,Ferrol,ABSOLUTA 10K,XLII CARREIRA POPULAR SAN XIAO,137,447,584,BlgNw4jL,True,True,584
ojQMM0jx,2026-01-18,10000,False,Ferrol,HANDBIKE,XLII CARREIRA POPULAR SAN XIAO,,1,1,V9LPwP9J,True,True,1
ojQMM0jx,2026-01-18,2000,False,Ferrol,SUB 18 E SUB 16,XLII CARREIRA POPULAR SAN XIAO,4,9,13,JlbqOvjn,True,True,13
ojQMM0jx,2026-01-18,1000,False,Ferrol,SUB 14,XLII CARREIRA POPULAR SAN XIAO,15,7,22,v9O3R89L,True,True,22
ojQMM0jx,2026-01-18,1000,False,Ferrol,SUB 12,XLII CARREIRA POPULAR SAN XIAO,18,18,36,2jWXKol6,True,True,36
ojQMM0jx,2026-01-18,600,False,Ferrol,SUB 10,XLII CARREIRA POPULAR SAN XIAO,18,17,35,BlpGWvjQ,True,True,35
ojQMM0jx,2026-01-18,200,False,Ferrol,SUB 8 FEM,XLII CARREIRA POPULAR SAN XIAO,20,,20,Ll7vEQjO,True,True,20
ojQMM0jx,2026-01-18,200,False,Ferrol,SUB 8 MASC,XLII CARREIRA POPULAR SAN XIAO,,19,19,bl3yNL9P,True,True,19
ojQMM0jx,2026-01-18,50,False,Ferrol,PEQUES,XLII CARREIRA POPULAR SAN XIAO,,,,6lZvoal1,True,False,0
xmA2eD9Z,2026-01-17,2000,False,Ribadeo,ALEVÍN FEM,XOGADE - CROS - FINAL AUTONÓMICA 2026,74,,74,LlwxWkmp,True,True,74
xmA2eD9Z,2026-01-17,2000,False,Ribadeo,ALEVÍN MASC,XOGADE - CROS - FINAL AUTONÓMICA 2026,,65,65,dlBLE49n,True,True,65
xmA2eD9Z,2026-01-17,2500,False,Ribadeo,INFANTIL FEM,XOGADE - CROS - FINAL AUTONÓMICA 2026,64,,64,alqwAG90,True,True,64
xmA2eD9Z,2026-01-17,2500,False,Ribadeo,INFANTIL MASC,XOGADE - CROS - FINAL AUTONÓMICA 2026,,64,64,z9zxWJlq,True,True,64
xmA2eD9Z,2026-01-17,3000,False,Ribadeo,CADETE FEM,XOGADE - CROS - FINAL AUTONÓMICA 2026,59,,59,Vm8qE79a,True,True,59
xmA2eD9Z,2026-01-17,3000,False,Ribadeo,CADETE MASC,XOGADE - CROS - FINAL AUTONÓMICA 2026,,64,64,njEwAdmO,True,True,64
Pj0X3Njn,2026-01-14,8000,True,Ferrol - Cabanas,8K FEMENINO,CTO. ESPAÑA MILITAR DE CROSS 2026,16,,16,yjPVyZme,True,True,16
Pj0X3Njn,2026-01-14,10000,True,Ferrol - Cabanas,10K MASCULINO,CTO. ESPAÑA MILITAR DE CROSS 2026,,10,10,pld8kvlR,True,True,10
Pj0X3Njn,2026-01-14,8000,True,Ferrol - Cabanas,8K VETERANOS,CTO. ESPAÑA MILITAR DE CROSS 2026,8,19,27,emD2EvjD,True,True,27
Pj0X3Njn,2026-01-14,8000,True,Ferrol - Cabanas,8K RELEVOS MIX,CTO. ESPAÑA MILITAR DE CROSS 2026,,,,gj1xE69z,True,False,0
2mJVVEmM,2026-01-11,15000,False,Castro de Rei,ABS 15K,VIII CARREIRA POPULAR CONCELLO DE CASTRO DE REI,28,138,166,qjygxgmK,True,True,166
2mJVVEmM,2026-01-11,2000,False,Castro de Rei,SUB 14 E SUB 16/18,VIII CARREIRA POPULAR CONCELLO DE CASTRO DE REI,16,11,27,VjR1zD97,True,True,27
2mJVVEmM,2026-01-11,1100,False,Castro de Rei,SUB 12,VIII CARREIRA POPULAR CONCELLO DE CASTRO DE REI,13,13,26,69NMe3mx,True,True,26
2mJVVEmM,2026-01-11,550,False,Castro de Rei,PROMOCIÓN,VIII CARREIRA POPULAR CONCELLO DE CASTRO DE REI,10,16,26,VjXnyNmQ,True,True,26
2mJVVEmM,2026-01-11,150,False,Castro de Rei,PITUFOS,VIII CARREIRA POPULAR CONCELLO DE CASTRO DE REI,,64,64,6lZvOgl1,True,True,64
alq2wym0,2026-01-03,4000,False,A Rúa,SUB 16 FEM,CTO. XUNTA DE GALICIA DE CAMPO A TRAVÉS ABS - SUB23 – SUB20 – SUB18 – SUB16 – IND. E CLUBS 2026,30,,30,a9a5np9B,True,True,30
alq2wym0,2026-01-03,4000,False,A Rúa,SUB 16 MASC,CTO. XUNTA DE GALICIA DE CAMPO A TRAVÉS ABS - SUB23 – SUB20 – SUB18 – SUB16 – IND. E CLUBS 2026,,63,63,ojQnJRlx,True,True,63
alq2wym0,2026-01-03,5200,False,A Rúa,SUB 18 E SUB 20 F,CTO. XUNTA DE GALICIA DE CAMPO A TRAVÉS ABS - SUB23 – SUB20 – SUB18 – SUB16 – IND. E CLUBS 2026,69,,69,omrAWQl2,True,True,69
alq2wym0,2026-01-03,0,False,A Rúa,SUB 18 - 20 MASC,CTO. XUNTA DE GALICIA DE CAMPO A TRAVÉS ABS - SUB23 – SUB20 – SUB18 – SUB16 – IND. E CLUBS 2026,,85,85,4mVVGAmp,True,True,85
alq2wym0,2026-01-03,8600,False,A Rúa,ABS E SUB 23 FEM,CTO. XUNTA DE GALICIA DE CAMPO A TRAVÉS ABS - SUB23 – SUB20 – SUB18 – SUB16 – IND. E CLUBS 2026,56,,56,6mxNW8j4,True,True,56
alq2wym0,2026-01-03,8600,False,A Rúa,ABS E SUB 23 MASC,CTO. XUNTA DE GALICIA DE CAMPO A TRAVÉS ABS - SUB23 – SUB20 – SUB18 – SUB16 – IND. E CLUBS 2026,,79,79,YjMoXam4,True,True,79
qjyNNVlK,2025-12-31,5500,False,Castrelo de Miño,"ABSOLUTA 5,5 K",XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,35,128,163,ojQn01lx,True,True,163
qjyNNVlK,2025-12-31,5500,False,Castrelo de Miño,SUB 18,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,,,,a9a5RD9B,True,False,0
qjyNNVlK,2025-12-31,2750,False,Castrelo de Miño,SUB 14 E SUB 16,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,2,5,7,VjKw0njJ,True,True,7
qjyNNVlK,2025-12-31,1150,False,Castrelo de Miño,SUB 10 E SUB 12,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,3,9,12,2mJaAJlM,True,True,12
qjyNNVlK,2025-12-31,125,False,Castrelo de Miño,PITUFOS,XXVII CARREIRA SAN SILVESTRE CASTRELO DE MIÑO,,,,qjygwgmK,True,False,0
