fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,n_enlaces_sexo,tiene_sexo_identificado,candidato_lugar
youevent,"1ª CARRERA PEDESTRE POPULAR ""SAN MEDEL"" - ENCINILLAS (SEGOVIA)",2011-10-30,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,2,True,"""SAN MEDEL"" - ENCINILLAS"
youevent,"CARRERA DE MONTAÑA Y MARCHA SENDERISTA ""CERRO MARMOTA""",2011-12-04,Domingo,0.0,marcha,Absoluta/General,49.0,431.0,,,,2,True,"MONTAÑA Y MARCHA SENDERISTA ""CERRO MARMOTA"""
youevent,Playitas Aquathlon,2011-12-08,Jueves,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,,0,False,Playitas Aquathlon
youevent,XL CROSS NACIONAL AYUNTAMIENTO DE CANTIMPALOS,2011-12-08,Jueves,0.0,trail running,Absoluta/General,0.0,0.0,Cantimpalos,,Castilla y León,2,True,CANTIMPALOS
youevent,"I DUATLÓN CROS PROMOCIÓN, VALLELADO",2011-12-11,Domingo,0.0,Multidisciplina,Absoluta/General,2.0,33.0,,,,2,True,"CROS PROMOCIÓN, VALLELADO"
youevent,III VUELTA A LOS JARDINES DE LA GRANJA,2012-01-22,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,LOS JARDINES DE LA GRANJA
youevent,I CARRERA MONUMENTAL CIUDAD DE SEGOVIA,2012-02-12,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,MONUMENTAL CIUDAD DE SEGOVIA
youevent,Lighthouse Classic Triathlon,2012-03-03,Sábado,0.0,Multidisciplina,Absoluta/General,8.0,32.0,,,,2,True,Lighthouse Classic Triathlon
youevent,TRI: 122 - TEGUISE LANZAROTE,2012-03-17,Sábado,0.0,road running,Absoluta/General,0.0,12.0,,,,2,True,TRI: 122 - TEGUISE LANZAROTE
youevent,V4.2 CARRERA ALTO SIL,2012-03-18,Domingo,0.0,road running,Absoluta/General,0.0,2.0,,,,0,False,V4.2 CARRERA ALTO SIL
youevent,Challenge Fuerteventura,2012-04-14,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Challenge Fuerteventura
youevent,I Travesía Nocturna de Modúbar de la Emparedada,2012-05-12,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,2,True,Travesía Nocturna de Modúbar de la Emparedada
youevent,"II CARRERA PEDESTRE Y MARCHA SENDERISTA ""VEGA DE CANTIMPALOS""",2012-05-13,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,,,,0,False,"Y MARCHA SENDERISTA ""VEGA DE CANTIMPALOS"""
youevent,II DUATLON CROSS FLORES DEL SIL,2012-05-13,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,,0,False,FLORES DEL SIL
youevent,XXII CROSS TRES REFUGIOS,2012-05-20,Domingo,0.0,trail running,Absoluta/General,16.0,290.0,,,,0,False,TRES REFUGIOS
youevent,"1ª CARRERA PEDESTRE Y MARCHA POPULAR ""ENTRE VIÑEDOS""",2012-05-27,Domingo,0.0,marcha,Absoluta/General,0.0,0.0,,,,0,False,"Y MARCHA POPULAR ""ENTRE VIÑEDOS"""
youevent,Media Maratón por Montaña - MERIDIANORAID - festiaventura.com,2012-06-02,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,2,True,por Montaña - MERIDIANORAID - festiaventura.com
youevent,Q50 MERIDIANORAID - festiaventura.com,2012-06-02,Sábado,0.0,road running,Absoluta/General,0.0,3.0,,,,2,True,Q50 MERIDIANORAID - festiaventura.com
youevent,XI Km VERTICAL LA  BARRANCA 2012,2012-06-10,Domingo,0.0,trail running,Absoluta/General,14.0,2.0,Etayo,Estellerria,Navarra,2,True,LA BARRANCA
youevent,ASTROMAD SPRINT 2012,2012-06-23,Sábado,0.0,road running,Absoluta/General,17.0,148.0,,,,0,False,ASTROMAD SPRINT
youevent,ASTROMAD OLIMPICO 2012,2012-06-23,Sábado,0.0,road running,Absoluta/General,10.0,89.0,,,,0,False,ASTROMAD OLIMPICO
youevent,ASTROMAD HALF 2012,2012-06-23,Sábado,0.0,road running,Absoluta/General,3.0,60.0,,,,0,False,ASTROMAD HALF
youevent,TP80K - TRAIL PEÑALARA 80K,2012-06-23,Sábado,80.0,trail running,Absoluta/General,83.0,180.0,,,,2,True,TP80K - TRAIL PEÑALARA
youevent,TP60K - TRAIL PEÑALARA 60K,2012-06-23,Sábado,60.0,trail running,Absoluta/General,157.0,282.0,,,,2,True,TP60K - TRAIL PEÑALARA
youevent,GTP110K - GRAN TRAIL PEÑALARA,2012-06-23,Sábado,110.0,trail running,Absoluta/General,155.0,327.0,,,,2,True,GTP110K - GRAN TRAIL PEÑALARA
youevent,III DUATLON CROSS VILLA DE LOS MOLINOS,2012-06-24,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,,0,False,LOS MOLINOS
youevent,CARRERA POR MONTAÑA K-30 PEÑALARA,2012-07-15,Domingo,0.0,road running,Absoluta/General,28.0,399.0,,,,2,True,POR MONTAÑA K-30 PEÑALARA
youevent,"II CARRERA PEDESTRE ""VILLA DE TUREGANO""",2012-08-04,Sábado,0.0,road running,Absoluta/General,3.0,1.0,,,,0,False,"""VILLA DE TUREGANO"""
youevent,"XX Duatlón ""Villa de Cantimpalos""",2012-08-18,Sábado,0.0,Multidisciplina,Absoluta/General,13.0,31.0,,,,2,True,"""Villa de Cantimpalos"""
youevent,XX Duathlon Popular de Alpedrete,2012-08-25,Sábado,0.0,road running,Absoluta/General,16.0,27.0,,,,2,True,Duathlon Popular de Alpedrete
youevent,IX Duatlón Cros Popular Becerril de La Sierra,2012-09-02,Domingo,0.0,Multidisciplina,Absoluta/General,2.0,17.0,Quintanar de la Sierra,,Castilla y León,0,False,Cros Popular Becerril de La Sierra
youevent,XXVIII Caminata de La Sierra por Montaña,2012-09-02,Domingo,0.0,road running,Absoluta/General,39.0,2.0,San Bartolomé de Tirajana,,Canarias,2,True,Caminata de La Sierra por Montaña
youevent,TILENUS XTREAM - UT 105 KM,2012-09-22,Sábado,105.0,road running,Absoluta/General,0.0,0.0,,,,0,False,TILENUS XTREAM - UT
youevent,XXII Cross de La Pedriza,2012-10-07,Domingo,0.0,trail running,Absoluta/General,10.0,417.0,Manzanares el Real,,Comunidad de Madrid,0,False,La Pedriza
youevent,"1ª Carrera Benéfica ""Corre por el TDAH""",2012-10-07,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,"Benéfica ""Corre por el TDAH"""
youevent,XXXI Cross Popular Casa de Aragón,2012-10-14,Domingo,0.0,trail running,Absoluta/General,1.0,3.0,Madrid,,Comunidad de Madrid,0,False,Casa de Aragón
youevent,IX Media Maratón Ciudad de Cantalejo,2012-10-14,Domingo,0.0,road running,Absoluta/General,1.0,15.0,Cantalejo,,Castilla y León,0,False,Cantalejo
youevent,XXV Cross Cuerda Larga,2012-10-21,Domingo,0.0,trail running,Absoluta/General,32.0,386.0,Soria,,Castilla y León,0,False,Cuerda Larga
youevent,3er. Km Vertical a Peñalara,2012-10-27,Sábado,0.0,trail running,Absoluta/General,18.0,188.0,Palma,Palma,Illes Balears,0,False,3er. Km Vertical a Peñalara
youevent,II Carrera Popular de Carbonero el Mayor,2012-10-28,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Carbonero el Mayor,,Castilla y León,0,False,Carbonero el Mayor
youevent,"Milla  ""Homenaje José Luis Herrero""",2012-11-18,Domingo,0.0,road running,Absoluta/General,0.0,0.0,Aldaia,l'Horta Sud,Comunitat Valenciana,0,False,"""Homenaje José Luis Herrero"""
youevent,Campo a Través ADS - Sector 4 - LOS MOLINOS,2012-11-22,Jueves,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Campo a Través ADS - Sector 4 - LOS MOLINOS
youevent,Campo A Través ADS - Sector 2 - HOYO DE MANZANARES,2012-11-23,Viernes,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Campo A Través ADS - Sector 2 - HOYO DE MANZANARES
youevent,"II Carrera de Montaña ""Cerro Marmota""",2012-12-02,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,2,True,"Montaña ""Cerro Marmota"""
youevent,II Playitas Aquathlon,2012-12-08,Sábado,0.0,Multidisciplina,Absoluta/General,6.0,5.0,,,,4,True,Playitas Aquathlon
youevent,Playitas 1K Open Water Swim,2012-12-08,Sábado,1.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Playitas 1K Open Water Swim
youevent,XLI Cross Nacional Ayuntamiento de Cantimpalos,2012-12-08,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,16,True,Cantimpalos
youevent,"IV Cross Alpino ""La Peña del Tren""",2012-12-09,Domingo,0.0,trail running,Absoluta/General,20.0,176.0,,,,0,False,"Alpino ""La Peña del Tren"""
youevent,XIII Media Maratón de Guadalajara,2012-12-16,Domingo,0.0,road running,Absoluta/General,25.0,438.0,,,,0,False,Guadalajara
youevent,1ª Carrera Popular de Navidad - CARRERA DE 6 KMS,2012-12-22,Sábado,6.0,road running,Absoluta/General,37.0,45.0,,,,1,True,Navidad - CARRERA DE 6 KMS
youevent,1ª Carrera Popular de Navidad - CARRERA DE 10 KMS,2012-12-22,Sábado,10.0,road running,Absoluta/General,49.0,213.0,,,,1,True,Navidad - CARRERA DE 10 KMS
youevent,1ª Carrera Popular de Navidad - MENORES,2012-12-22,Sábado,0.0,road running,Infantil,49.0,68.0,,,,6,True,Navidad - MENORES
youevent,CARRERA SST - SANSILVESTRE TRAIL - TROFEO SOLOCLIMB,2012-12-30,Domingo,0.0,trail running,Absoluta/General,28.0,168.0,,,,0,False,SST - SANSILVESTRE TRAIL - TROFEO SOLOCLIMB
youevent,IV Vuelta a los Jardines de La Granja,2013-01-20,Domingo,0.0,road running,Absoluta/General,49.0,220.0,,,,0,False,los Jardines de La Granja
youevent,1ª Cronoescalada de esquí de montaña Tierra Trágame - Campeonato de Madrid FMM,2013-01-27,Domingo,0.0,Otros,Absoluta/General,1.0,44.0,,,,0,False,Cronoescalada de esquí de montaña Tierra Trágame - Campeonato de Madrid FMM
youevent,6 Horas de Esquí de Fondo Centenario Peñalara,2013-03-02,Sábado,0.0,Otros,Absoluta/General,0.0,0.0,,,,0,False,Horas de Esquí de Fondo Centenario Peñalara
youevent,4º Trofeo Candas Esquí de Montaña,2013-03-03,Domingo,0.0,Otros,Absoluta/General,1.0,57.0,,,,0,False,Candas Esquí de Montaña
youevent,XI Duatlón Villa de Alcobendas - Cpto. de La Comunidad de Madrid 2013,2013-03-10,Domingo,0.0,Multidisciplina,Absoluta/General,169.0,754.0,,,,6,True,Alcobendas - Cpto. de La Comunidad de Madrid
youevent,1ª Carrera Vertical al Boveda,2013-03-16,Sábado,0.0,trail running,Absoluta/General,4.0,42.0,,,,0,False,Boveda
youevent,V Carrera por Montaña - Alto Sil,2013-03-17,Domingo,0.0,road running,Absoluta/General,13.0,198.0,,,,0,False,por Montaña - Alto Sil
youevent,TRI:122 Teguise (2-100-20) - Individual o por Segmento,2013-03-23,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,TRI:122 Teguise
youevent,TRI:122 TEGUISE (2-100-20) - POR EQUIPO,2013-03-23,Sábado,0.0,road running,Equipos,0.0,0.0,,,,0,False,TRI:122 TEGUISE
youevent,TRI:122 TEGUISE (1-60-10),2013-03-23,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,TRI:122 TEGUISE
youevent,TRI:122 TEGUISE (1-60-10) - POR EQUIPO,2013-03-23,Sábado,0.0,road running,Equipos,0.0,0.0,,,,0,False,TRI:122 TEGUISE
youevent,III Challenge Fuerteventura,2013-04-13,Sábado,0.0,road running,Absoluta/General,,,,,,0,False,Challenge Fuerteventura
youevent,Spring Triathlon,2013-04-14,Domingo,0.0,Multidisciplina,Absoluta/General,,,,,,0,False,Spring Triathlon
youevent,III Carrera Benéfica San Cristobal de Segovia - ADULTOS,2013-04-14,Domingo,0.0,road running,Absoluta/General,3.0,4.0,,,,0,False,Benéfica San Cristobal de Segovia - ADULTOS
youevent,III Carrera Benéfica San Cristobal de Segovia - MENORES,2013-04-14,Domingo,0.0,road running,Infantil,1.0,0.0,,,,0,False,Benéfica San Cristobal de Segovia - MENORES
youevent,"5ª Carrera Popular ""Carralagunas""",2013-04-20,Sábado,0.0,road running,Absoluta/General,22.0,138.0,,,,0,False,"""Carralagunas"""
youevent,DUATLON DE MENORES DE EL ALAMO (D.E.F.),2013-04-27,Sábado,0.0,Multidisciplina,Infantil,0.0,0.0,,,,0,False,MENORES DE EL ALAMO
youevent,"III Carrera Pedestre ""Vega de Cantimpalos""",2013-05-11,Sábado,0.0,road running,Absoluta/General,20.0,97.0,,,,0,False,"""Vega de Cantimpalos"""
youevent,5ª Vuelta a La Jarosa,2013-05-11,Sábado,0.0,road running,Absoluta/General,76.0,389.0,,,,0,False,La Jarosa
youevent,II Travesía Nocturna Modúbar de la Emparedada,2013-05-11,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Travesía Nocturna Modúbar de la Emparedada
youevent,II Carrera Infantil Vega de Cantimpalos,2013-05-11,Sábado,0.0,road running,Infantil,8.0,0.0,,,,0,False,Infantil Vega de Cantimpalos
youevent,Subida a La Tonda,2013-05-12,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,La Tonda
youevent,DUATLON CROS DE LAS ROZAS (D.E.F.) - INDIVIDUAL,2013-05-12,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,,0,False,CROS DE LAS ROZAS
youevent,DUATLON CROS DE LAS ROZAS (D.E.F.) - PAREJAS,2013-05-12,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,,0,False,CROS DE LAS ROZAS
youevent,XXIII Cross de Los Tres Refugios,2013-05-19,Domingo,0.0,trail running,Absoluta/General,25.0,305.0,,,,2,True,Los Tres Refugios
youevent,DUATLON DE MENORES DE CIEMPOZUELOS (D.E.F.),2013-05-19,Domingo,0.0,Multidisciplina,Infantil,0.0,0.0,,,,0,False,MENORES DE CIEMPOZUELOS
youevent,VI Memorial Fernando García Herreros,2013-05-26,Domingo,0.0,road running,Absoluta/General,10.0,120.0,,,,0,False,Fernando García Herreros
youevent,I Carrera Femenina por Montaña Woman Wind Xtrem,2013-06-02,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Femenina por Montaña Woman Wind Xtrem
youevent,Ecotrimad 2013,2013-06-08,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,2,True,Ecotrimad
youevent,EcoTriMad 2013 - RELEVOS,2013-06-08,Sábado,0.0,road running,Absoluta/General,0.0,1.0,,,,0,False,EcoTriMad
youevent,Ecotrimad SPRINT -Federados- 2013,2013-06-09,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Ecotrimad SPRINT -Federados
youevent,Ecotrimad SPRINT -Popular- 2013,2013-06-09,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Ecotrimad SPRINT -Popular
youevent,XII Km Vertical a La Barranca,2013-06-09,Domingo,0.0,trail running,Absoluta/General,32.0,208.0,Etayo,Estellerria,Navarra,0,False,La Barranca
youevent,X Travesera Integral Picos de Europa,2013-06-15,Sábado,0.0,road running,Absoluta/General,5.0,211.0,Cabrales,,Asturias / Asturies,0,False,Travesera Integral Picos de Europa
youevent,I Traveserina Picos de Europa,2013-06-15,Sábado,0.0,road running,Absoluta/General,15.0,125.0,Cabrales,,Asturias / Asturies,0,False,Traveserina Picos de Europa
youevent,Maratón Alpino Madrileño y Cross del Telégrafo 2013,2013-06-16,Domingo,0.0,trail running,Absoluta/General,82.0,932.0,Rubena,,Castilla y León,0,False,Alpino Madrileño y Cross del Telégrafo
youevent,1ª Carrera Popular Villa de Rascafría,2013-06-22,Sábado,0.0,road running,Absoluta/General,17.0,45.0,Rascafría,,Comunidad de Madrid,0,False,Rascafría
youevent,ASTROMAD HALF 2013,2013-06-23,Domingo,0.0,road running,Absoluta/General,2.0,56.0,,,,0,False,ASTROMAD HALF
youevent,3ª Carrera Chandrexa Trail (Campeonato Gallego de Carreras por Montaña),2013-06-23,Domingo,0.0,trail running,Absoluta/General,7.0,96.0,,,,0,False,Chandrexa Trail
youevent,ASTROMAD OLIMPICO 2013,2013-06-23,Domingo,0.0,road running,Absoluta/General,14.0,89.0,,,,0,False,ASTROMAD OLIMPICO
youevent,IV Gran Trail Peñalara,2013-06-28,Viernes,0.0,trail running,Absoluta/General,2.0,170.0,Real Sitio de San Ildefonso,,Castilla y León,0,False,Peñalara
youevent,III Trail Peñalara 80K,2013-06-28,Viernes,80.0,trail running,Absoluta/General,9.0,107.0,Real Sitio de San Ildefonso,,Castilla y León,0,False,Peñalara
youevent,I Cross Nocturno de Navacerrada,2013-06-28,Viernes,0.0,trail running,Absoluta/General,54.0,265.0,Navacerrada,,Comunidad de Madrid,0,False,Navacerrada
youevent,II Trail Peñalara 60K,2013-06-29,Sábado,60.0,trail running,Absoluta/General,19.0,112.0,Real Sitio de San Ildefonso,,Castilla y León,0,False,Peñalara
youevent,"Road Warriors ""Ancares 2013"" - Marcha Cicloturista",2013-07-06,Sábado,0.0,Ciclismo y btt,Absoluta/General,0.0,0.0,,,,0,False,"Road Warriors ""Ancares"
youevent,II Carrera Benéfica Corre por el TDAH,2013-07-07,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Benéfica Corre por el TDAH
youevent,"8º Triatlón de Montaña Valsaín ""Memorial Lola Velayos""",2013-07-07,Domingo,0.0,Multidisciplina,Absoluta/General,1.0,25.0,,,,0,False,"Montaña Valsaín ""Memorial Lola Velayos"""
youevent,Triatlón Cros Cervera de Buitrago,2013-07-07,Domingo,0.0,Multidisciplina,Absoluta/General,19.0,75.0,,,,6,True,Cros Cervera de Buitrago
youevent,V Cicloturista Pedro Herrero,2013-07-14,Domingo,0.0,Ciclismo y btt,Absoluta/General,8.0,215.0,,,,0,False,Cicloturista Pedro Herrero
youevent,Real Sitio Trail,2013-07-14,Domingo,0.0,trail running,Absoluta/General,2.0,40.0,,,,0,False,Real Sitio Trail
youevent,K-30 Peñalara,2013-07-14,Domingo,0.0,road running,Absoluta/General,10.0,172.0,,,,0,False,K-30 Peñalara
youevent,"I EcoTrail ""Fuentes Blancas - OMAÑA""",2013-07-20,Sábado,0.0,trail running,Absoluta/General,8.0,79.0,,,,0,False,"EcoTrail ""Fuentes Blancas - OMAÑA"""
youevent,Km Vertical a Peñalara,2013-08-11,Domingo,0.0,trail running,Absoluta/General,8.0,92.0,Real Sitio de San Ildefonso,,Castilla y León,0,False,Peñalara
youevent,XXI Duatlón Villa de Cantimpalos,2013-08-17,Sábado,0.0,Multidisciplina,Absoluta/General,0.0,5.0,,,,1,True,Cantimpalos
youevent,CARRERA DE MONTAÑA FERRADILLO F8,2013-08-24,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,2,True,MONTAÑA FERRADILLO F8
youevent,XXXVI Carrera Popular Villa de Cerceda,2013-08-29,Jueves,0.0,road running,Absoluta/General,63.0,330.0,,,,0,False,Cerceda
youevent,XXI Duathlon Cross Villa de Alpedrete,2013-08-31,Sábado,0.0,trail running,Absoluta/General,1.0,8.0,,,,1,True,Duathlon Cross Villa de Alpedrete
youevent,XXIX Caminata de La Sierra por Montaña,2013-09-01,Domingo,0.0,road running,Absoluta/General,98.0,306.0,San Bartolomé de Tirajana,,Canarias,0,False,Caminata de La Sierra por Montaña
youevent,XXXVI Maratón Popular Peña El Botijo,2013-09-06,Viernes,0.0,road running,Absoluta/General,13.0,55.0,,,,0,False,Peña El Botijo
youevent,XXIII Carrera Popular Cuesta del Tirón,2013-09-08,Domingo,0.0,road running,Absoluta/General,49.0,286.0,,,,0,False,Cuesta del Tirón
youevent,XXII Pedestre Popular Correbecerril,2013-09-08,Domingo,0.0,road running,Absoluta/General,32.0,70.0,,,,0,False,Correbecerril
youevent,1ª Ultra DesafiOSOmiedo,2013-09-14,Sábado,0.0,road running,Absoluta/General,5.0,119.0,,,,0,False,Ultra DesafiOSOmiedo
youevent,1ª Maratón DesafiOSOmiedo,2013-09-14,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,DesafiOSOmiedo
youevent,XXXIV Pedestre Popular de Guadarrama,2013-09-21,Sábado,0.0,road running,Absoluta/General,22.0,130.0,,,,0,False,Guadarrama
youevent,XIII Cross al Yelmo,2013-09-22,Domingo,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,Yelmo
youevent,Coast 2 Coast Fuerteventura 2013,2013-09-28,Sábado,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Coast 2 Coast Fuerteventura
youevent,Coast 2 Coast 10 k - 2013,2013-09-28,Sábado,10.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Coast 2 Coast 10 k
youevent,Coast 2 Coast  42 k - 2013,2013-09-28,Sábado,42.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Coast 2 Coast 42 k
youevent,Coast2Coast Fuerteventura 20K,2013-09-28,Sábado,20.0,road running,Absoluta/General,0.0,1.0,,,,0,False,Coast2Coast Fuerteventura
youevent,XXIII Cross de La Pedriza,2013-09-29,Domingo,0.0,trail running,Absoluta/General,28.0,303.0,Manzanares el Real,,Comunidad de Madrid,2,True,La Pedriza
youevent,XXVI Cross de Cuerda Larga,2013-10-13,Domingo,0.0,trail running,Absoluta/General,51.0,340.0,Soria,,Castilla y León,0,False,Cuerda Larga
youevent,ANCARES 3 TRAILS (Prueba por Etapas),2013-10-19,Sábado,0.0,trail running,Absoluta/General,12.0,236.0,,,,0,False,ANCARES 3 TRAILS
youevent,TRAIL RUN (Ancares 3 Trails),2013-10-19,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,RUN
youevent,SPEED TRAIL (Ancares 3 Trails),2013-10-19,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,SPEED TRAIL
youevent,PEDREZUELA TRAIL RACE,2013-10-19,Sábado,0.0,trail running,Absoluta/General,18.0,211.0,,,,0,False,PEDREZUELA TRAIL RACE
youevent,MOON RACE (Ancares 3 Trails),2013-10-20,Domingo,0.0,trail running,Absoluta/General,7.0,152.0,,,,0,False,MOON RACE
youevent,2ª Carrera Popular Solidaria Caja Rural,2013-10-20,Domingo,0.0,road running,Absoluta/General,38.0,239.0,,,,0,False,Caja Rural
youevent,II CROSS POPULAR SIBERIA EXTREMEÑA,2013-11-02,Sábado,0.0,trail running,Absoluta/General,0.0,0.0,,,,0,False,SIBERIA EXTREMEÑA
youevent,"II Carrera Pedestre y Marcha Senderista ""Entre Viñedos""",2013-11-10,Domingo,0.0,marcha,Absoluta/General,14.0,80.0,,,,0,False,"y Marcha Senderista ""Entre Viñedos"""
youevent,"Milla ""Homenaje José Luis Herrero""",2013-11-10,Domingo,0.0,road running,Absoluta/General,,,Aldaia,l'Horta Sud,Comunitat Valenciana,3,True,"""Homenaje José Luis Herrero"""
youevent,"Duatlón de Montaña ""Real Sitio""",2013-11-17,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,2.0,,,,0,False,"Montaña ""Real Sitio"""
youevent,"XXXII Cross Casa de Aragón de Gavà, Viladecans y Castelldefels",2013-11-17,Domingo,0.0,trail running,Absoluta/General,21.0,78.0,,,,0,False,"Casa de Aragón de Gavà, Viladecans y Castelldefels"
youevent,"1ª Carrera por Montaña ""Moral-Trail""",2013-11-23,Sábado,0.0,trail running,Absoluta/General,58.0,310.0,,,,0,False,"por Montaña ""Moral-Trail"""
youevent,III Carrera Popular Cerro Marmota,2013-12-01,Domingo,0.0,road running,Absoluta/General,162.0,846.0,,,,0,False,Cerro Marmota
youevent,"V Trail Alpino ""La Peña del Tren""",2013-12-01,Domingo,0.0,trail running,Absoluta/General,17.0,176.0,,,,0,False,"Alpino ""La Peña del Tren"""
youevent,Cross del Tren,2013-12-01,Domingo,0.0,trail running,Absoluta/General,33.0,104.0,,,,0,False,Tren
youevent,XIV Media Maratón de Guadalajara y 11 Km Populares,2013-12-15,Domingo,11.0,road running,Absoluta/General,48.0,190.0,,,,0,False,Guadalajara y 11 Km Populares
youevent,San Silvestre de Alcorcón 2013,2013-12-15,Domingo,0.0,road running,Absoluta/General,132.0,594.0,,,,0,False,Alcorcón
youevent,2ª Carrera Popular de Navidad - CARRERA DE 6 KMS,2013-12-21,Sábado,6.0,road running,Absoluta/General,23.0,51.0,,,,0,False,Navidad - CARRERA DE 6 KMS
youevent,2ª Carrera Popular de Navidad - CARRERA DE 10 KMS,2013-12-21,Sábado,10.0,road running,Absoluta/General,22.0,124.0,,,,0,False,Navidad - CARRERA DE 10 KMS
youevent,2ª Carrera Popular de Navidad - MENORES,2013-12-21,Sábado,0.0,road running,Infantil,12.0,1.0,,,,0,False,Navidad - MENORES
youevent,2ª SAN SILVESTRE TRAIL - SST - PEDREZUELA,2013-12-28,Sábado,0.0,trail running,Absoluta/General,45.0,414.0,,,,0,False,SST - PEDREZUELA
youevent,V Vuelta a Los Jardines de La Granja,2014-01-19,Domingo,0.0,road running,Absoluta/General,55.0,238.0,,,,0,False,Los Jardines de La Granja
youevent,III DUATLON CROSS PUERTA DE LA SIERRA,2014-01-26,Domingo,0.0,Multidisciplina,Absoluta/General,22.0,333.0,,,,0,False,PUERTA DE LA SIERRA
youevent,II CRONOESCALADA DE ESQUÍ DE MONTAÑA-CAMPEONATO DE MADRID,2014-01-26,Domingo,0.0,Otros,Absoluta/General,6.0,61.0,,,,0,False,CRONOESCALADA DE ESQUÍ DE MONTAÑA-CAMPEONATO DE MADRID
youevent,I DUATLON CROS VILLA DE GALAPAGAR,2014-02-09,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,9.0,,,,0,False,CROS VILLA DE GALAPAGAR
youevent,DUATLON CROS VILLA DE GALAPAGAR (D.E.F.),2014-02-09,Domingo,0.0,Multidisciplina,Absoluta/General,0.0,0.0,,,,0,False,CROS VILLA DE GALAPAGAR
youevent,PATONES XTREM PX-14,2014-02-23,Domingo,0.0,road running,Absoluta/General,58.0,436.0,,,,0,False,PATONES XTREM PX-14
youevent,PATONES XTREM PX-14 (Selección PRO-TEC),2014-02-23,Domingo,0.0,road running,Absoluta/General,6.0,14.0,,,,0,False,PATONES XTREM PX-14
youevent,XXVIII Pedestre Popular de Torrelodones,2014-02-23,Domingo,0.0,road running,Absoluta/General,91.0,160.0,,,,0,False,Torrelodones
youevent,XXIII DUATLON VILLA DE MADRID 2014,2014-03-01,Sábado,0.0,Multidisciplina,Absoluta/General,16.0,64.0,,,,4,True,MADRID
youevent,Cross Escolar Colmenar Viejo 2014,2014-03-02,Domingo,0.0,trail running,Infantil,574.0,611.0,,,,12,True,Colmenar Viejo
youevent,III Carrera Popular - Murallas de Cuellar,2014-03-02,Domingo,0.0,road running,Absoluta/General,0.0,0.0,,,,0,False,Murallas de Cuellar
youevent,I Carrera de La Mujer - Moralzarzal,2014-03-08,Sábado,0.0,road running,Absoluta/General,178.0,1.0,,,,0,False,La Mujer - Moralzarzal
