fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,finisher_desconocido,id,modalidad,comunidad_autonoma
mychip,"Trail de Primavera, confrides, 7E. CIRCUIT TRAIL MARINA 24/25",2025-05-03,Sábado,24.0,trail running,Absoluta/General,63,228,Confrides,la Marina Baixa,Alicante,0,3146,"24k, Mitjes CTM",Comunitat Valenciana
mychip,"VII GRAN FONS PENYES ALBES, MONTITXELVO - 2025",2025-04-27,Domingo,18.6,trail running,Absoluta/General,53,218,Montitxelvo/montichelvo,,Valencia,0,3201,Trail,Valencian Community
mychip,"VII GRAN FONS PENYES ALBES, MONTITXELVO - 2025",2025-04-27,Domingo,10.0,trail running,Absoluta/General,84,55,Montitxelvo/montichelvo,,Valencia,0,3201,Sender,Valencian Community
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,105.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,105k,Castile-La Mancha
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,0.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,105k Relevos,Castile-La Mancha
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,0.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,85k,Castile-La Mancha
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,0.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,65k Relevos,Castile-La Mancha
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,65.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,65k,Castile-La Mancha
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,45.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,45k ,Castile-La Mancha
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,25.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,"25k, Trail & Sender",Castile-La Mancha
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,15.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,15k. Trail & Sender Trail,Castile-La Mancha
mychip,XII DESAFÍO CALAR DEL RÍO MUNDO,2025-04-25,Viernes,7.0,trail running,Absoluta/General,0,0,Riópar,,Castile-La Mancha,0,3200,Carrera Vertical,Castile-La Mancha
mychip,"PEGO TRAIL, 7E. CIRCUIT TRAIL MARINA 24/25",2025-04-13,Domingo,19.0,trail running,Absoluta/General,34,139,Pego,la Marina Alta,Alicante,0,3145,"20k, Mitjes CTM",Comunitat Valenciana
mychip,"PEGO TRAIL, 7E. CIRCUIT TRAIL MARINA 24/25",2025-04-13,Domingo,14.0,trail running,Absoluta/General,74,207,Pego,la Marina Alta,Alicante,0,3145,"Sprint Trail, Sprint CTM",Comunitat Valenciana
mychip,"PEGO TRAIL, 7E. CIRCUIT TRAIL MARINA 24/25",2025-04-13,Domingo,14.0,trail running,Absoluta/General,30,46,Pego,la Marina Alta,Alicante,0,3145,Sender,Comunitat Valenciana
mychip,IX PERIMETRAIL RETT SERRA VERNISSA,2025-04-06,Domingo,21.0,trail running,Absoluta/General,10,121,Xàtiva,,Valencia,0,3170,TRAIL 21K 1650M+,Valencian Community
mychip,IX PERIMETRAIL RETT SERRA VERNISSA,2025-04-06,Domingo,12.0,trail running,Absoluta/General,72,282,Xàtiva,,Valencia,0,3170,"SPRINT TRAIL, 12km 780M+",Valencian Community
mychip,IX PERIMETRAIL RETT SERRA VERNISSA,2025-04-06,Domingo,8.0,trail running,Absoluta/General,13,33,Xàtiva,,Valencia,0,3170,"CANICROSS, 8K, 315M+",Valencian Community
mychip,IX PERIMETRAIL RETT SERRA VERNISSA,2025-04-06,Domingo,8.0,trail running,Absoluta/General,196,105,Xàtiva,,Valencia,0,3170,"SENDER, 8K, 315M+",Valencian Community
mychip,IX PERIMETRAIL RETT SERRA VERNISSA,2025-04-06,Domingo,0.0,trail running,Otros,0,0,Xàtiva,,Valencia,0,3170,Dorsal 0,Valencian Community
mychip,"3ª Prueba de Liga de CxM FEMECV 2025, Aigües de Busot",2025-04-06,Domingo,22.0,trail running,Absoluta/General,48,125,Aigües,l'Alacantí,Alicante,0,3213,Absoluta 21k FEDME,Comunitat Valenciana
mychip,"3ª Prueba de Liga de CxM FEMECV 2025, Aigües de Busot",2025-04-06,Domingo,10.0,trail running,Cadete/Juvenil,3,5,Aigües,l'Alacantí,Alicante,0,3213,Júnior FEDME,Comunitat Valenciana
mychip,"3ª Prueba de Liga de CxM FEMECV 2025, Aigües de Busot",2025-04-06,Domingo,10.0,trail running,Cadete/Juvenil,6,8,Aigües,l'Alacantí,Alicante,0,3213,Juvenil FEDME,Comunitat Valenciana
mychip,"3ª Prueba de Liga de CxM FEMECV 2025, Aigües de Busot",2025-04-06,Domingo,10.0,trail running,Cadete/Juvenil,4,9,Aigües,l'Alacantí,Alicante,0,3213,Cadete FEDME,Comunitat Valenciana
mychip,"3ª Prueba de Liga de CxM FEMECV 2025, Aigües de Busot",2025-04-06,Domingo,5.28,trail running,Infantil,4,9,Aigües,l'Alacantí,Alicante,0,3213,Infantil FEDME,Comunitat Valenciana
mychip,"3ª Prueba de Liga de CxM FEMECV 2025, Aigües de Busot",2025-04-06,Domingo,22.0,trail running,Otros,0,0,Aigües,l'Alacantí,Alicante,0,3213,"Invidentes, FEDME",Comunitat Valenciana
mychip,"3ª Prueba de Liga de CxM FEMECV 2025, Aigües de Busot",2025-04-06,Domingo,22.0,trail running,Absoluta/General,3,49,Aigües,l'Alacantí,Alicante,0,3213,OPEN 21k,Comunitat Valenciana
mychip,"3ª Prueba de Liga de CxM FEMECV 2025, Aigües de Busot",2025-04-06,Domingo,0.0,trail running,Absoluta/General,44,64,Aigües,l'Alacantí,Alicante,0,3213,Open 10k & Sender,Comunitat Valenciana
mychip,"XV Botamarges & IV Trenclosques, Forna, 7E. CIRCUIT TRAIL MARINA 24/25",2025-04-05,Sábado,64.0,trail running,Absoluta/General,9,149,l'Atzúbia,la Marina Alta,Alicante,0,3144,"BTMU, Botamarges Ultramaratón",Comunitat Valenciana
mychip,"XV Botamarges & IV Trenclosques, Forna, 7E. CIRCUIT TRAIL MARINA 24/25",2025-04-05,Sábado,21.0,trail running,Absoluta/General,40,176,l'Atzúbia,la Marina Alta,Alicante,0,3144,"BTMM, Botamarges Mitja Marató, Mitjes CTM",Comunitat Valenciana
mychip,"XV Botamarges & IV Trenclosques, Forna, 7E. CIRCUIT TRAIL MARINA 24/25",2025-04-05,Sábado,13.0,trail running,Absoluta/General,55,119,l'Atzúbia,la Marina Alta,Alicante,0,3144,"BTMS, Botamarges Sprint Trail",Comunitat Valenciana
mychip,"Territorio Mentiras  2025, XI edición",2025-04-05,Sábado,67.0,trail running,Absoluta/General,3,49,Yeste,,Castile-La Mancha,0,3203,Ultra del Mentiras,Castile-La Mancha
mychip,"Territorio Mentiras  2025, XI edición",2025-04-05,Sábado,55.0,trail running,Absoluta/General,5,25,Yeste,,Castile-La Mancha,0,3203,Maratón del Mentiras,Castile-La Mancha
mychip,"Territorio Mentiras  2025, XI edición",2025-04-05,Sábado,25.0,trail running,Absoluta/General,19,87,Yeste,,Castile-La Mancha,0,3203,Media Maratón,Castile-La Mancha
mychip,"Territorio Mentiras  2025, XI edición",2025-04-05,Sábado,14.0,trail running,Absoluta/General,61,110,Yeste,,Castile-La Mancha,0,3203,Trail & Sender del Llano,Castile-La Mancha
mychip,"Territorio Mentiras  2025, XI edición",2025-04-05,Sábado,0.0,trail running,Absoluta/General,0,0,Yeste,,Castile-La Mancha,0,3203,CIRCUITO BRINK-SOPRT,Castile-La Mancha
mychip,"Territorio Mentiras  2025, XI edición",2025-04-05,Sábado,0.0,trail running,Absoluta/General,3,11,Yeste,,Castile-La Mancha,0,3203,42k,Castile-La Mancha
mychip,"5K Fiestas Tradicionales Santísimo Cristo del Calvario, IV Circuit Carreres Populars Ciutat de la Vall D'Uixó 2025",2025-04-05,Sábado,5.0,road running,Absoluta/General,58,68,La Vall D'uixó,,Castellón,0,3222,5k ,Valencian Community
mychip,"Trail Covatelles 2025, Oliva",2025-03-30,Domingo,23.0,trail running,Absoluta/General,7,72,Oliva,la Safor,Valencia,0,3134,Trail 23k,Comunitat Valenciana
mychip,"Trail Covatelles 2025, Oliva",2025-03-30,Domingo,13.0,trail running,Absoluta/General,42,118,Oliva,la Safor,Valencia,0,3134,Sprint 13k,Comunitat Valenciana
mychip,"Trail Covatelles 2025, Oliva",2025-03-30,Domingo,12.0,trail running,Absoluta/General,28,22,Oliva,la Safor,Valencia,0,3134,Sender 12k,Comunitat Valenciana
mychip,"Camí Bandolers, Senija, 7E. CIRCUIT TRAIL MARINA 24/25",2025-03-23,Domingo,22.7,trail running,Absoluta/General,23,85,Senija,la Marina Alta,Alicante,0,3142,"22,7k, Mitjes CTM",Comunitat Valenciana
mychip,"Camí Bandolers, Senija, 7E. CIRCUIT TRAIL MARINA 24/25",2025-03-23,Domingo,12.5,trail running,Absoluta/General,77,164,Senija,la Marina Alta,Alicante,0,3142,"Sprint Trail, Sprint CTM",Comunitat Valenciana
mychip,"Camí Bandolers, Senija, 7E. CIRCUIT TRAIL MARINA 24/25",2025-03-23,Domingo,12.5,trail running,Absoluta/General,21,31,Senija,la Marina Alta,Alicante,0,3142,Sender,Comunitat Valenciana
mychip,Campeonato Autonómico de Kilómetro Vertical FEMECV 2025,2025-03-23,Domingo,3.66,trail running,Absoluta/General,23,51,Finestrat,la Marina Baixa,Alicante,0,3208,Absoluta FEDME,Comunitat Valenciana
mychip,Campeonato Autonómico de Kilómetro Vertical FEMECV 2025,2025-03-23,Domingo,3.66,trail running,Cadete/Juvenil,1,4,Finestrat,la Marina Baixa,Alicante,0,3208,Júnior FEDME,Comunitat Valenciana
mychip,Campeonato Autonómico de Kilómetro Vertical FEMECV 2025,2025-03-23,Domingo,3.66,trail running,Cadete/Juvenil,2,5,Finestrat,la Marina Baixa,Alicante,0,3208,Juvenil FEDME,Comunitat Valenciana
mychip,Campeonato Autonómico de Kilómetro Vertical FEMECV 2025,2025-03-23,Domingo,3.66,trail running,Cadete/Juvenil,0,5,Finestrat,la Marina Baixa,Alicante,0,3208,Cadete FEDME,Comunitat Valenciana
mychip,Campeonato Autonómico de Kilómetro Vertical FEMECV 2025,2025-03-23,Domingo,3.66,trail running,Infantil,0,0,Finestrat,la Marina Baixa,Alicante,0,3208,Infantil FEDME,Comunitat Valenciana
mychip,Campeonato Autonómico de Kilómetro Vertical FEMECV 2025,2025-03-23,Domingo,3.66,trail running,Absoluta/General,4,24,Finestrat,la Marina Baixa,Alicante,0,3208,OPEN,Comunitat Valenciana
mychip,Campeonato Autonómico de Kilómetro Vertical FEMECV 2025,2025-03-23,Domingo,3.66,trail running,Otros,0,0,Finestrat,la Marina Baixa,Alicante,0,3208,INVIDENTES FEDME,Comunitat Valenciana
mychip,"Per L'Autisme, Donem la Volta al Pantà, Guadalest 2025",2025-03-22,Sábado,12.0,trail running,Absoluta/General,25,45,Beniardà,la Marina Baixa,Alicante,0,3124,Volta al Pantà,Comunitat Valenciana
mychip,"Per L'Autisme, Donem la Volta al Pantà, Guadalest 2025",2025-03-22,Sábado,12.0,trail running,Absoluta/General,44,30,Beniardà,la Marina Baixa,Alicante,0,3124,Caminada al Pantà,Comunitat Valenciana
mychip,"Per L'Autisme, Donem la Volta al Pantà, Guadalest 2025",2025-03-22,Sábado,0.0,trail running,Otros,0,0,Beniardà,la Marina Baixa,Alicante,0,3124,Dorsal 0,Comunitat Valenciana
mychip,"2ª Prueba de Copa Marcha Nórdica, FEMECV 2025, Alcoi",2025-03-22,Sábado,11.55,marcha,Absoluta/General,35,52,Alcoi / Alcoy,l'Alcoià,Alicante,0,3217,Absoluta MN ,Comunitat Valenciana
mychip,"2ª Prueba de Copa Marcha Nórdica, FEMECV 2025, Alcoi",2025-03-22,Sábado,6.83,marcha,Cadete/Juvenil,5,4,Alcoi / Alcoy,l'Alcoià,Alicante,0,3217,Cadete MN,Comunitat Valenciana
mychip,"2ª Prueba de Copa Marcha Nórdica, FEMECV 2025, Alcoi",2025-03-22,Sábado,6.83,marcha,Infantil,0,3,Alcoi / Alcoy,l'Alcoià,Alicante,0,3217,Infantil MN,Comunitat Valenciana
mychip,"2ª Prueba de Copa Marcha Nórdica, FEMECV 2025, Alcoi",2025-03-22,Sábado,6.83,marcha,Infantil,2,2,Alcoi / Alcoy,l'Alcoià,Alicante,0,3217,"Alevín, MN",Comunitat Valenciana
mychip,"2ª Prueba de Copa Marcha Nórdica, FEMECV 2025, Alcoi",2025-03-22,Sábado,1.2,marcha,Infantil,1,3,Alcoi / Alcoy,l'Alcoià,Alicante,0,3217,Benjamín MN,Comunitat Valenciana
mychip,"2ª Prueba de Copa Marcha Nórdica, FEMECV 2025, Alcoi",2025-03-22,Sábado,1.2,marcha,Infantil,1,0,Alcoi / Alcoy,l'Alcoià,Alicante,0,3217,Prebenjamín MN,Comunitat Valenciana
mychip,"2ª Prueba de Copa Marcha Nórdica, FEMECV 2025, Alcoi",2025-03-22,Sábado,9.19,marcha,Absoluta/General,15,13,Alcoi / Alcoy,l'Alcoià,Alicante,0,3217,PROMO,Comunitat Valenciana
mychip,"GR36. 2025, MONTANEJOS - VILAVELLA",2025-03-15,Sábado,64.0,trail running,Absoluta/General,26,169,la Vilavella,la Plana Baixa,Castellón,0,3187,GR36,Comunitat Valenciana
mychip,III Trail Aranjuez “El Peluca”,2025-03-09,Domingo,18.0,trail running,Absoluta/General,23,137,Aranjuez,,Comunidad de Madrid,0,3183,Trail 18k,Comunidad de Madrid
mychip,III Trail Aranjuez “El Peluca”,2025-03-09,Domingo,10.0,trail running,Absoluta/General,42,93,Aranjuez,,Comunidad de Madrid,0,3183,10k Short,Comunidad de Madrid
mychip,III Trail Aranjuez “El Peluca”,2025-03-09,Domingo,11.0,trail running,Absoluta/General,36,23,Aranjuez,,Comunidad de Madrid,0,3183,Sender,Comunidad de Madrid
mychip,III Trail Aranjuez “El Peluca”,2025-03-09,Domingo,0.0,trail running,Absoluta/General,0,0,Aranjuez,,Comunidad de Madrid,0,3183,Solo Camiseta,Comunidad de Madrid
mychip,VI Avenc Trail Quatretonda.,2025-03-09,Domingo,42.0,trail running,Absoluta/General,14,94,Quatretonda,la Vall d'Albaida,Valencia,0,3192,Marató del Avenc,Comunitat Valenciana
mychip,VI Avenc Trail Quatretonda.,2025-03-09,Domingo,22.0,trail running,Absoluta/General,30,82,Quatretonda,la Vall d'Albaida,Valencia,0,3192,Avenc trail,Comunitat Valenciana
mychip,VI Avenc Trail Quatretonda.,2025-03-09,Domingo,12.5,trail running,Absoluta/General,59,110,Quatretonda,la Vall d'Albaida,Valencia,0,3192,Esprint trail,Comunitat Valenciana
mychip,VI Avenc Trail Quatretonda.,2025-03-09,Domingo,12.5,trail running,Absoluta/General,26,22,Quatretonda,la Vall d'Albaida,Valencia,0,3192,Senderista,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,20.6,trail running,Absoluta/General,49,114,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,Absoluta 21k FEDME,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,10.3,trail running,Cadete/Juvenil,3,8,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,Júnior FEDME,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,10.3,trail running,Cadete/Juvenil,7,8,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,Juvenil FEDME,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,10.3,trail running,Cadete/Juvenil,5,10,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,Cadete FEDME,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,6.9,trail running,Infantil,4,9,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,Infantil FEDME,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,10.3,trail running,Absoluta/General,34,68,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,Q10 OPEN,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,20.6,trail running,Absoluta/General,4,40,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,Q20 OPEN,Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,20.3,trail running,Otros,2,0,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,"Invidentes, FEDME",Comunitat Valenciana
mychip,"2ª Prueba de Liga de CxM FEMECV 2025, La Vall D'Uixó",2025-03-09,Domingo,10.3,trail running,Absoluta/General,15,38,la Vall d'Uixó,la Plana Baixa,Castellón,0,3210,Campeonato CEU,Comunitat Valenciana
mychip,"En Marxa per la Dona, Puçol 2025, a beneficio de la Fundación INCLIVA",2025-03-09,Domingo,5.0,road running,Absoluta/General,0,0,Puçol,l'Horta Nord,Valencia,0,3218,5k,Comunitat Valenciana
mychip,Perimetral a Benissa 2025,2025-03-08,Sábado,72.0,trail running,Absoluta/General,5,81,Benissa,la Marina Alta,Alicante,0,3191,"Ultra 72k, 3650m/+",Comunitat Valenciana
mychip,Perimetral a Benissa 2025,2025-03-08,Sábado,41.0,trail running,Absoluta/General,12,113,Benissa,la Marina Alta,Alicante,0,3191,"Solana Trail 41km, 1720m/+",Comunitat Valenciana
mychip,Perimetral a Benissa 2025,2025-03-08,Sábado,24.0,trail running,Absoluta/General,42,122,Benissa,la Marina Alta,Alicante,0,3191,"Mallà Verda 24km, 905m/+ ",Comunitat Valenciana
mychip,"XII Carrera de la Mola, Novelda",2025-03-02,Domingo,18.0,trail running,Absoluta/General,38,190,Novelda,el Vinalopó Mitjà / El Vinalopó Medio,Alicante,0,3178,Corredor,Comunitat Valenciana
mychip,"XII Carrera de la Mola, Novelda",2025-03-02,Domingo,12.5,trail running,Absoluta/General,93,118,Novelda,el Vinalopó Mitjà / El Vinalopó Medio,Alicante,0,3178,Senderista,Comunitat Valenciana
mychip,"III ATZAVARES TRAIL ORBA-VALL LAGUAR, 7E. CIRCUIT TRAIL MARINA 24/25",2025-03-01,Sábado,23.67,trail running,Absoluta/General,16,85,Orba,la Marina Alta,Alicante,0,3141,"21k, Mitjes CTM",Comunitat Valenciana
mychip,"III ATZAVARES TRAIL ORBA-VALL LAGUAR, 7E. CIRCUIT TRAIL MARINA 24/25",2025-03-01,Sábado,14.0,trail running,Absoluta/General,64,164,Orba,la Marina Alta,Alicante,0,3141,"Sprint Trail, Sprint CTM",Comunitat Valenciana
mychip,IX TOMACA TRAIL,2025-03-01,Sábado,21.0,trail running,Absoluta/General,9,49,Alginet,la Ribera Alta,Valencia,0,3207,21k,Comunitat Valenciana
mychip,IX TOMACA TRAIL,2025-03-01,Sábado,10.0,trail running,Absoluta/General,39,118,Alginet,la Ribera Alta,Valencia,0,3207,10k,Comunitat Valenciana
mychip,IX TOMACA TRAIL,2025-03-01,Sábado,10.0,trail running,Absoluta/General,62,41,Alginet,la Ribera Alta,Valencia,0,3207,Sender 10k,Comunitat Valenciana
mychip,"Invernal CONFRIDES - AITANA, 2025",2025-02-23,Domingo,20.0,trail running,Absoluta/General,51,218,Confrides,la Marina Baixa,Alicante,0,3156,Trail 20k,Comunitat Valenciana
mychip,"Invernal CONFRIDES - AITANA, 2025",2025-02-23,Domingo,14.0,trail running,Absoluta/General,22,60,Confrides,la Marina Baixa,Alicante,0,3156,"14k, Mini trail & Sender",Comunitat Valenciana
mychip,"Trail les Creus 25, Tavernes de la Valldigna",2025-02-23,Domingo,22.6,trail running,Absoluta/General,15,84,Tavernes de la Valldigna,la Safor,Valencia,0,3193,"Trail 22,2k",Comunitat Valenciana
mychip,"Trail les Creus 25, Tavernes de la Valldigna",2025-02-23,Domingo,11.5,trail running,Absoluta/General,40,141,Tavernes de la Valldigna,la Safor,Valencia,0,3193,"Sprint Trail 11,7k",Comunitat Valenciana
mychip,"Trail les Creus 25, Tavernes de la Valldigna",2025-02-23,Domingo,9.16,trail running,Absoluta/General,42,30,Tavernes de la Valldigna,la Safor,Valencia,0,3193,"Marxa Regularitat, Senderista",Comunitat Valenciana
mychip,Trail Marines Vell 2025,2025-02-23,Domingo,21.0,trail running,Absoluta/General,43,236,Marines,el Camp de Túria,Valencia,0,3194,21k,Comunitat Valenciana
mychip,Trail Marines Vell 2025,2025-02-23,Domingo,7.0,trail running,Absoluta/General,75,134,Marines,el Camp de Túria,Valencia,0,3194,7k,Comunitat Valenciana
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training , 25",2025-02-23,Domingo,11.0,trail running,Absoluta/General,111,255,Alcoi / Alcoy,l'Alcoià,Alicante,0,3196,Sprint Trail solidario,Comunitat Valenciana
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training , 25",2025-02-23,Domingo,11.0,trail running,Absoluta/General,101,42,Alcoi / Alcoy,l'Alcoià,Alicante,0,3196,Senderista,Comunitat Valenciana
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training , 25",2025-02-23,Domingo,11.0,trail running,Absoluta/General,7,6,Alcoi / Alcoy,l'Alcoià,Alicante,0,3196,Marcha Nordica,Comunitat Valenciana
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training , 25",2025-02-23,Domingo,4.0,trail running,Absoluta/General,0,0,Alcoi / Alcoy,l'Alcoià,Alicante,0,3196,Eco Marcha,Comunitat Valenciana
mychip,"SPRINT TRAIL& ECO MARCHA COLEGIO SANTA ANA SR Sport & Training , 25",2025-02-23,Domingo,0.0,trail running,Otros,0,0,Alcoi / Alcoy,l'Alcoià,Alicante,0,3196,Dorsal 0,Comunitat Valenciana
mychip,XIII TRAIL DE MOIXENT,2025-02-22,Sábado,22.0,trail running,Absoluta/General,18,123,Moixent / Mogente,la Costera,Valencia,0,3182,"22k, Trail",Comunitat Valenciana
mychip,XIII TRAIL DE MOIXENT,2025-02-22,Sábado,11.78,trail running,Absoluta/General,66,164,Moixent / Mogente,la Costera,Valencia,0,3182,"12k, Sprint Trail ",Comunitat Valenciana
mychip,XIII TRAIL DE MOIXENT,2025-02-22,Sábado,0.0,trail running,Absoluta/General,0,0,Moixent / Mogente,la Costera,Valencia,0,3182,Solidario a favor de FUNDACIÓN FAST ESPAÑA,Comunitat Valenciana
mychip,"Gegant de Pedra, 7E. CIRCUIT TRAIL MARINA 24/25",2025-02-16,Domingo,20.0,trail running,Absoluta/General,14,74,Ondara,la Marina Alta,Alicante,0,3140,"20k, Mitjes CTM",Comunitat Valenciana
mychip,"Gegant de Pedra, 7E. CIRCUIT TRAIL MARINA 24/25",2025-02-16,Domingo,15.0,trail running,Absoluta/General,58,121,Ondara,la Marina Alta,Alicante,0,3140,"Sprint Trail, Sprint CTM",Comunitat Valenciana
mychip,"Gegant de Pedra, 7E. CIRCUIT TRAIL MARINA 24/25",2025-02-16,Domingo,14.6,trail running,Absoluta/General,42,38,Ondara,la Marina Alta,Alicante,0,3140,Sender,Comunitat Valenciana
mychip,VIII Trail “XIO LLUTXENT”,2025-02-16,Domingo,19.5,trail running,Absoluta/General,17,66,Llutxent,la Vall d'Albaida,Valencia,0,3190,Trail,Comunitat Valenciana
mychip,VIII Trail “XIO LLUTXENT”,2025-02-16,Domingo,13.0,trail running,Absoluta/General,37,90,Llutxent,la Vall d'Albaida,Valencia,0,3190,Sprint Trail,Comunitat Valenciana
mychip,VIII Trail “XIO LLUTXENT”,2025-02-16,Domingo,13.0,trail running,Absoluta/General,72,69,Llutxent,la Vall d'Albaida,Valencia,0,3190,Sender,Comunitat Valenciana
mychip,"I Volta al Terme, Aielo de Malferit",2025-02-16,Domingo,24.0,trail running,Absoluta/General,13,97,Aielo de Malferit,la Vall d'Albaida,Valencia,0,3195,TRAIL 24K 1450M/+,Comunitat Valenciana
