fuente,nombre_carrera,fecha,dia_semana,distancia,tipo_modalidad,publico,finisher_d,finisher_h,municipio,comarca,provincia,id,modalidad
carreirasgalegas,39º CARREIRA PEDESTRE POPULAR DA AMAÍA. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-01,Sábado,0.4,road running,Infantil,0,0,Brión,Santiago,A Coruña,VomrVom2,SUB 8
carreirasgalegas,39º CARREIRA PEDESTRE POPULAR DA AMAÍA. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-01,Sábado,0.7,road running,Infantil,0,0,Brión,Santiago,A Coruña,VomrVom2,SUB 10
carreirasgalegas,39º CARREIRA PEDESTRE POPULAR DA AMAÍA. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-01,Sábado,0.701,road running,Infantil,0,0,Brión,Santiago,A Coruña,VomrVom2,SUB 12
carreirasgalegas,39º CARREIRA PEDESTRE POPULAR DA AMAÍA. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-01,Sábado,2.0,road running,Infantil,0,0,Brión,Santiago,A Coruña,VomrVom2,SUB 14 E SUB 16
carreirasgalegas,39º CARREIRA PEDESTRE POPULAR DA AMAÍA. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-10-01,Sábado,10.0,road running,Absoluta/General,0,0,Brión,Santiago,A Coruña,VomrVom2,ABSOLUTA 10K
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,0.05,road running,Infantil,0,0,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,CHUPETE
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,0.1,road running,Infantil,0,0,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,PITUFO
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,0.25,road running,Infantil,0,0,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,SUB 8
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,0.4,road running,Infantil,0,0,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,SUB 10
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,0.8,road running,Infantil,0,0,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,SUB 12
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,1.2,road running,Infantil,24,13,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,SUB 14; SUB 14 MASC
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,1.6,road running,Infantil,5,11,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,SUB 16 E SUB 18
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,5.0,road running,Absoluta/General,124,198,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,CARREIRA 5K
carreirasgalegas,3ª CARREIRA E ANDAINA SOLIDARIA DE LEO,2025-10-05,Domingo,6.5,marcha,Absoluta/General,0,0,O Mosteiro - Meis,O Salnés,Galicia,5a9ayD9B,ANDAINA
carreirasgalegas,3ª CARREIRA GUERREIRA,2023-07-01,Sábado,0.05,road running,Infantil,0,0,Santiago de Compostela,,A Coruña,vojQgEmx,PEQUES
carreirasgalegas,3ª CARREIRA GUERREIRA,2023-07-01,Sábado,0.5,road running,Infantil,0,0,Santiago de Compostela,,A Coruña,vojQgEmx,ESCOLARES A
carreirasgalegas,3ª CARREIRA GUERREIRA,2023-07-01,Sábado,2.5,road running,Infantil,0,0,Santiago de Compostela,,A Coruña,vojQgEmx,ESCOLARES B + C; ESCOLARES C
carreirasgalegas,3ª CARREIRA GUERREIRA,2023-07-01,Sábado,5.0,marcha,Absoluta/General,0,0,Santiago de Compostela,,A Coruña,vojQgEmx,ANDAINA
carreirasgalegas,3ª CARREIRA GUERREIRA,2023-07-01,Sábado,5.0,marcha,Infantil,0,0,Santiago de Compostela,,A Coruña,vojQgEmx,ANDAINA MENORES
carreirasgalegas,3ª CARREIRA GUERREIRA,2023-07-01,Sábado,5.0,road running,Absoluta/General,0,0,Santiago de Compostela,,A Coruña,vojQgEmx,ABSOLUTA
carreirasgalegas,40ª CARREIRA PEDESTRE POPULAR DA AMAÍA,2023-10-01,Domingo,0.1,road running,Infantil,0,0,Brión,Santiago,A Coruña,vVjRDGm7,PITUFOS
carreirasgalegas,40ª CARREIRA PEDESTRE POPULAR DA AMAÍA,2023-10-01,Domingo,0.4,road running,Infantil,0,0,Brión,Santiago,A Coruña,vVjRDGm7,SUB 8
carreirasgalegas,40ª CARREIRA PEDESTRE POPULAR DA AMAÍA,2023-10-01,Domingo,0.7,road running,Infantil,0,0,Brión,Santiago,A Coruña,vVjRDGm7,SUB 10 FEM; SUB 10 MASC; SUB 12
carreirasgalegas,40ª CARREIRA PEDESTRE POPULAR DA AMAÍA,2023-10-01,Domingo,2.0,road running,Infantil,0,0,Brión,Santiago,A Coruña,vVjRDGm7,SUB 14 E SUB 16
carreirasgalegas,40ª CARREIRA PEDESTRE POPULAR DA AMAÍA,2023-10-01,Domingo,10.0,road running,Absoluta/General,0,0,Brión,Santiago,A Coruña,vVjRDGm7,ABSOLUTA
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,0.667,road running,Infantil,24,36,Vigo,Vigo,Pontevedra,2mJVzEmM,SUB 10 F; SUB 10 M
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,0.933,road running,Infantil,41,45,Vigo,Vigo,Pontevedra,2mJVzEmM,SUB 12 F; SUB 12 M
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,1.53,road running,Infantil,47,31,Vigo,Vigo,Pontevedra,2mJVzEmM,SUB 14 F; SUB 14 M
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,2.002,road running,Infantil,0,30,Vigo,Vigo,Pontevedra,2mJVzEmM,SUB 16 M
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,2.02,road running,Infantil,36,0,Vigo,Vigo,Pontevedra,2mJVzEmM,SUB 16 F
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,3.121,road running,Infantil,6,0,Vigo,Vigo,Pontevedra,2mJVzEmM,SUB 20 - 18 FEM
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,4.18,road running,Absoluta/General,0,8,Vigo,Vigo,Pontevedra,2mJVzEmM,SUB  20 - 18 MASC
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,7.04,road running,Infantil,6,0,Vigo,Vigo,Pontevedra,2mJVzEmM,SEN - SUB 23 FEM
carreirasgalegas,46º MEMORIAL BELARMINO ALONSO DE CAMPO A TRAVÉS,2025-11-23,Domingo,8.75,road running,Infantil,0,20,Vigo,Vigo,Pontevedra,2mJVzEmM,SEN - SUB 23 MASC
carreirasgalegas,4ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2023-05-07,Domingo,10.998,marcha,Absoluta/General,0,0,Curtis,Betanzos,A Coruña,wBlpGXjQ,ANDARINES MENOS DE 8
carreirasgalegas,4ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2023-05-07,Domingo,10.999,marcha,Absoluta/General,0,0,Curtis,Betanzos,A Coruña,wBlpGXjQ,ANDAINA
carreirasgalegas,4ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2023-05-07,Domingo,11.0,road running,Absoluta/General,0,0,Curtis,Betanzos,A Coruña,wBlpGXjQ,CARREIRA 11K
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,0.15,road running,Infantil,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,CHUPETE
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,0.3,road running,Infantil,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,SUB 10
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,0.5,road running,Infantil,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,SUB 12
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,1.0,road running,Infantil,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,SUB 14
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,2.199,road running,Infantil,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,SUB 16
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,2.2,road running,Infantil,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,SUB 18
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,8.298,marcha,Infantil,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,ANDAINA MENORES
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,8.299,marcha,Absoluta/General,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,ANDAINA
carreirasgalegas,5ª CARREIRA E ANDAINA CONTRA O CANCRO,2023-04-30,Domingo,8.3,road running,Absoluta/General,0,0,A Rúa,Valdeorras,Ourense,V2mJaklM,"CARREIRA 8,3K"
carreirasgalegas,5ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2024-05-12,Domingo,11.0,marcha,Absoluta/General,0,0,Curtis,Betanzos,A Coruña,0gj1oQmz,ANDAINA
carreirasgalegas,5ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2024-05-12,Domingo,11.0,marcha,Infantil,0,0,Curtis,Betanzos,A Coruña,0gj1oQmz,ANDAINA MENORES
carreirasgalegas,5ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2024-05-12,Domingo,11.0,road running,Absoluta/General,16,45,Curtis,Betanzos,A Coruña,0gj1oQmz,CARREIRA
carreirasgalegas,6ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2025-05-11,Domingo,11.2,marcha,Absoluta/General,0,0,Curtis,Betanzos,A Coruña,Q2jWLKl6,ANDAINA
carreirasgalegas,6ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2025-05-11,Domingo,11.2,marcha,Infantil,0,0,Curtis,Betanzos,A Coruña,Q2jWLKl6,ANDAINA MENORES
carreirasgalegas,6ª CARREIRA E ANDAINA SOLIDARIA CONCELLO DE CURTIS - AXUDA CONTRA O CANCRO 11K,2025-05-11,Domingo,11.2,road running,Absoluta/General,3,56,Curtis,Betanzos,A Coruña,Q2jWLKl6,CARREIRA 11K
carreirasgalegas,A CARREIRA QUE NUNCA PARA: KM VIDA - CARREIRA SOLIDARIA ONLINE,2020-09-27,Domingo,4.997,road running,Absoluta/General,0,0,Varios,,,Q2jWVR96,SIGUEIRO
carreirasgalegas,A CARREIRA QUE NUNCA PARA: KM VIDA - CARREIRA SOLIDARIA ONLINE,2020-09-27,Domingo,4.999,road running,Absoluta/General,0,0,Varios,,,Q2jWVR96,NOIA
carreirasgalegas,A CARREIRA QUE NUNCA PARA: KM VIDA - CARREIRA SOLIDARIA ONLINE,2020-09-27,Domingo,5.0,road running,Absoluta/General,0,0,Varios,,,Q2jWVR96,NIGRÁN
carreirasgalegas,A CARREIRA QUE NUNCA PARA: KM VIDA - CARREIRA SOLIDARIA ONLINE,2020-09-27,Domingo,5.001,road running,Absoluta/General,0,0,Varios,,,Q2jWVR96,NARÓN
carreirasgalegas,A CARREIRA QUE NUNCA PARA: KM VIDA - CARREIRA SOLIDARIA ONLINE,2020-09-27,Domingo,5.002,road running,Absoluta/General,0,0,Varios,,,Q2jWVR96,MORAÑA
carreirasgalegas,A CARREIRA QUE NUNCA PARA: KM VIDA - CARREIRA SOLIDARIA ONLINE,2020-09-27,Domingo,5.003,road running,Absoluta/General,0,0,Varios,,,Q2jWVR96,LUGO
carreirasgalegas,A CARREIRA QUE NUNCA PARA: KM VIDA - CARREIRA SOLIDARIA ONLINE,2020-09-27,Domingo,5.004,road running,Absoluta/General,0,0,Varios,,,Q2jWVR96,CULLEREDO
carreirasgalegas,A CARREIRA QUE NUNCA PARA: KM VIDA - CARREIRA SOLIDARIA ONLINE,2020-09-27,Domingo,5.005,road running,Absoluta/General,0,0,Varios,,,Q2jWVR96,BAIONA
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,0.0,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,ROTEIRO 0
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,2.17,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,SANTIAGO DE COMPOSTELA
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,2.5,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,VALDOVIÑO
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,3.3,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,MESÍA
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,4.998,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,OROSO - SIGÜEIRO
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,4.999,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,NIGRÁN
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,5.0,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,NARÓN
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,5.001,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,MORAÑA
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,5.003,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,LUGO
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,5.004,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,CULLEREDO
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,5.005,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,BAIONA
carreirasgalegas,A CARREIRA QUE NUNCA PARA: QUILÓMETROS DE VIDA POLA INVESTIGACIÓN - CARREIRA SOLIDARIA ONLINE 2021,2021-12-31,Viernes,10.32,road running,Absoluta/General,0,0,Varios On Line,,,WyjPo69e,ARES
carreirasgalegas,"ANDAINA ""MARCHA FINA ACUÑA 2022""",2022-10-23,Domingo,6.4,marcha,Absoluta/General,0,0,"Cangas do Morrazo, Bueu e Moaña",,,XPj0G09n,DENDE MOAÑA
carreirasgalegas,"ANDAINA ""MARCHA FINA ACUÑA 2022""",2022-10-23,Domingo,9.4,marcha,Absoluta/General,0,0,"Cangas do Morrazo, Bueu e Moaña",,,XPj0G09n,DENDE BUEU
carreirasgalegas,ANDAINA ASOTRAME FAI O CAMIÑO,2019-09-14,Sábado,5.0,marcha,Infantil,0,0,Santiago de Compostela,,A Coruña,xqjy0a9K,ANDAINA MENORES -12
carreirasgalegas,ANDAINA ASOTRAME FAI O CAMIÑO,2019-09-14,Sábado,5.001,marcha,Absoluta/General,0,0,Santiago de Compostela,,A Coruña,xqjy0a9K,ANDAINA 
carreirasgalegas,"ANDAINA SOLIDARIA ""COÑECE O TEU CAMIÑO""",2021-09-26,Domingo,15.0,marcha,Absoluta/General,0,0,Ordes,Ordes,A Coruña,YVjX2kmQ,ANDAINA
carreirasgalegas,ANDAINA SOLIDARIA CONCELLO DE FRADES (CANCELADA),2021-12-31,Viernes,7.499,marcha,Infantil,0,0,Frades,Ordes,A Coruña,v6mxgbl4,ANDARINES MENORES DE 12
carreirasgalegas,ANDAINA SOLIDARIA CONCELLO DE FRADES (CANCELADA),2021-12-31,Viernes,7.5,marcha,Absoluta/General,0,0,Frades,Ordes,A Coruña,v6mxgbl4,ANDAINA
carreirasgalegas,"ANDAINA SOLIDARIA PORTAS ""PASIÑO A PASIÑO""",2026-05-10,Domingo,5.0,marcha,Absoluta/General,0,0,Portas,Caldas,Pontevedra,pldO7wjR,ANDAINA
carreirasgalegas,ANEDIA: KILÓMETROS POR LA DIABETES (RETO VIRTUAL),2020-11-14,Sábado,0.0,Otros,Otros,0,0,Galicia,Santiago,Galicia,3Amkkxm4,PARTICIPACIÓN
carreirasgalegas,CAMISETA,2023-06-01,Jueves,1.0,Otros,Otros,0,0,Prueba,,,769NM8mx,Prueba de Camiseta
carreirasgalegas,CAMPIONATO ABSOLUTO,2022-07-23,Sábado,0.001,Otros,Otros,0,0,A Coruña,A Coruña,Galicia,Aame5AmZ,INSCRICIÓN A CAMPEONATO
carreirasgalegas,CAMPIONATO PROVINCIAL DE CROS ESCOLAR - OURENSE,2023-12-16,Sábado,0.0,road running,Infantil,224,235,Ribadavia,O Ribeiro,Ourense,K4joyLmY,ALEVÍN FEM; ALEVÍN MASC; BENXAMÍN FEM; BENXAMÍN MASC; CADETE FEM; CADETE MASC; INFANTIL FEM; INFANTIL MASC
carreirasgalegas,"CAMPIONATO XUNTA DE GALICIA DE CAMPO A TRAVÉS SUB 10, 12, 14 E MÁSTER",2025-01-19,Domingo,1.05,road running,Infantil,72,80,A Pobra do Caramiñal,,,wBlp33jQ,SUB 10 FEM; SUB 10 MASC
carreirasgalegas,"CAMPIONATO XUNTA DE GALICIA DE CAMPO A TRAVÉS SUB 10, 12, 14 E MÁSTER",2025-01-19,Domingo,1.55,road running,Infantil,133,103,A Pobra do Caramiñal,,,wBlp33jQ,SUB 12 FEM; SUB 12 MASC
carreirasgalegas,"CAMPIONATO XUNTA DE GALICIA DE CAMPO A TRAVÉS SUB 10, 12, 14 E MÁSTER",2025-01-19,Domingo,2.35,road running,Infantil,101,64,A Pobra do Caramiñal,,,wBlp33jQ,SUB 14 FEM; SUB 14 MASC
carreirasgalegas,"CAMPIONATO XUNTA DE GALICIA DE CAMPO A TRAVÉS SUB 10, 12, 14 E MÁSTER",2025-01-19,Domingo,5.3,road running,Mayores/Veteranos,83,170,A Pobra do Caramiñal,,,wBlp33jQ,MASTER MASC 35 - 40; MÁSTER  MASC 45+; MÁSTER FEM
carreirasgalegas,CARBALLO TRAIL RACE 2020,2020-02-02,Domingo,11.0,trail running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0dlBynjn,TRAIL CURTO
carreirasgalegas,CARBALLO TRAIL RACE 2020,2020-02-02,Domingo,30.0,trail running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,0dlBynjn,TRAIL LONGO
carreirasgalegas,CARBALLO TRAIL RACE 2022,2022-02-06,Domingo,12.0,trail running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,wBlp6J9Q,TRAIL CURTO
carreirasgalegas,CARBALLO TRAIL RACE 2022,2022-02-06,Domingo,28.0,trail running,Absoluta/General,0,0,Carballo,Bergantiños,A Coruña,wBlp6J9Q,TRAIL LONGO
carreirasgalegas,CARREIRA - ANDAINA SOLIDARIA STOP LEUCEMIA,2023-02-18,Sábado,3.9,road running,Absoluta/General,0,0,Ordes,Ordes,A Coruña,yalqwr90,CORRE E ANDA
carreirasgalegas,CARREIRA DA CARBALLEIRA,2022-10-23,Domingo,0.1,road running,Infantil,0,0,Ourense,,Ourense,gV9Lb2lJ,PITUFOS
carreirasgalegas,CARREIRA DA CARBALLEIRA,2022-10-23,Domingo,1.05,road running,Infantil,0,0,Ourense,,Ourense,gV9Lb2lJ,SUB 12 E SUB 10
carreirasgalegas,CARREIRA DA CARBALLEIRA,2022-10-23,Domingo,1.9,road running,Infantil,0,0,Ourense,,Ourense,gV9Lb2lJ,SUB 14 E SUB 16
carreirasgalegas,CARREIRA DA CARBALLEIRA,2022-10-23,Domingo,5.7,road running,Absoluta/General,0,0,Ourense,,Ourense,gV9Lb2lJ,ABSOLUTA
carreirasgalegas,CARREIRA DA PONTE,2022-09-25,Domingo,0.1,road running,Infantil,0,0,Ourense,,Ourense,kLl78ZmO,PITUFOS
carreirasgalegas,CARREIRA DA PONTE,2022-09-25,Domingo,1.0,road running,Infantil,0,0,Ourense,,Ourense,kLl78ZmO,SUB 12 E SUB 10
carreirasgalegas,CARREIRA DA PONTE,2022-09-25,Domingo,1.9,road running,Infantil,0,0,Ourense,,Ourense,kLl78ZmO,SUB 14 E SUB 16
carreirasgalegas,CARREIRA DA PONTE,2022-09-25,Domingo,5.7,road running,Absoluta/General,0,0,Ourense,,Ourense,kLl78ZmO,ABSOLUTA
carreirasgalegas,CARREIRA DA ZONA UNIVERSITARIA,2022-09-04,Domingo,1.0,road running,Infantil,0,0,Ourense,,Ourense,e4mVk29p,SUB 12 - SUB 10
carreirasgalegas,CARREIRA DA ZONA UNIVERSITARIA,2022-09-04,Domingo,3.201,road running,Infantil,0,0,Ourense,,Ourense,e4mVk29p,SUB 16 - SUB 14
carreirasgalegas,CARREIRA DA ZONA UNIVERSITARIA,2022-09-04,Domingo,6.405,road running,Absoluta/General,0,0,Ourense,,Ourense,e4mVk29p,ABSOLUTA
carreirasgalegas,CARREIRA DO CENTRO,2022-06-11,Sábado,1.0,road running,Infantil,0,0,Ourense,,Ourense,vVjRGzl7,SUB 12 - SUB 10
carreirasgalegas,CARREIRA DO CENTRO,2022-06-11,Sábado,2.801,road running,Infantil,0,0,Ourense,,Ourense,vVjRGzl7,SUB 16 - SUB 14
carreirasgalegas,CARREIRA DO CENTRO,2022-06-11,Sábado,5.604,road running,Absoluta/General,0,0,Ourense,,Ourense,vVjRGzl7,ABSOLUTA
carreirasgalegas,CARREIRA DO COUTO,2022-05-28,Sábado,0.3,road running,Infantil,0,0,Ourense,,Ourense,Vvlv24ly,SUB 10 E SUB 12
carreirasgalegas,CARREIRA DO COUTO,2022-05-28,Sábado,0.5,road running,Infantil,0,0,Ourense,,Ourense,Vvlv24ly,SUB 14 E SUB 16
carreirasgalegas,CARREIRA DO COUTO,2022-05-28,Sábado,5.0,road running,Absoluta/General,0,0,Ourense,,Ourense,Vvlv24ly,ABSOLUTA
carreirasgalegas,CARREIRA DO ROMÁNICO 2025,2025-08-23,Sábado,0.1,road running,Infantil,0,0,Negreira,A Barcala,A Coruña,v9OMG8lL,PITUFOS
carreirasgalegas,CARREIRA DO ROMÁNICO 2025,2025-08-23,Sábado,1.0,road running,Infantil,14,15,Negreira,A Barcala,A Coruña,v9OMG8lL,BENX E ALEVÍN
carreirasgalegas,CARREIRA DO ROMÁNICO 2025,2025-08-23,Sábado,2.0,road running,Infantil,6,8,Negreira,A Barcala,A Coruña,v9OMG8lL,INF E CADETE
carreirasgalegas,CARREIRA DO ROMÁNICO 2025,2025-08-23,Sábado,5.0,road running,Absoluta/General,16,57,Negreira,A Barcala,A Coruña,v9OMG8lL,ABSOLUTA E XUV 5K
carreirasgalegas,CARREIRA DO VINTEÚN,2022-04-03,Domingo,1.5,road running,Infantil,0,0,Ourense,,Ourense,rJlbvYln,SUB 10 - SUB 12
carreirasgalegas,CARREIRA DO VINTEÚN,2022-04-03,Domingo,2.4,road running,Infantil,0,0,Ourense,,Ourense,rJlbvYln,SUB 14 - SUB 16
carreirasgalegas,CARREIRA DO VINTEÚN,2022-04-03,Domingo,6.0,road running,Absoluta/General,0,0,Ourense,,Ourense,rJlbvYln,ABSOLUTA
carreirasgalegas,CARREIRA E ANDAINA SOLIDARIA GATOCAN OROSO,2026-02-28,Sábado,5.0,road running,Absoluta/General,0,0,Oroso,Ordes,A Coruña,bl3Ly8mP,CAMIÑADA; CAMIÑADA - 6 ANOS; CARREIRA 5K
carreirasgalegas,CARREIRA PEDESTRE DE LESTROBE 2019,2019-11-16,Sábado,0.1,road running,Absoluta/General,0,0,Lestrobe (Dodro),O Sar,Galicia,8w95eX9V,PAVÓN
carreirasgalegas,CARREIRA PEDESTRE DE LESTROBE 2019,2019-11-16,Sábado,0.65,road running,Absoluta/General,0,0,Lestrobe (Dodro),O Sar,Galicia,8w95eX9V,PÉ DE MILLO
carreirasgalegas,CARREIRA PEDESTRE DE LESTROBE 2019,2019-11-16,Sábado,0.75,road running,Infantil,0,0,Lestrobe (Dodro),O Sar,Galicia,8w95eX9V,SUB 10
carreirasgalegas,CARREIRA PEDESTRE DE LESTROBE 2019,2019-11-16,Sábado,1.3,road running,Infantil,0,0,Lestrobe (Dodro),O Sar,Galicia,8w95eX9V,SUB 12
carreirasgalegas,CARREIRA PEDESTRE DE LESTROBE 2019,2019-11-16,Sábado,3.7,road running,Infantil,0,0,Lestrobe (Dodro),O Sar,Galicia,8w95eX9V,SUB 16 E SUB 14
carreirasgalegas,CARREIRA PEDESTRE DE LESTROBE 2019,2019-11-16,Sábado,10.0,road running,Otros,0,0,Lestrobe (Dodro),O Sar,Galicia,8w95eX9V,10K
carreirasgalegas,CARREIRA POPULAR CONCELLO DE ORDES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-12,Domingo,0.3,road running,Infantil,0,0,Ordes,Ordes,A Coruña,L6lZy2j1,BABY E PREBENXAMÍN
carreirasgalegas,CARREIRA POPULAR CONCELLO DE ORDES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-12,Domingo,1.2,road running,Infantil,0,0,Ordes,Ordes,A Coruña,L6lZy2j1,SUB 10 E SUB 12
carreirasgalegas,CARREIRA POPULAR CONCELLO DE ORDES. VIII CIRCUÍTO DEP. PROVINCIAL DA CORUÑA,2022-06-12,Domingo,2.4,road running,Infantil,0,0,Ordes,Ordes,A Coruña,L6lZy2j1,SUB 14 E SUB 16
